,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
364,Sacramento Kings,116,2016-12-13 03:30:00,Los Angeles Lakers,92
365,Toronto Raptors,122,2016-12-13 00:30:00,Milwaukee Bucks,100
366,Atlanta Hawks,120,2016-12-14 00:30:00,Orlando Magic,131
367,Chicago Bulls,94,2016-12-14 01:00:00,Minnesota Timberwolves,99
368,Cleveland Cavaliers,103,2016-12-14 00:00:00,Memphis Grizzlies,86
369,New Orleans Pelicans,109,2016-12-14 01:00:00,Golden State Warriors,113
370,Phoenix Suns,113,2016-12-14 02:00:00,New York Knicks,111
371,Portland Trail Blazers,114,2016-12-14 03:30:00,Oklahoma City Thunder,95
372,Brooklyn Nets,107,2016-12-15 00:30:00,Los Angeles Lakers,97
373,Dallas Mavericks,85,2016-12-15 01:30:00,Detroit Pistons,95
374,Houston Rockets,132,2016-12-15 01:00:00,Sacramento Kings,98
375,Memphis Grizzlies,93,2016-12-15 01:00:00,Cleveland Cavaliers,85
376,Miami Heat,95,2016-12-15 00:00:00,Indiana Pacers,89
377,Orlando Magic,108,2016-12-15 00:00:00,Los Angeles Clippers,113
378,Philadelphia 76ers,114,2016-12-15 00:00:00,Toronto Raptors,123
379,San Antonio Spurs,108,2016-12-15 02:30:00,Boston Celtics,101
380,Utah Jazz,109,2016-12-15 02:00:00,Oklahoma City Thunder,89
381,Washington Wizards,109,2016-12-15 00:00:00,Charlotte Hornets,106
382,Denver Nuggets,132,2016-12-16 02:00:00,Portland Trail Blazers,120
383,Golden State Warriors,103,2016-12-16 03:30:00,New York Knicks,90
384,Milwaukee Bucks,108,2016-12-16 01:00:00,Chicago Bulls,97
385,New Orleans Pelicans,102,2016-12-16 01:00:00,Indiana Pacers,95
386,Phoenix Suns,92,2016-12-16 02:00:00,San Antonio Spurs,107
387,Boston Celtics,96,2016-12-17 00:30:00,Charlotte Hornets,88
388,Chicago Bulls,69,2016-12-17 01:00:00,Milwaukee Bucks,95
389,Houston Rockets,122,2016-12-17 01:00:00,New Orleans Pelicans,100
390,Memphis Grizzlies,92,2016-12-17 01:00:00,Sacramento Kings,96
391,Miami Heat,98,2016-12-17 01:00:00,Los Angeles Clippers,102
392,Orlando Magic,118,2016-12-17 00:00:00,Brooklyn Nets,111
393,Philadelphia 76ers,89,2016-12-17 01:00:00,Los Angeles Lakers,100
394,Toronto Raptors,121,2016-12-17 00:30:00,Atlanta Hawks,125
395,Utah Jazz,103,2016-12-17 03:30:00,Dallas Mavericks,100
396,Washington Wizards,122,2016-12-17 00:00:00,Detroit Pistons,108
397,Atlanta Hawks,99,2016-12-18 00:30:00,Charlotte Hornets,107
398,Cleveland Cavaliers,119,2016-12-18 00:30:00,Los Angeles Lakers,108
399,Denver Nuggets,127,2016-12-18 02:00:00,New York Knicks,114
400,Detroit Pistons,90,2016-12-18 00:00:00,Indiana Pacers,105
401,Golden State Warriors,135,2016-12-18 03:30:00,Portland Trail Blazers,90
402,Minnesota Timberwolves,109,2016-12-18 01:00:00,Houston Rockets,111
403,Oklahoma City Thunder,114,2016-12-17 22:00:00,Phoenix Suns,101
404,Dallas Mavericks,99,2016-12-18 21:00:00,Sacramento Kings,79
405,Memphis Grizzlies,73,2016-12-18 23:00:00,Utah Jazz,82
406,Miami Heat,95,2016-12-18 23:00:00,Boston Celtics,105
407,Orlando Magic,79,2016-12-18 23:00:00,Toronto Raptors,109
408,Philadelphia 76ers,108,2016-12-18 23:00:00,Brooklyn Nets,107
409,San Antonio Spurs,113,2016-12-19 00:00:00,New Orleans Pelicans,100
410,Washington Wizards,117,2016-12-18 20:30:00,Los Angeles Clippers,110
411,Chicago Bulls,113,2016-12-20 01:00:00,Detroit Pistons,82
412,Denver Nuggets,117,2016-12-20 02:00:00,Dallas Mavericks,107
413,Indiana Pacers,107,2016-12-20 00:00:00,Washington Wizards,105
414,Minnesota Timberwolves,115,2016-12-20 01:00:00,Phoenix Suns,108
415,Oklahoma City Thunder,108,2016-12-20 01:00:00,Atlanta Hawks,110
416,Charlotte Hornets,117,2016-12-21 00:00:00,Los Angeles Lakers,113
417,Golden State Warriors,104,2016-12-21 03:30:00,Utah Jazz,74
418,Houston Rockets,100,2016-12-21 01:00:00,San Antonio Spurs,102
419,Los Angeles Clippers,119,2016-12-21 03:30:00,Denver Nuggets,102
420,Memphis Grizzlies,109,2016-12-21 01:00:00,Boston Celtics,112
421,Miami Heat,130,2016-12-21 00:30:00,Orlando Magic,136
422,Milwaukee Bucks,108,2016-12-21 01:00:00,Cleveland Cavaliers,114
423,New York Knicks,118,2016-12-21 00:30:00,Indiana Pacers,111
424,Philadelphia 76ers,93,2016-12-21 00:00:00,New Orleans Pelicans,108
425,Sacramento Kings,126,2016-12-21 03:30:00,Portland Trail Blazers,121
426,Toronto Raptors,116,2016-12-21 00:30:00,Brooklyn Nets,104
427,Atlanta Hawks,84,2016-12-22 00:30:00,Minnesota Timberwolves,92
428,Chicago Bulls,97,2016-12-22 01:00:00,Washington Wizards,107
429,Cleveland Cavaliers,113,2016-12-22 00:00:00,Milwaukee Bucks,102
430,Detroit Pistons,86,2016-12-22 00:30:00,Memphis Grizzlies,98
431,New Orleans Pelicans,110,2016-12-22 01:00:00,Oklahoma City Thunder,121
432,Phoenix Suns,111,2016-12-22 02:00:00,Houston Rockets,125
433,Portland Trail Blazers,95,2016-12-22 03:00:00,Dallas Mavericks,96
434,Utah Jazz,93,2016-12-22 02:00:00,Sacramento Kings,94
435,Brooklyn Nets,101,2016-12-23 00:30:00,Golden State Warriors,117
436,Indiana Pacers,102,2016-12-23 00:00:00,Boston Celtics,109
437,Los Angeles Clippers,106,2016-12-23 03:30:00,San Antonio Spurs,101
438,Miami Heat,115,2016-12-23 01:00:00,Los Angeles Lakers,107
439,New York Knicks,106,2016-12-23 00:30:00,Orlando Magic,95
440,Boston Celtics,112,2016-12-24 00:30:00,Oklahoma City Thunder,117
441,Charlotte Hornets,103,2016-12-24 00:00:00,Chicago Bulls,91
442,Cleveland Cavaliers,119,2016-12-24 00:30:00,Brooklyn Nets,99
443,Denver Nuggets,108,2016-12-24 02:00:00,Atlanta Hawks,109
444,Detroit Pistons,113,2016-12-24 00:30:00,Golden State Warriors,119
445,Los Angeles Clippers,88,2016-12-24 03:30:00,Dallas Mavericks,90
446,Memphis Grizzlies,115,2016-12-24 01:00:00,Houston Rockets,109
447,Milwaukee Bucks,123,2016-12-24 01:00:00,Washington Wizards,96
448,Minnesota Timberwolves,105,2016-12-24 01:00:00,Sacramento Kings,109
449,New Orleans Pelicans,91,2016-12-24 01:00:00,Miami Heat,87
450,Orlando Magic,109,2016-12-24 00:00:00,Los Angeles Lakers,90
451,Phoenix Suns,123,2016-12-24 02:00:00,Philadelphia 76ers,116
452,Portland Trail Blazers,90,2016-12-24 03:00:00,San Antonio Spurs,110
453,Utah Jazz,98,2016-12-24 02:00:00,Toronto Raptors,104
454,Cleveland Cavaliers,109,2016-12-25 19:30:00,Golden State Warriors,108
455,Los Angeles Lakers,111,2016-12-26 03:30:00,Los Angeles Clippers,102
456,New York Knicks,114,2016-12-25 17:00:00,Boston Celtics,119
457,Oklahoma City Thunder,112,2016-12-26 01:00:00,Minnesota Timberwolves,100
458,San Antonio Spurs,119,2016-12-25 22:00:00,Chicago Bulls,100
459,Brooklyn Nets,120,2016-12-27 00:30:00,Charlotte Hornets,118
460,Chicago Bulls,90,2016-12-27 01:00:00,Indiana Pacers,85
461,Detroit Pistons,106,2016-12-27 00:30:00,Cleveland Cavaliers,90
462,Houston Rockets,131,2016-12-27 01:00:00,Phoenix Suns,115
463,Los Angeles Clippers,102,2016-12-27 03:30:00,Denver Nuggets,106
464,Minnesota Timberwolves,104,2016-12-27 01:00:00,Atlanta Hawks,90
465,New Orleans Pelicans,111,2016-12-27 01:00:00,Dallas Mavericks,104
466,Orlando Magic,112,2016-12-27 00:00:00,Memphis Grizzlies,102
467,Portland Trail Blazers,91,2016-12-27 03:00:00,Toronto Raptors,95
468,Sacramento Kings,102,2016-12-27 03:30:00,Philadelphia 76ers,100
469,Washington Wizards,107,2016-12-27 00:00:00,Milwaukee Bucks,102
470,Boston Celtics,113,2016-12-28 00:30:00,Memphis Grizzlies,103
471,Dallas Mavericks,107,2016-12-28 01:30:00,Houston Rockets,123
472,Los Angeles Lakers,100,2016-12-28 03:30:00,Utah Jazz,102
473,Miami Heat,94,2016-12-28 00:30:00,Oklahoma City Thunder,106
474,Atlanta Hawks,102,2016-12-29 00:30:00,New York Knicks,98
475,Chicago Bulls,101,2016-12-29 01:00:00,Brooklyn Nets,99
476,Denver Nuggets,105,2016-12-29 02:00:00,Minnesota Timberwolves,103
477,Detroit Pistons,94,2016-12-29 00:30:00,Milwaukee Bucks,119
478,Golden State Warriors,121,2016-12-29 03:30:00,Toronto Raptors,111
479,New Orleans Pelicans,102,2016-12-29 01:00:00,Los Angeles Clippers,98
480,Orlando Magic,101,2016-12-29 00:00:00,Charlotte Hornets,120
481,Portland Trail Blazers,102,2016-12-29 03:00:00,Sacramento Kings,89
482,San Antonio Spurs,119,2016-12-29 01:30:00,Phoenix Suns,98
483,Washington Wizards,111,2016-12-29 00:00:00,Indiana Pacers,105
484,Charlotte Hornets,91,2016-12-30 00:00:00,Miami Heat,82
485,Cleveland Cavaliers,124,2016-12-30 01:00:00,Boston Celtics,118
486,Los Angeles Lakers,89,2016-12-30 03:30:00,Dallas Mavericks,101
487,Memphis Grizzlies,114,2016-12-30 01:00:00,Oklahoma City Thunder,80
488,Phoenix Suns,99,2016-12-30 02:00:00,Toronto Raptors,91
489,Utah Jazz,100,2016-12-30 02:00:00,Philadelphia 76ers,83
490,Atlanta Hawks,105,2016-12-31 01:00:00,Detroit Pistons,98
491,Boston Celtics,117,2016-12-31 00:30:00,Miami Heat,114
492,Denver Nuggets,122,2016-12-31 02:00:00,Philadelphia 76ers,124
493,Golden State Warriors,108,2016-12-31 03:30:00,Dallas Mavericks,99
494,Houston Rockets,140,2016-12-31 01:00:00,Los Angeles Clippers,116
495,Indiana Pacers,111,2016-12-30 21:00:00,Chicago Bulls,101
496,Minnesota Timberwolves,116,2016-12-31 01:00:00,Milwaukee Bucks,99
497,New Orleans Pelicans,104,2016-12-31 01:00:00,New York Knicks,92
498,San Antonio Spurs,110,2016-12-31 01:30:00,Portland Trail Blazers,94
499,Washington Wizards,118,2016-12-31 00:00:00,Brooklyn Nets,95
500,Chicago Bulls,96,2017-01-01 00:00:00,Milwaukee Bucks,116
501,Charlotte Hornets,109,2017-01-01 00:00:00,Cleveland Cavaliers,121
502,Houston Rockets,129,2017-01-01 01:00:00,New York Knicks,122
503,Oklahoma City Thunder,114,2017-01-01 01:00:00,Los Angeles Clippers,88
504,Sacramento Kings,98,2016-12-31 22:00:00,Memphis Grizzlies,112
505,Utah Jazz,91,2017-01-01 01:00:00,Phoenix Suns,86
506,Atlanta Hawks,114,2017-01-01 23:00:00,San Antonio Spurs,112
507,Indiana Pacers,117,2017-01-01 23:00:00,Orlando Magic,104
508,Los Angeles Lakers,114,2017-01-02 02:30:00,Toronto Raptors,123
509,Miami Heat,98,2017-01-01 23:00:00,Detroit Pistons,107
510,Minnesota Timberwolves,89,2017-01-02 00:00:00,Portland Trail Blazers,95
511,Brooklyn Nets,89,2017-01-03 00:30:00,Utah Jazz,101
512,Chicago Bulls,118,2017-01-03 01:00:00,Charlotte Hornets,111
513,Cleveland Cavaliers,90,2017-01-03 00:00:00,New Orleans Pelicans,82
514,Golden State Warriors,127,2017-01-03 03:30:00,Denver Nuggets,119
515,Houston Rockets,101,2017-01-03 01:00:00,Washington Wizards,91
516,Los Angeles Clippers,109,2017-01-03 03:30:00,Phoenix Suns,98
517,Milwaukee Bucks,98,2017-01-03 00:00:00,Oklahoma City Thunder,94
518,New York Knicks,103,2017-01-03 00:30:00,Orlando Magic,115
519,Boston Celtics,115,2017-01-04 00:30:00,Utah Jazz,104
520,Dallas Mavericks,113,2017-01-04 01:30:00,Washington Wizards,105
521,Denver Nuggets,113,2017-01-04 02:00:00,Sacramento Kings,120
522,Detroit Pistons,116,2017-01-04 00:30:00,Indiana Pacers,121
523,Los Angeles Lakers,116,2017-01-04 03:30:00,Memphis Grizzlies,102
524,Philadelphia 76ers,93,2017-01-04 00:00:00,Minnesota Timberwolves,91
525,Phoenix Suns,99,2017-01-04 02:00:00,Miami Heat,90
526,San Antonio Spurs,110,2017-01-04 01:30:00,Toronto Raptors,82
527,Charlotte Hornets,123,2017-01-05 00:00:00,Oklahoma City Thunder,112
528,Cleveland Cavaliers,94,2017-01-05 01:00:00,Chicago Bulls,106
529,Golden State Warriors,125,2017-01-05 03:30:00,Portland Trail Blazers,117
530,Los Angeles Clippers,115,2017-01-05 03:30:00,Memphis Grizzlies,106
531,New York Knicks,104,2017-01-05 00:30:00,Milwaukee Bucks,105
532,Orlando Magic,92,2017-01-05 00:00:00,Atlanta Hawks,111
533,Sacramento Kings,102,2017-01-05 03:30:00,Miami Heat,107
534,Dallas Mavericks,95,2017-01-06 01:30:00,Phoenix Suns,102
535,Denver Nuggets,99,2017-01-06 02:00:00,San Antonio Spurs,127
536,Detroit Pistons,115,2017-01-06 00:30:00,Charlotte Hornets,114
537,Houston Rockets,118,2017-01-06 01:00:00,Oklahoma City Thunder,116
538,Indiana Pacers,121,2017-01-06 00:00:00,Brooklyn Nets,109
539,New Orleans Pelicans,94,2017-01-06 01:00:00,Atlanta Hawks,99
540,Portland Trail Blazers,118,2017-01-06 03:30:00,Los Angeles Lakers,109
541,Toronto Raptors,101,2017-01-06 00:30:00,Utah Jazz,93
542,Boston Celtics,110,2017-01-07 00:30:00,Philadelphia 76ers,106
543,Brooklyn Nets,108,2017-01-07 00:30:00,Cleveland Cavaliers,116
544,Golden State Warriors,119,2017-01-07 03:30:00,Memphis Grizzlies,128
545,Los Angeles Lakers,127,2017-01-07 03:30:00,Miami Heat,100
546,Milwaukee Bucks,111,2017-01-07 01:00:00,New York Knicks,116
547,Orlando Magic,93,2017-01-07 00:00:00,Houston Rockets,100
548,Sacramento Kings,98,2017-01-07 03:30:00,Los Angeles Clippers,106
549,Washington Wizards,112,2017-01-07 00:00:00,Minnesota Timberwolves,105
550,Boston Celtics,117,2017-01-08 00:30:00,New Orleans Pelicans,108
551,Chicago Bulls,123,2017-01-08 01:00:00,Toronto Raptors,118
552,Dallas Mavericks,82,2017-01-08 01:30:00,Atlanta Hawks,97
553,Indiana Pacers,123,2017-01-08 00:00:00,New York Knicks,109
554,Minnesota Timberwolves,92,2017-01-08 01:00:00,Utah Jazz,94
555,Oklahoma City Thunder,121,2017-01-08 01:00:00,Denver Nuggets,106
556,San Antonio Spurs,102,2017-01-08 01:30:00,Charlotte Hornets,85
557,Brooklyn Nets,95,2017-01-08 17:00:00,Philadelphia 76ers,105
558,Los Angeles Clippers,98,2017-01-08 20:30:00,Miami Heat,86
559,Los Angeles Lakers,111,2017-01-09 02:30:00,Orlando Magic,95
560,Memphis Grizzlies,88,2017-01-09 01:00:00,Utah Jazz,79
561,Milwaukee Bucks,101,2017-01-08 19:00:00,Washington Wizards,107
562,Phoenix Suns,116,2017-01-09 01:30:00,Cleveland Cavaliers,120
563,Portland Trail Blazers,124,2017-01-09 02:00:00,Detroit Pistons,125
564,Sacramento Kings,106,2017-01-09 02:00:00,Golden State Warriors,117
565,Toronto Raptors,122,2017-01-08 23:00:00,Houston Rockets,129
566,Chicago Bulls,94,2017-01-10 01:00:00,Oklahoma City Thunder,109
567,Minnesota Timberwolves,101,2017-01-10 01:00:00,Dallas Mavericks,92
568,New York Knicks,96,2017-01-10 00:30:00,New Orleans Pelicans,110
569,Brooklyn Nets,97,2017-01-11 00:30:00,Atlanta Hawks,117
570,Golden State Warriors,107,2017-01-11 03:30:00,Miami Heat,95
571,Houston Rockets,121,2017-01-11 01:00:00,Charlotte Hornets,114
572,Los Angeles Lakers,87,2017-01-11 03:30:00,Portland Trail Blazers,108
573,Sacramento Kings,100,2017-01-11 03:30:00,Detroit Pistons,94
574,San Antonio Spurs,107,2017-01-11 01:30:00,Milwaukee Bucks,109
575,Toronto Raptors,114,2017-01-11 00:30:00,Boston Celtics,106
576,Utah Jazz,100,2017-01-11 02:00:00,Cleveland Cavaliers,92
577,Washington Wizards,101,2017-01-11 00:00:00,Chicago Bulls,99
578,Boston Celtics,117,2017-01-12 01:00:00,Washington Wizards,108
579,Los Angeles Clippers,105,2017-01-12 03:30:00,Orlando Magic,96
580,Minnesota Timberwolves,119,2017-01-12 01:00:00,Houston Rockets,105
581,Oklahoma City Thunder,103,2017-01-12 01:00:00,Memphis Grizzlies,95
582,Philadelphia 76ers,98,2017-01-12 00:00:00,New York Knicks,97
583,Portland Trail Blazers,102,2017-01-12 03:30:00,Cleveland Cavaliers,86
584,Brooklyn Nets,95,2017-01-13 00:30:00,New Orleans Pelicans,104
585,Denver Nuggets,140,2017-01-12 20:00:00,Indiana Pacers,112
586,Golden State Warriors,127,2017-01-13 03:30:00,Detroit Pistons,107
587,New York Knicks,104,2017-01-13 01:00:00,Chicago Bulls,89
588,Phoenix Suns,108,2017-01-13 03:00:00,Dallas Mavericks,113
589,San Antonio Spurs,134,2017-01-13 01:30:00,Los Angeles Lakers,94
590,Atlanta Hawks,101,2017-01-14 01:00:00,Boston Celtics,103
591,Houston Rockets,105,2017-01-14 01:00:00,Memphis Grizzlies,110
592,Milwaukee Bucks,116,2017-01-14 01:00:00,Miami Heat,108
593,Minnesota Timberwolves,96,2017-01-14 01:00:00,Oklahoma City Thunder,86
594,Philadelphia 76ers,102,2017-01-14 00:00:00,Charlotte Hornets,93
595,Portland Trail Blazers,109,2017-01-14 03:00:00,Orlando Magic,115
596,Sacramento Kings,108,2017-01-14 03:30:00,Cleveland Cavaliers,120
597,Toronto Raptors,132,2017-01-14 00:30:00,Brooklyn Nets,113
598,Utah Jazz,110,2017-01-14 03:30:00,Detroit Pistons,77
599,Chicago Bulls,107,2017-01-14 22:00:00,New Orleans Pelicans,99
600,Los Angeles Clippers,113,2017-01-14 20:30:00,Los Angeles Lakers,97
601,Phoenix Suns,108,2017-01-14 23:00:00,San Antonio Spurs,105
602,Utah Jazz,114,2017-01-15 02:00:00,Orlando Magic,107
603,Washington Wizards,109,2017-01-15 01:00:00,Philadelphia 76ers,93
604,Atlanta Hawks,111,2017-01-15 20:00:00,Milwaukee Bucks,98
605,Brooklyn Nets,112,2017-01-15 23:00:00,Houston Rockets,137
606,Dallas Mavericks,98,2017-01-15 19:00:00,Minnesota Timberwolves,87
607,Los Angeles Lakers,97,2017-01-16 02:30:00,Detroit Pistons,102
608,Memphis Grizzlies,104,2017-01-16 02:00:00,Chicago Bulls,108
609,Sacramento Kings,118,2017-01-16 02:00:00,Oklahoma City Thunder,122
610,Toronto Raptors,116,2017-01-15 20:00:00,New York Knicks,101
611,Boston Celtics,108,2017-01-17 00:30:00,Charlotte Hornets,98
612,Denver Nuggets,125,2017-01-16 22:00:00,Orlando Magic,112
613,Golden State Warriors,126,2017-01-17 01:00:00,Cleveland Cavaliers,91
614,Indiana Pacers,98,2017-01-16 21:00:00,New Orleans Pelicans,95
615,Los Angeles Clippers,120,2017-01-17 03:30:00,Oklahoma City Thunder,98
616,Milwaukee Bucks,104,2017-01-16 20:30:00,Philadelphia 76ers,113
617,New York Knicks,107,2017-01-16 18:00:00,Atlanta Hawks,108
618,Phoenix Suns,101,2017-01-17 02:00:00,Utah Jazz,106
619,Washington Wizards,120,2017-01-16 19:00:00,Portland Trail Blazers,101
620,Brooklyn Nets,109,2017-01-18 00:30:00,Toronto Raptors,119
621,Chicago Bulls,98,2017-01-18 01:00:00,Dallas Mavericks,99
622,Los Angeles Lakers,121,2017-01-18 03:30:00,Denver Nuggets,127
623,Miami Heat,109,2017-01-18 00:30:00,Houston Rockets,103
624,San Antonio Spurs,122,2017-01-18 01:30:00,Minnesota Timberwolves,114
625,Boston Celtics,106,2017-01-19 00:30:00,New York Knicks,117
626,Charlotte Hornets,107,2017-01-19 00:00:00,Portland Trail Blazers,85
627,Detroit Pistons,118,2017-01-19 01:00:00,Atlanta Hawks,95
628,Golden State Warriors,121,2017-01-19 03:30:00,Oklahoma City Thunder,100
629,Houston Rockets,111,2017-01-19 01:00:00,Milwaukee Bucks,92
630,New Orleans Pelicans,118,2017-01-19 01:00:00,Orlando Magic,98
631,Philadelphia 76ers,94,2017-01-19 00:00:00,Toronto Raptors,89
632,Sacramento Kings,100,2017-01-19 03:30:00,Indiana Pacers,106
633,Washington Wizards,104,2017-01-19 00:00:00,Memphis Grizzlies,101
634,Cleveland Cavaliers,118,2017-01-20 00:00:00,Phoenix Suns,103
635,Los Angeles Clippers,101,2017-01-20 03:30:00,Minnesota Timberwolves,104
636,Miami Heat,99,2017-01-20 00:30:00,Dallas Mavericks,95
637,New York Knicks,110,2017-01-20 01:00:00,Washington Wizards,113
638,San Antonio Spurs,118,2017-01-20 01:30:00,Denver Nuggets,104
639,Atlanta Hawks,102,2017-01-21 01:00:00,Chicago Bulls,93
640,Charlotte Hornets,113,2017-01-21 00:00:00,Toronto Raptors,78
641,Dallas Mavericks,107,2017-01-21 01:30:00,Utah Jazz,112
642,Houston Rockets,108,2017-01-21 01:00:00,Golden State Warriors,125
643,Los Angeles Lakers,108,2017-01-21 03:30:00,Indiana Pacers,95
644,Memphis Grizzlies,107,2017-01-21 01:00:00,Sacramento Kings,91
645,New Orleans Pelicans,114,2017-01-21 01:00:00,Brooklyn Nets,143
646,Orlando Magic,112,2017-01-21 00:00:00,Milwaukee Bucks,96
647,Philadelphia 76ers,93,2017-01-21 00:00:00,Portland Trail Blazers,92
648,Atlanta Hawks,110,2017-01-22 00:00:00,Philadelphia 76ers,93
649,Boston Celtics,123,2017-01-21 22:00:00,Portland Trail Blazers,127
650,Chicago Bulls,102,2017-01-22 02:00:00,Sacramento Kings,99
651,Charlotte Hornets,112,2017-01-22 00:00:00,Brooklyn Nets,105
652,Cleveland Cavaliers,115,2017-01-22 01:30:00,San Antonio Spurs,118
653,Denver Nuggets,123,2017-01-22 02:00:00,Los Angeles Clippers,98
654,Detroit Pistons,113,2017-01-21 23:00:00,Washington Wizards,112
655,Memphis Grizzlies,95,2017-01-22 01:00:00,Houston Rockets,119
656,Miami Heat,109,2017-01-22 00:30:00,Milwaukee Bucks,97
657,New York Knicks,105,2017-01-22 00:30:00,Phoenix Suns,107
658,Utah Jazz,109,2017-01-22 02:00:00,Indiana Pacers,100
659,Dallas Mavericks,122,2017-01-22 20:30:00,Los Angeles Lakers,73
660,Minnesota Timberwolves,111,2017-01-23 00:00:00,Denver Nuggets,108
661,Orlando Magic,98,2017-01-22 17:00:00,Golden State Warriors,118
662,Toronto Raptors,103,2017-01-22 23:00:00,Phoenix Suns,115
663,Atlanta Hawks,105,2017-01-24 00:30:00,Los Angeles Clippers,115
664,Brooklyn Nets,86,2017-01-24 00:30:00,San Antonio Spurs,112
665,Charlotte Hornets,99,2017-01-24 00:00:00,Washington Wizards,109
666,Detroit Pistons,104,2017-01-24 00:30:00,Sacramento Kings,109
667,Indiana Pacers,103,2017-01-24 01:00:00,New York Knicks,109
668,Miami Heat,105,2017-01-24 00:30:00,Golden State Warriors,102
669,Milwaukee Bucks,127,2017-01-24 01:00:00,Houston Rockets,114
670,New Orleans Pelicans,124,2017-01-24 01:00:00,Cleveland Cavaliers,122
671,Utah Jazz,95,2017-01-24 02:00:00,Oklahoma City Thunder,97
672,Denver Nuggets,103,2017-01-25 02:00:00,Utah Jazz,93
673,Orlando Magic,92,2017-01-25 00:00:00,Chicago Bulls,100
674,Philadelphia 76ers,121,2017-01-25 00:00:00,Los Angeles Clippers,110
675,Phoenix Suns,111,2017-01-25 02:00:00,Minnesota Timberwolves,112
676,Toronto Raptors,106,2017-01-25 00:00:00,San Antonio Spurs,108
677,Washington Wizards,123,2017-01-25 00:00:00,Boston Celtics,108
678,Boston Celtics,120,2017-01-26 00:30:00,Houston Rockets,109
679,Brooklyn Nets,106,2017-01-26 00:30:00,Miami Heat,109
680,Chicago Bulls,114,2017-01-26 01:00:00,Atlanta Hawks,119
681,Charlotte Hornets,103,2017-01-26 01:00:00,Golden State Warriors,113
682,Cleveland Cavaliers,112,2017-01-26 00:00:00,Sacramento Kings,116
683,Dallas Mavericks,103,2017-01-26 01:30:00,New York Knicks,95
684,Memphis Grizzlies,101,2017-01-26 01:00:00,Toronto Raptors,99
685,Milwaukee Bucks,109,2017-01-26 01:00:00,Philadelphia 76ers,114
686,New Orleans Pelicans,105,2017-01-26 01:00:00,Oklahoma City Thunder,114
687,Portland Trail Blazers,105,2017-01-26 03:30:00,Los Angeles Lakers,98
688,Denver Nuggets,127,2017-01-27 02:00:00,Phoenix Suns,120
689,Minnesota Timberwolves,103,2017-01-27 01:00:00,Indiana Pacers,109
690,Oklahoma City Thunder,109,2017-01-27 01:00:00,Dallas Mavericks,98
691,Utah Jazz,96,2017-01-27 03:30:00,Los Angeles Lakers,88
692,Atlanta Hawks,86,2017-01-28 01:00:00,Washington Wizards,112
693,Boston Celtics,128,2017-01-28 00:30:00,Orlando Magic,98
694,Chicago Bulls,88,2017-01-28 01:00:00,Miami Heat,100
695,Cleveland Cavaliers,124,2017-01-28 00:30:00,Brooklyn Nets,116
696,Indiana Pacers,115,2017-01-28 00:00:00,Sacramento Kings,111
697,New Orleans Pelicans,119,2017-01-28 01:00:00,San Antonio Spurs,103
698,New York Knicks,110,2017-01-28 00:30:00,Charlotte Hornets,107
699,Philadelphia 76ers,118,2017-01-28 01:00:00,Houston Rockets,123
700,Portland Trail Blazers,112,2017-01-28 03:00:00,Memphis Grizzlies,109
701,Toronto Raptors,102,2017-01-28 00:30:00,Milwaukee Bucks,86
702,Charlotte Hornets,106,2017-01-29 00:00:00,Sacramento Kings,109
703,Golden State Warriors,144,2017-01-29 01:30:00,Los Angeles Clippers,98
704,Miami Heat,116,2017-01-29 00:30:00,Detroit Pistons,103
705,Milwaukee Bucks,108,2017-01-29 01:00:00,Boston Celtics,112
706,Minnesota Timberwolves,129,2017-01-29 02:00:00,Brooklyn Nets,109
707,Phoenix Suns,112,2017-01-29 02:00:00,Denver Nuggets,123
708,Utah Jazz,95,2017-01-29 02:00:00,Memphis Grizzlies,102
709,Atlanta Hawks,142,2017-01-29 20:00:00,New York Knicks,139
710,Chicago Bulls,121,2017-01-30 00:00:00,Philadelphia 76ers,108
711,Cleveland Cavaliers,107,2017-01-29 20:30:00,Oklahoma City Thunder,91
712,Indiana Pacers,120,2017-01-29 23:00:00,Houston Rockets,101
713,New Orleans Pelicans,94,2017-01-29 23:00:00,Washington Wizards,107
714,Portland Trail Blazers,111,2017-01-30 02:00:00,Golden State Warriors,113
715,San Antonio Spurs,101,2017-01-30 00:00:00,Dallas Mavericks,105
716,Toronto Raptors,113,2017-01-29 23:00:00,Orlando Magic,114
717,Boston Celtics,113,2017-01-31 01:00:00,Detroit Pistons,109
718,Dallas Mavericks,104,2017-01-31 01:30:00,Cleveland Cavaliers,97
719,Miami Heat,104,2017-01-31 00:30:00,Brooklyn Nets,96
720,Minnesota Timberwolves,111,2017-01-31 01:00:00,Orlando Magic,105
721,Philadelphia 76ers,122,2017-01-30 23:00:00,Sacramento Kings,119
722,Phoenix Suns,96,2017-01-31 03:30:00,Memphis Grizzlies,115
723,Houston Rockets,105,2017-02-01 01:00:00,Sacramento Kings,83
724,Los Angeles Lakers,120,2017-02-01 03:30:00,Denver Nuggets,116
725,Portland Trail Blazers,115,2017-02-01 03:00:00,Charlotte Hornets,98
726,San Antonio Spurs,108,2017-02-01 01:30:00,Oklahoma City Thunder,94
727,Toronto Raptors,108,2017-02-01 00:00:00,New Orleans Pelicans,106
728,Washington Wizards,117,2017-02-01 00:00:00,New York Knicks,101
