,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
729,Minnesota Timberwolves,111,2018-01-28 02:00:00,Brooklyn Nets,97
730,Chicago Bulls,96,2018-01-28 20:30:00,Milwaukee Bucks,110
731,Cleveland Cavaliers,121,2018-01-28 23:00:00,Detroit Pistons,104
732,Houston Rockets,113,2018-01-28 20:30:00,Phoenix Suns,102
733,New Orleans Pelicans,103,2018-01-28 21:00:00,Los Angeles Clippers,112
734,Oklahoma City Thunder,122,2018-01-28 23:00:00,Philadelphia 76ers,112
735,San Antonio Spurs,113,2018-01-29 00:00:00,Sacramento Kings,98
736,Toronto Raptors,123,2018-01-28 23:00:00,Los Angeles Lakers,111
737,Atlanta Hawks,105,2018-01-30 00:30:00,Minnesota Timberwolves,100
738,Dallas Mavericks,88,2018-01-30 01:30:00,Miami Heat,95
739,Denver Nuggets,110,2018-01-30 02:00:00,Boston Celtics,111
740,Indiana Pacers,105,2018-01-30 00:00:00,Charlotte Hornets,96
741,Memphis Grizzlies,120,2018-01-30 01:00:00,Phoenix Suns,109
742,Milwaukee Bucks,107,2018-01-30 01:00:00,Philadelphia 76ers,95
743,Detroit Pistons,125,2018-01-31 01:00:00,Cleveland Cavaliers,114
744,Houston Rockets,114,2018-01-31 01:00:00,Orlando Magic,107
745,Los Angeles Clippers,96,2018-01-31 03:30:00,Portland Trail Blazers,104
746,New Orleans Pelicans,103,2018-01-31 01:00:00,Sacramento Kings,114
747,New York Knicks,111,2018-01-31 00:30:00,Brooklyn Nets,95
748,San Antonio Spurs,106,2018-01-31 01:30:00,Denver Nuggets,104
749,Toronto Raptors,109,2018-01-31 00:30:00,Minnesota Timberwolves,104
750,Utah Jazz,129,2018-01-31 02:00:00,Golden State Warriors,99
751,Washington Wizards,102,2018-01-31 00:00:00,Oklahoma City Thunder,96
752,Atlanta Hawks,110,2018-02-01 00:30:00,Charlotte Hornets,123
753,Boston Celtics,103,2018-02-01 01:00:00,New York Knicks,73
754,Brooklyn Nets,116,2018-02-01 00:30:00,Philadelphia 76ers,108
755,Cleveland Cavaliers,91,2018-02-01 00:30:00,Miami Heat,89
756,Indiana Pacers,105,2018-02-01 00:00:00,Memphis Grizzlies,101
757,Orlando Magic,127,2018-02-01 00:00:00,Los Angeles Lakers,105
758,Phoenix Suns,102,2018-02-01 03:30:00,Dallas Mavericks,88
759,Portland Trail Blazers,124,2018-02-01 03:00:00,Chicago Bulls,108
760,Denver Nuggets,127,2018-02-02 03:30:00,Oklahoma City Thunder,124
761,Detroit Pistons,104,2018-02-02 00:00:00,Memphis Grizzlies,102
762,Minnesota Timberwolves,108,2018-02-02 01:00:00,Milwaukee Bucks,89
763,San Antonio Spurs,91,2018-02-02 01:00:00,Houston Rockets,102
764,Washington Wizards,122,2018-02-02 00:00:00,Toronto Raptors,119
765,Boston Celtics,119,2018-02-03 00:30:00,Atlanta Hawks,110
766,Brooklyn Nets,99,2018-02-03 00:30:00,Los Angeles Lakers,102
767,Charlotte Hornets,133,2018-02-03 00:00:00,Indiana Pacers,126
768,Milwaukee Bucks,92,2018-02-03 01:00:00,New York Knicks,90
769,Oklahoma City Thunder,100,2018-02-03 02:00:00,New Orleans Pelicans,114
770,Philadelphia 76ers,103,2018-02-03 01:00:00,Miami Heat,97
771,Phoenix Suns,97,2018-02-03 02:00:00,Utah Jazz,129
772,Sacramento Kings,104,2018-02-03 03:30:00,Golden State Warriors,119
773,Toronto Raptors,130,2018-02-03 00:30:00,Portland Trail Blazers,105
774,Cleveland Cavaliers,88,2018-02-04 01:30:00,Houston Rockets,120
775,Denver Nuggets,115,2018-02-04 02:00:00,Golden State Warriors,108
776,Detroit Pistons,111,2018-02-04 00:00:00,Miami Heat,107
777,Indiana Pacers,100,2018-02-04 00:00:00,Philadelphia 76ers,92
778,Los Angeles Clippers,113,2018-02-03 20:30:00,Chicago Bulls,103
779,Minnesota Timberwolves,118,2018-02-04 02:00:00,New Orleans Pelicans,107
780,Orlando Magic,98,2018-02-04 00:00:00,Washington Wizards,115
781,Sacramento Kings,99,2018-02-04 03:00:00,Dallas Mavericks,106
782,San Antonio Spurs,111,2018-02-04 02:00:00,Utah Jazz,120
783,Boston Celtics,97,2018-02-04 17:00:00,Portland Trail Blazers,96
784,Brooklyn Nets,94,2018-02-04 17:00:00,Milwaukee Bucks,109
785,New York Knicks,96,2018-02-04 17:00:00,Atlanta Hawks,99
786,Oklahoma City Thunder,104,2018-02-04 19:00:00,Los Angeles Lakers,108
787,Phoenix Suns,110,2018-02-04 20:00:00,Charlotte Hornets,115
788,Toronto Raptors,101,2018-02-04 17:00:00,Memphis Grizzlies,86
789,Denver Nuggets,121,2018-02-06 02:00:00,Charlotte Hornets,104
790,Detroit Pistons,111,2018-02-06 00:00:00,Portland Trail Blazers,91
791,Indiana Pacers,102,2018-02-06 00:00:00,Washington Wizards,111
792,Los Angeles Clippers,104,2018-02-06 03:30:00,Dallas Mavericks,101
793,Miami Heat,109,2018-02-06 00:30:00,Orlando Magic,111
794,New Orleans Pelicans,109,2018-02-06 01:00:00,Utah Jazz,133
795,Sacramento Kings,104,2018-02-06 03:00:00,Chicago Bulls,98
796,Atlanta Hawks,108,2018-02-07 00:30:00,Memphis Grizzlies,82
797,Brooklyn Nets,113,2018-02-07 00:30:00,Houston Rockets,123
798,Golden State Warriors,105,2018-02-07 03:30:00,Oklahoma City Thunder,125
799,Los Angeles Lakers,112,2018-02-07 03:30:00,Phoenix Suns,93
800,New York Knicks,89,2018-02-07 00:30:00,Milwaukee Bucks,103
801,Orlando Magic,116,2018-02-07 00:00:00,Cleveland Cavaliers,98
802,Philadelphia 76ers,115,2018-02-07 01:00:00,Washington Wizards,102
803,Toronto Raptors,111,2018-02-07 00:30:00,Boston Celtics,91
804,Cleveland Cavaliers,140,2018-02-08 01:00:00,Minnesota Timberwolves,138
805,Detroit Pistons,115,2018-02-08 00:00:00,Brooklyn Nets,106
806,Memphis Grizzlies,88,2018-02-08 01:00:00,Utah Jazz,92
807,Miami Heat,101,2018-02-08 00:30:00,Houston Rockets,109
808,Phoenix Suns,81,2018-02-08 03:30:00,San Antonio Spurs,129
809,Golden State Warriors,121,2018-02-09 03:30:00,Dallas Mavericks,103
810,Los Angeles Lakers,106,2018-02-09 03:30:00,Oklahoma City Thunder,81
811,Orlando Magic,100,2018-02-09 00:00:00,Atlanta Hawks,98
812,Portland Trail Blazers,109,2018-02-09 03:00:00,Charlotte Hornets,103
813,Toronto Raptors,113,2018-02-09 00:30:00,New York Knicks,88
814,Washington Wizards,104,2018-02-09 01:00:00,Boston Celtics,110
815,Atlanta Hawks,107,2018-02-10 00:30:00,Cleveland Cavaliers,123
816,Boston Celtics,91,2018-02-10 00:30:00,Indiana Pacers,97
817,Chicago Bulls,114,2018-02-10 02:30:00,Minnesota Timberwolves,113
818,Detroit Pistons,95,2018-02-10 00:00:00,Los Angeles Clippers,108
819,Houston Rockets,130,2018-02-10 01:00:00,Denver Nuggets,104
820,Miami Heat,91,2018-02-10 01:00:00,Milwaukee Bucks,85
821,Philadelphia 76ers,100,2018-02-10 00:00:00,New Orleans Pelicans,82
822,Sacramento Kings,100,2018-02-10 03:30:00,Portland Trail Blazers,118
823,Utah Jazz,106,2018-02-10 02:00:00,Charlotte Hornets,94
824,Brooklyn Nets,128,2018-02-10 23:00:00,New Orleans Pelicans,138
825,Chicago Bulls,90,2018-02-11 01:00:00,Washington Wizards,101
826,Dallas Mavericks,130,2018-02-11 01:30:00,Los Angeles Lakers,123
827,Golden State Warriors,122,2018-02-11 01:30:00,San Antonio Spurs,105
828,Orlando Magic,104,2018-02-11 00:00:00,Milwaukee Bucks,111
829,Philadelphia 76ers,112,2018-02-11 00:00:00,Los Angeles Clippers,98
830,Phoenix Suns,113,2018-02-11 02:00:00,Denver Nuggets,123
831,Atlanta Hawks,118,2018-02-11 20:30:00,Detroit Pistons,115
832,Boston Celtics,99,2018-02-11 20:30:00,Cleveland Cavaliers,121
833,Charlotte Hornets,103,2018-02-11 18:00:00,Toronto Raptors,123
834,Houston Rockets,104,2018-02-12 00:00:00,Dallas Mavericks,97
835,Indiana Pacers,121,2018-02-11 22:00:00,New York Knicks,113
836,Minnesota Timberwolves,111,2018-02-12 00:00:00,Sacramento Kings,106
837,Oklahoma City Thunder,110,2018-02-12 00:00:00,Memphis Grizzlies,92
838,Portland Trail Blazers,96,2018-02-12 02:00:00,Utah Jazz,115
839,Brooklyn Nets,101,2018-02-13 00:30:00,Los Angeles Clippers,114
840,Chicago Bulls,105,2018-02-13 01:00:00,Orlando Magic,101
841,Detroit Pistons,103,2018-02-13 00:00:00,New Orleans Pelicans,118
842,Golden State Warriors,129,2018-02-13 03:30:00,Phoenix Suns,83
843,Philadelphia 76ers,108,2018-02-13 00:00:00,New York Knicks,92
844,Utah Jazz,101,2018-02-13 02:00:00,San Antonio Spurs,99
845,Dallas Mavericks,109,2018-02-14 01:30:00,Sacramento Kings,114
846,Denver Nuggets,117,2018-02-14 03:30:00,San Antonio Spurs,109
847,Milwaukee Bucks,97,2018-02-14 01:00:00,Atlanta Hawks,92
848,Minnesota Timberwolves,108,2018-02-14 01:00:00,Houston Rockets,126
849,Oklahoma City Thunder,112,2018-02-14 01:00:00,Cleveland Cavaliers,120
850,Toronto Raptors,115,2018-02-14 00:00:00,Miami Heat,112
851,Boston Celtics,119,2018-02-15 01:00:00,Los Angeles Clippers,129
852,Brooklyn Nets,103,2018-02-15 00:30:00,Indiana Pacers,108
853,Chicago Bulls,98,2018-02-15 01:00:00,Toronto Raptors,122
854,Detroit Pistons,104,2018-02-15 00:00:00,Atlanta Hawks,98
855,Houston Rockets,100,2018-02-15 01:00:00,Sacramento Kings,91
856,Memphis Grizzlies,114,2018-02-15 01:00:00,Oklahoma City Thunder,121
857,New Orleans Pelicans,139,2018-02-15 01:00:00,Los Angeles Lakers,117
858,New York Knicks,113,2018-02-15 00:30:00,Washington Wizards,118
859,Orlando Magic,102,2018-02-15 00:00:00,Charlotte Hornets,104
860,Philadelphia 76ers,104,2018-02-15 00:00:00,Miami Heat,102
861,Portland Trail Blazers,123,2018-02-15 03:30:00,Golden State Warriors,117
862,Utah Jazz,107,2018-02-15 02:00:00,Phoenix Suns,97
863,Milwaukee Bucks,123,2018-02-16 01:00:00,Denver Nuggets,134
864,Minnesota Timberwolves,119,2018-02-16 02:00:00,Los Angeles Lakers,111
865,Chicago Bulls,,2018-02-23 01:00:00,Philadelphia 76ers,
866,Charlotte Hornets,,2018-02-23 00:00:00,Brooklyn Nets,
867,Cleveland Cavaliers,,2018-02-23 01:00:00,Washington Wizards,
868,Golden State Warriors,,2018-02-23 03:30:00,Los Angeles Clippers,
869,Orlando Magic,,2018-02-23 00:00:00,New York Knicks,
870,Sacramento Kings,,2018-02-23 03:00:00,Oklahoma City Thunder,
871,Denver Nuggets,,2018-02-24 02:00:00,San Antonio Spurs,
872,Detroit Pistons,,2018-02-24 00:00:00,Boston Celtics,
873,Houston Rockets,,2018-02-24 01:00:00,Minnesota Timberwolves,
874,Indiana Pacers,,2018-02-24 00:00:00,Atlanta Hawks,
875,Los Angeles Lakers,,2018-02-24 03:30:00,Dallas Mavericks,
876,Memphis Grizzlies,,2018-02-24 01:00:00,Cleveland Cavaliers,
877,New Orleans Pelicans,,2018-02-24 01:00:00,Miami Heat,
878,Phoenix Suns,,2018-02-24 02:00:00,Los Angeles Clippers,
879,Toronto Raptors,,2018-02-24 00:30:00,Milwaukee Bucks,
880,Utah Jazz,,2018-02-24 02:00:00,Portland Trail Blazers,
881,Washington Wizards,,2018-02-24 00:00:00,Charlotte Hornets,
882,Golden State Warriors,,2018-02-25 01:30:00,Oklahoma City Thunder,
883,Miami Heat,,2018-02-25 00:30:00,Memphis Grizzlies,
884,Minnesota Timberwolves,,2018-02-25 02:00:00,Chicago Bulls,
885,New York Knicks,,2018-02-25 00:30:00,Boston Celtics,
886,Philadelphia 76ers,,2018-02-24 22:00:00,Orlando Magic,
887,Phoenix Suns,,2018-02-25 02:00:00,Portland Trail Blazers,
888,Sacramento Kings,,2018-02-25 03:00:00,Los Angeles Lakers,
889,Utah Jazz,,2018-02-25 02:00:00,Dallas Mavericks,
890,Charlotte Hornets,,2018-02-25 18:00:00,Detroit Pistons,
891,Cleveland Cavaliers,,2018-02-25 20:30:00,San Antonio Spurs,
892,Denver Nuggets,,2018-02-26 01:00:00,Houston Rockets,
893,Milwaukee Bucks,,2018-02-25 20:00:00,New Orleans Pelicans,
894,Washington Wizards,,2018-02-26 01:00:00,Philadelphia 76ers,
895,Atlanta Hawks,,2018-02-27 00:30:00,Los Angeles Lakers,
896,Boston Celtics,,2018-02-27 00:30:00,Memphis Grizzlies,
897,Brooklyn Nets,,2018-02-27 00:30:00,Chicago Bulls,
898,Dallas Mavericks,,2018-02-27 01:30:00,Indiana Pacers,
899,New Orleans Pelicans,,2018-02-27 01:00:00,Phoenix Suns,
900,New York Knicks,,2018-02-27 00:30:00,Golden State Warriors,
901,Oklahoma City Thunder,,2018-02-27 01:00:00,Orlando Magic,
902,Sacramento Kings,,2018-02-27 03:00:00,Minnesota Timberwolves,
903,Toronto Raptors,,2018-02-27 00:30:00,Detroit Pistons,
904,Utah Jazz,,2018-02-27 02:00:00,Houston Rockets,
905,Charlotte Hornets,,2018-02-28 00:00:00,Chicago Bulls,
906,Cleveland Cavaliers,,2018-02-28 00:00:00,Brooklyn Nets,
907,Denver Nuggets,,2018-02-28 03:30:00,Los Angeles Clippers,
908,Miami Heat,,2018-02-28 00:30:00,Philadelphia 76ers,
909,Milwaukee Bucks,,2018-02-28 01:00:00,Washington Wizards,
910,Portland Trail Blazers,,2018-02-28 03:00:00,Sacramento Kings,
911,Atlanta Hawks,,2018-03-01 00:30:00,Indiana Pacers,
912,Boston Celtics,,2018-03-01 00:30:00,Charlotte Hornets,
913,Dallas Mavericks,,2018-03-01 01:30:00,Oklahoma City Thunder,
914,Detroit Pistons,,2018-03-01 00:00:00,Milwaukee Bucks,
915,Los Angeles Clippers,,2018-03-01 03:30:00,Houston Rockets,
916,Memphis Grizzlies,,2018-03-01 01:00:00,Phoenix Suns,
917,Orlando Magic,,2018-03-01 00:00:00,Toronto Raptors,
918,San Antonio Spurs,,2018-03-01 01:30:00,New Orleans Pelicans,
919,Washington Wizards,,2018-03-01 01:00:00,Golden State Warriors,
920,Cleveland Cavaliers,,2018-03-02 01:00:00,Philadelphia 76ers,
921,Miami Heat,,2018-03-02 00:30:00,Los Angeles Lakers,
922,Portland Trail Blazers,,2018-03-02 03:30:00,Minnesota Timberwolves,
923,Sacramento Kings,,2018-03-02 03:00:00,Brooklyn Nets,
924,Atlanta Hawks,,2018-03-03 00:30:00,Golden State Warriors,
925,Chicago Bulls,,2018-03-03 01:00:00,Dallas Mavericks,
926,Los Angeles Clippers,,2018-03-03 03:30:00,New York Knicks,
927,Memphis Grizzlies,,2018-03-03 01:00:00,Denver Nuggets,
928,Milwaukee Bucks,,2018-03-03 01:00:00,Indiana Pacers,
929,Orlando Magic,,2018-03-03 00:00:00,Detroit Pistons,
930,Philadelphia 76ers,,2018-03-03 00:00:00,Charlotte Hornets,
931,Phoenix Suns,,2018-03-03 02:00:00,Oklahoma City Thunder,
932,Utah Jazz,,2018-03-03 03:30:00,Minnesota Timberwolves,
933,Washington Wizards,,2018-03-03 01:00:00,Toronto Raptors,
934,Cleveland Cavaliers,,2018-03-04 00:30:00,Denver Nuggets,
935,Houston Rockets,,2018-03-04 01:30:00,Boston Celtics,
936,Miami Heat,,2018-03-04 00:30:00,Detroit Pistons,
937,Orlando Magic,,2018-03-04 00:00:00,Memphis Grizzlies,
938,Portland Trail Blazers,,2018-03-04 03:00:00,Oklahoma City Thunder,
939,Sacramento Kings,,2018-03-04 03:00:00,Utah Jazz,
940,San Antonio Spurs,,2018-03-04 02:00:00,Los Angeles Lakers,
941,Atlanta Hawks,,2018-03-04 20:30:00,Phoenix Suns,
942,Dallas Mavericks,,2018-03-05 00:00:00,New Orleans Pelicans,
943,Los Angeles Clippers,,2018-03-05 02:00:00,Brooklyn Nets,
944,Milwaukee Bucks,,2018-03-05 01:00:00,Philadelphia 76ers,
945,Sacramento Kings,,2018-03-05 02:00:00,New York Knicks,
946,Toronto Raptors,,2018-03-04 23:00:00,Charlotte Hornets,
947,Washington Wizards,,2018-03-04 23:00:00,Indiana Pacers,
948,Chicago Bulls,,2018-03-06 01:00:00,Boston Celtics,
949,Cleveland Cavaliers,,2018-03-06 00:00:00,Detroit Pistons,
950,Indiana Pacers,,2018-03-06 00:00:00,Milwaukee Bucks,
951,Los Angeles Lakers,,2018-03-06 03:30:00,Portland Trail Blazers,
952,Miami Heat,,2018-03-06 00:30:00,Phoenix Suns,
953,San Antonio Spurs,,2018-03-06 01:30:00,Memphis Grizzlies,
954,Utah Jazz,,2018-03-06 02:00:00,Orlando Magic,
955,Charlotte Hornets,,2018-03-07 00:00:00,Philadelphia 76ers,
956,Dallas Mavericks,,2018-03-07 01:30:00,Denver Nuggets,
957,Golden State Warriors,,2018-03-07 03:30:00,Brooklyn Nets,
958,Los Angeles Clippers,,2018-03-07 03:30:00,New Orleans Pelicans,
959,Oklahoma City Thunder,,2018-03-07 01:00:00,Houston Rockets,
960,Portland Trail Blazers,,2018-03-07 03:00:00,New York Knicks,
961,Toronto Raptors,,2018-03-07 00:00:00,Atlanta Hawks,
962,Washington Wizards,,2018-03-07 00:00:00,Miami Heat,
963,Chicago Bulls,,2018-03-08 01:00:00,Memphis Grizzlies,
964,Denver Nuggets,,2018-03-08 03:30:00,Cleveland Cavaliers,
965,Detroit Pistons,,2018-03-08 01:00:00,Toronto Raptors,
966,Indiana Pacers,,2018-03-08 00:00:00,Utah Jazz,
967,Los Angeles Lakers,,2018-03-08 03:30:00,Orlando Magic,
968,Milwaukee Bucks,,2018-03-08 01:00:00,Houston Rockets,
969,Sacramento Kings,,2018-03-08 03:00:00,New Orleans Pelicans,
970,Charlotte Hornets,,2018-03-09 00:00:00,Brooklyn Nets,
971,Golden State Warriors,,2018-03-09 03:30:00,San Antonio Spurs,
972,Miami Heat,,2018-03-09 00:30:00,Philadelphia 76ers,
973,Minnesota Timberwolves,,2018-03-09 01:00:00,Boston Celtics,
974,Oklahoma City Thunder,,2018-03-09 01:00:00,Phoenix Suns,
975,Denver Nuggets,,2018-03-10 02:00:00,Los Angeles Lakers,
976,Detroit Pistons,,2018-03-10 00:00:00,Chicago Bulls,
977,Indiana Pacers,,2018-03-10 00:00:00,Atlanta Hawks,
978,Los Angeles Clippers,,2018-03-10 03:30:00,Cleveland Cavaliers,
979,Memphis Grizzlies,,2018-03-10 01:00:00,Utah Jazz,
980,Milwaukee Bucks,,2018-03-10 01:00:00,New York Knicks,
981,New Orleans Pelicans,,2018-03-10 01:00:00,Washington Wizards,
982,Portland Trail Blazers,,2018-03-10 03:00:00,Golden State Warriors,
983,Sacramento Kings,,2018-03-10 03:00:00,Orlando Magic,
984,Toronto Raptors,,2018-03-10 00:30:00,Houston Rockets,
985,Charlotte Hornets,,2018-03-10 22:00:00,Phoenix Suns,
986,Dallas Mavericks,,2018-03-11 01:30:00,Memphis Grizzlies,
987,Los Angeles Clippers,,2018-03-11 03:30:00,Orlando Magic,
988,Miami Heat,,2018-03-11 00:30:00,Washington Wizards,
989,Oklahoma City Thunder,,2018-03-11 01:30:00,San Antonio Spurs,
990,Atlanta Hawks,,2018-03-11 19:30:00,Chicago Bulls,
991,Boston Celtics,,2018-03-11 23:30:00,Indiana Pacers,
992,Brooklyn Nets,,2018-03-11 23:30:00,Philadelphia 76ers,
993,Dallas Mavericks,,2018-03-11 23:00:00,Houston Rockets,
994,Denver Nuggets,,2018-03-11 21:00:00,Sacramento Kings,
995,Los Angeles Lakers,,2018-03-12 01:00:00,Cleveland Cavaliers,
996,Minnesota Timberwolves,,2018-03-11 19:30:00,Golden State Warriors,
997,New Orleans Pelicans,,2018-03-11 20:00:00,Utah Jazz,
998,New York Knicks,,2018-03-11 17:00:00,Toronto Raptors,
999,Houston Rockets,,2018-03-13 00:00:00,San Antonio Spurs,
1000,Memphis Grizzlies,,2018-03-13 00:00:00,Milwaukee Bucks,
1001,Oklahoma City Thunder,,2018-03-13 00:00:00,Sacramento Kings,
1002,Portland Trail Blazers,,2018-03-13 02:30:00,Miami Heat,
1003,Atlanta Hawks,,2018-03-13 23:30:00,Oklahoma City Thunder,
1004,Brooklyn Nets,,2018-03-13 23:30:00,Toronto Raptors,
1005,Chicago Bulls,,2018-03-14 00:00:00,Los Angeles Clippers,
1006,Los Angeles Lakers,,2018-03-14 02:30:00,Denver Nuggets,
1007,New Orleans Pelicans,,2018-03-14 00:00:00,Charlotte Hornets,
1008,New York Knicks,,2018-03-13 23:30:00,Dallas Mavericks,
1009,Philadelphia 76ers,,2018-03-13 23:00:00,Indiana Pacers,
1010,Phoenix Suns,,2018-03-14 02:00:00,Cleveland Cavaliers,
1011,San Antonio Spurs,,2018-03-14 00:30:00,Orlando Magic,
1012,Utah Jazz,,2018-03-14 01:00:00,Detroit Pistons,
1013,Washington Wizards,,2018-03-13 23:00:00,Minnesota Timberwolves,
1014,Boston Celtics,,2018-03-15 00:00:00,Washington Wizards,
1015,Golden State Warriors,,2018-03-15 02:30:00,Los Angeles Lakers,
1016,Orlando Magic,,2018-03-14 23:00:00,Milwaukee Bucks,
1017,Sacramento Kings,,2018-03-15 02:00:00,Miami Heat,
1018,Atlanta Hawks,,2018-03-15 23:30:00,Charlotte Hornets,
1019,Denver Nuggets,,2018-03-16 01:00:00,Detroit Pistons,
1020,Houston Rockets,,2018-03-16 00:00:00,Los Angeles Clippers,
1021,Indiana Pacers,,2018-03-15 23:00:00,Toronto Raptors,
1022,Memphis Grizzlies,,2018-03-16 00:00:00,Chicago Bulls,
1023,New York Knicks,,2018-03-15 23:30:00,Philadelphia 76ers,
1024,Portland Trail Blazers,,2018-03-16 02:00:00,Cleveland Cavaliers,
1025,San Antonio Spurs,,2018-03-16 00:30:00,New Orleans Pelicans,
1026,Utah Jazz,,2018-03-16 01:00:00,Phoenix Suns,
1027,Golden State Warriors,,2018-03-17 02:30:00,Sacramento Kings,
1028,Los Angeles Lakers,,2018-03-17 02:30:00,Miami Heat,
1029,Oklahoma City Thunder,,2018-03-17 00:00:00,Los Angeles Clippers,
1030,Orlando Magic,,2018-03-16 23:00:00,Boston Celtics,
1031,Philadelphia 76ers,,2018-03-16 23:00:00,Brooklyn Nets,
1032,Toronto Raptors,,2018-03-16 23:30:00,Dallas Mavericks,
1033,Brooklyn Nets,,2018-03-17 23:30:00,Dallas Mavericks,
1034,Chicago Bulls,,2018-03-18 00:00:00,Cleveland Cavaliers,
1035,Memphis Grizzlies,,2018-03-18 00:00:00,Denver Nuggets,
1036,Milwaukee Bucks,,2018-03-17 22:00:00,Atlanta Hawks,
1037,New Orleans Pelicans,,2018-03-17 23:00:00,Houston Rockets,
1038,New York Knicks,,2018-03-17 23:30:00,Charlotte Hornets,
1039,Phoenix Suns,,2018-03-18 02:00:00,Golden State Warriors,
1040,Portland Trail Blazers,,2018-03-18 02:00:00,Detroit Pistons,
1041,San Antonio Spurs,,2018-03-18 00:30:00,Minnesota Timberwolves,
1042,Utah Jazz,,2018-03-18 01:00:00,Sacramento Kings,
1043,Washington Wizards,,2018-03-17 23:00:00,Indiana Pacers,
1044,Los Angeles Clippers,,2018-03-19 02:30:00,Portland Trail Blazers,
1045,Minnesota Timberwolves,,2018-03-18 23:00:00,Houston Rockets,
1046,New Orleans Pelicans,,2018-03-18 22:00:00,Boston Celtics,
1047,Toronto Raptors,,2018-03-18 17:00:00,Oklahoma City Thunder,
1048,Brooklyn Nets,,2018-03-19 23:30:00,Memphis Grizzlies,
1049,Cleveland Cavaliers,,2018-03-19 23:00:00,Milwaukee Bucks,
1050,Indiana Pacers,,2018-03-19 23:00:00,Los Angeles Lakers,
1051,Miami Heat,,2018-03-19 23:30:00,Denver Nuggets,
1052,New York Knicks,,2018-03-19 23:30:00,Chicago Bulls,
1053,Philadelphia 76ers,,2018-03-19 23:00:00,Charlotte Hornets,
1054,Sacramento Kings,,2018-03-20 02:00:00,Detroit Pistons,
1055,San Antonio Spurs,,2018-03-20 01:30:00,Golden State Warriors,
1056,Boston Celtics,,2018-03-21 00:00:00,Oklahoma City Thunder,
1057,Minnesota Timberwolves,,2018-03-21 00:00:00,Los Angeles Clippers,
1058,New Orleans Pelicans,,2018-03-21 00:00:00,Dallas Mavericks,
1059,Orlando Magic,,2018-03-20 23:00:00,Toronto Raptors,
1060,Phoenix Suns,,2018-03-21 02:00:00,Detroit Pistons,
1061,Portland Trail Blazers,,2018-03-21 02:30:00,Houston Rockets,
1062,Utah Jazz,,2018-03-21 01:00:00,Atlanta Hawks,
1063,Brooklyn Nets,,2018-03-21 23:30:00,Charlotte Hornets,
1064,Chicago Bulls,,2018-03-22 00:00:00,Denver Nuggets,
1065,Cleveland Cavaliers,,2018-03-21 23:00:00,Toronto Raptors,
1066,Miami Heat,,2018-03-21 23:30:00,New York Knicks,
1067,Milwaukee Bucks,,2018-03-22 00:00:00,Los Angeles Clippers,
1068,New Orleans Pelicans,,2018-03-22 00:00:00,Indiana Pacers,
1069,Philadelphia 76ers,,2018-03-21 23:00:00,Memphis Grizzlies,
1070,San Antonio Spurs,,2018-03-22 01:30:00,Washington Wizards,
1071,Charlotte Hornets,,2018-03-22 23:00:00,Memphis Grizzlies,
1072,Dallas Mavericks,,2018-03-23 00:30:00,Utah Jazz,
1073,Houston Rockets,,2018-03-23 00:00:00,Detroit Pistons,
1074,New Orleans Pelicans,,2018-03-23 00:00:00,Los Angeles Lakers,
1075,Orlando Magic,,2018-03-22 23:00:00,Philadelphia 76ers,
1076,Sacramento Kings,,2018-03-23 02:00:00,Atlanta Hawks,
1077,Chicago Bulls,,2018-03-24 00:00:00,Milwaukee Bucks,
1078,Cleveland Cavaliers,,2018-03-23 23:30:00,Phoenix Suns,
1079,Golden State Warriors,,2018-03-24 02:30:00,Atlanta Hawks,
1080,Indiana Pacers,,2018-03-23 23:00:00,Los Angeles Clippers,
1081,New York Knicks,,2018-03-23 23:30:00,Minnesota Timberwolves,
1082,Oklahoma City Thunder,,2018-03-24 00:00:00,Miami Heat,
1083,Portland Trail Blazers,,2018-03-24 02:00:00,Boston Celtics,
1084,San Antonio Spurs,,2018-03-24 00:30:00,Utah Jazz,
1085,Toronto Raptors,,2018-03-23 23:30:00,Brooklyn Nets,
1086,Washington Wizards,,2018-03-23 23:00:00,Denver Nuggets,
1087,Dallas Mavericks,,2018-03-25 00:30:00,Charlotte Hornets,
1088,Detroit Pistons,,2018-03-24 23:00:00,Chicago Bulls,
1089,Houston Rockets,,2018-03-25 00:00:00,New Orleans Pelicans,
1090,Memphis Grizzlies,,2018-03-25 00:00:00,Los Angeles Lakers,
1091,Orlando Magic,,2018-03-24 23:00:00,Phoenix Suns,
1092,Philadelphia 76ers,,2018-03-24 22:00:00,Minnesota Timberwolves,
1093,Brooklyn Nets,,2018-03-25 17:00:00,Cleveland Cavaliers,
1094,Golden State Warriors,,2018-03-26 00:30:00,Utah Jazz,
1095,Houston Rockets,,2018-03-26 00:00:00,Atlanta Hawks,
1096,Indiana Pacers,,2018-03-25 21:00:00,Miami Heat,
1097,Milwaukee Bucks,,2018-03-25 19:30:00,San Antonio Spurs,
1098,Oklahoma City Thunder,,2018-03-25 23:00:00,Portland Trail Blazers,
1099,Sacramento Kings,,2018-03-25 22:00:00,Boston Celtics,
1100,Toronto Raptors,,2018-03-25 22:00:00,Los Angeles Clippers,
1101,Washington Wizards,,2018-03-25 22:00:00,New York Knicks,
1102,Charlotte Hornets,,2018-03-26 23:00:00,New York Knicks,
