,assists,blocks,date,defensive_rebounds,field_goal_attempts,field_goals,first_name,free_throw_attempts,free_throws,is_home,last_name,offensive_rebounds,opponent,personal_fouls,points,seconds_played,steals,team,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers
3507,1,0,2013-11-20,4,11,5,James,0,0,True,Anderson,1,TOR,3,13,1969.0,1,PHI,6,3,5,2
3508,2,0,2013-11-20,2,6,3,Jimmer,0,0,False,Fredette,0,PHO,1,8,1040.0,1,SAC,2,2,2,0
3509,1,0,2013-11-20,3,9,4,Gary,1,1,True,Neal,1,POR,0,11,1405.0,0,MIL,5,2,4,1
3510,4,0,2013-11-20,3,14,7,Jrue,0,0,True,Holiday,1,UTA,5,14,1579.0,1,NOP,2,0,4,3
3511,2,0,2013-11-20,0,12,7,Rodney,3,3,False,Stuckey,0,ATL,6,18,1571.0,1,DET,1,1,0,5
3512,1,0,2013-11-20,3,8,4,Tayshaun,0,0,False,Prince,0,GSW,1,8,2277.0,2,MEM,0,0,3,0
3513,2,2,2013-11-20,0,10,6,Boris,0,0,True,Diaw,1,BOS,2,12,1437.0,2,SAS,3,0,1,5
3514,0,4,2013-11-20,8,3,1,Samuel,4,4,True,Dalembert,2,HOU,5,6,1908.0,0,DAL,0,0,10,2
3515,0,1,2013-11-20,4,10,4,Zaza,4,3,True,Pachulia,4,POR,3,11,1700.0,1,MIL,0,0,8,3
3516,0,0,2013-11-20,2,4,3,Henry,0,0,True,Sims,3,WAS,1,6,395.0,0,CLE,0,0,5,0
3517,0,0,2013-11-20,3,4,3,Luis,2,2,False,Scola,1,NYK,1,8,968.0,1,IND,0,0,4,2
3518,6,0,2013-11-20,0,6,2,Diante,0,0,False,Garrett,1,NOP,0,4,1184.0,3,UTA,2,0,1,2
3519,0,0,2013-11-20,5,6,3,Dorell,0,0,False,Wright,0,MIL,0,9,987.0,0,POR,6,3,5,1
3520,0,0,2013-11-20,5,7,3,Ben,2,2,False,McLemore,0,PHO,1,8,1450.0,1,SAC,3,0,5,0
3521,1,1,2013-11-20,1,8,4,Dante,0,0,True,Cunningham,0,LAC,1,8,962.0,1,MIN,0,0,1,0
3522,1,1,2013-11-20,0,4,4,Jeremy,0,0,False,Evans,1,NOP,4,8,777.0,1,UTA,0,0,1,2
3523,0,0,2013-11-20,5,6,4,Bismack,3,1,True,Biyombo,1,BRK,4,9,1353.0,0,CHA,0,0,6,0
3524,14,0,2013-11-20,4,14,3,Andre,2,1,True,Iguodala,0,MEM,2,7,2865.0,2,GSW,4,0,4,4
3525,4,0,2013-11-20,2,8,3,Greg,2,1,False,Monroe,2,ATL,2,7,2035.0,2,DET,0,0,4,2
3526,5,0,2013-11-20,0,6,2,Lou,1,1,True,Williams,0,DET,0,6,879.0,0,ATL,2,1,0,0
3527,3,3,2013-11-20,8,2,2,Kevin,0,0,False,Garnett,0,CHA,5,4,1265.0,0,BRK,0,0,8,2
3528,0,0,2013-11-20,2,4,3,Gustavo,2,1,True,Ayon,1,DET,1,7,1044.0,1,ATL,0,0,3,1
3529,0,2,2013-11-20,6,5,2,Roy,3,3,False,Hibbert,2,NYK,5,8,2213.0,0,IND,1,1,8,2
3530,2,0,2013-11-20,3,5,3,Shane,0,0,True,Larkin,1,HOU,2,8,1009.0,2,DAL,3,2,4,4
3531,4,1,2013-11-20,3,8,2,Ersan,0,0,True,Ilyasova,2,POR,3,5,1302.0,2,MIL,3,1,5,1
3532,1,0,2013-11-20,4,5,3,Lavoy,4,1,True,Allen,2,TOR,3,7,1467.0,1,PHI,0,0,6,1
3533,0,1,2013-11-20,4,5,1,Tyler,5,3,False,Hansbrough,4,PHI,3,5,1323.0,1,TOR,0,0,8,0
3534,3,0,2013-11-20,0,5,1,Jerryd,4,4,False,Bayless,1,GSW,3,6,1059.0,1,MEM,3,0,1,0
3535,8,0,2013-11-20,8,14,2,Kevin,10,6,True,Love,4,LAC,2,10,2239.0,1,MIN,3,0,12,5
3536,2,0,2013-11-20,1,5,2,Quincy,2,1,False,Pondexter,1,GSW,0,6,1947.0,0,MEM,2,1,2,0
3537,1,1,2013-11-20,4,6,2,Kyle,2,2,False,Singler,3,ATL,0,6,1346.0,0,DET,1,0,7,2
3538,5,1,2013-11-20,7,10,3,Lance,3,3,False,Stephenson,2,NYK,4,9,2537.0,0,IND,3,0,9,4
3539,1,0,2013-11-20,7,10,4,Caron,0,0,True,Butler,0,POR,3,9,1737.0,0,MIL,3,1,7,0
3540,0,0,2013-11-20,1,1,1,Udonis,4,3,False,Haslem,0,ORL,1,5,355.0,1,MIA,0,0,1,0
3541,1,0,2013-11-20,4,7,2,John,0,0,False,Salmons,2,PHO,0,6,1337.0,0,SAC,2,2,6,0
3542,2,0,2013-11-20,3,6,1,Iman,2,2,True,Shumpert,1,IND,5,4,2181.0,5,NYK,4,0,4,1
3543,4,1,2013-11-20,0,1,1,Austin,2,1,True,Rivers,1,UTA,1,3,665.0,1,NOP,0,0,1,2
3544,0,0,2013-11-20,3,6,5,Jason,0,0,False,Thompson,0,PHO,4,10,1183.0,0,SAC,0,0,3,2
3545,0,0,2013-11-20,2,3,3,Mason,6,3,False,Plumlee,1,CHA,3,9,1309.0,0,BRK,0,0,3,2
3546,1,0,2013-11-20,1,4,2,Travis,2,1,False,Outlaw,0,PHO,2,6,763.0,1,SAC,2,1,1,0
3547,2,1,2013-11-20,2,11,3,Paul,7,5,False,Pierce,0,CHA,4,12,2074.0,2,BRK,3,1,2,3
3548,0,0,2013-11-20,2,6,3,Matthew,0,0,True,Dellavedova,1,WAS,4,9,1603.0,0,CLE,6,3,3,1
3549,1,1,2013-11-20,1,2,0,Joel,2,2,False,Freeland,4,MIL,1,2,988.0,1,POR,0,0,5,1
3550,0,0,2013-11-20,1,5,3,Hollis,0,0,True,Thompson,1,TOR,0,6,810.0,0,PHI,1,0,2,0
3551,0,0,2013-11-20,2,6,3,Dionte,0,0,True,Christmas,1,SAC,2,8,749.0,0,PHO,5,2,3,1
3552,2,1,2013-11-20,3,4,1,Jonas,2,2,False,Valanciunas,1,PHI,2,4,1301.0,1,TOR,0,0,4,1
3553,0,0,2013-11-20,0,2,2,Lorenzo,0,0,True,Brown,0,TOR,0,5,58.0,0,PHI,1,1,0,0
3554,3,0,2013-11-20,1,7,2,Maurice,2,1,True,Harkless,1,MIA,3,5,1836.0,4,ORL,2,0,2,2
3555,0,1,2013-11-20,5,10,3,Kosta,2,1,False,Koufos,3,GSW,2,7,1276.0,2,MEM,0,0,8,2
3556,3,0,2013-11-20,1,6,1,Patty,0,0,True,Mills,1,BOS,0,3,1132.0,2,SAS,3,1,2,0
3557,11,2,2013-11-20,5,17,1,Gordon,4,4,False,Hayward,1,NOP,4,6,2348.0,1,UTA,8,0,6,1
3558,0,0,2013-11-20,2,4,4,Khris,0,0,True,Middleton,0,POR,3,8,1193.0,0,MIL,0,0,2,2
3559,2,0,2013-11-20,3,4,1,Mike,0,0,False,Miller,1,GSW,1,3,1712.0,1,MEM,2,1,4,0
3560,3,0,2013-11-20,5,9,2,Kelly,4,4,False,Olynyk,3,SAS,5,8,2249.0,0,BOS,2,0,8,2
3561,0,1,2013-11-20,4,4,2,Draymond,0,0,True,Green,0,MEM,2,5,863.0,0,GSW,3,1,4,0
3562,1,1,2013-11-20,0,7,3,Brandon,0,0,False,Bass,1,SAS,1,6,1209.0,1,BOS,0,0,1,1
3563,6,2,2013-11-20,5,10,2,Michael,7,6,True,Carter-Williams,1,TOR,3,10,2013.0,0,PHI,2,0,6,6
3564,0,1,2013-11-20,5,4,2,Daniel,2,2,True,Orton,1,TOR,0,6,1025.0,0,PHI,0,0,6,3
3565,0,2,2013-11-20,4,3,2,Jan,0,0,False,Vesely,4,CLE,3,4,1307.0,0,WAS,0,0,8,3
3566,1,0,2013-11-20,0,11,5,Ramon,5,3,True,Sessions,0,BRK,1,13,1604.0,0,CHA,2,0,0,3
3567,1,1,2013-11-20,1,2,2,Kris,0,0,False,Humphries,0,SAS,1,4,293.0,0,BOS,0,0,1,1
3568,4,1,2013-11-20,1,5,3,Nate,2,0,True,Wolters,0,POR,0,6,1093.0,0,MIL,0,0,1,3
3569,1,0,2013-11-20,1,6,2,Cody,3,2,True,Zeller,3,BRK,4,6,1140.0,2,CHA,0,0,4,2
3570,1,2,2013-11-20,1,6,3,Alec,2,2,False,Burks,0,NOP,2,8,937.0,1,UTA,1,0,1,4
3571,0,0,2013-11-20,1,8,3,Patrick,0,0,False,Patterson,2,PHO,2,7,1527.0,1,SAC,3,1,3,1
3572,0,0,2013-11-20,1,7,3,Steve,0,0,False,Novak,0,PHI,3,8,937.0,0,TOR,6,2,1,0
3573,0,0,2013-11-20,1,4,2,Reggie,0,0,False,Bullock,0,MIN,0,6,747.0,0,LAC,2,2,1,1
3574,0,2,2013-11-20,4,8,3,Amir,2,1,False,Johnson,1,PHI,3,7,1515.0,1,TOR,1,0,5,2
3575,6,0,2013-11-20,0,6,2,Mo,0,0,False,Williams,1,MIL,3,5,1382.0,2,POR,4,1,1,4
3576,4,0,2013-11-20,1,11,3,Tony,4,3,True,Wroten,1,TOR,2,9,1682.0,0,PHI,3,0,2,2
3577,0,0,2013-11-20,0,7,4,Marco,0,0,True,Belinelli,0,BOS,2,9,1039.0,0,SAS,1,1,0,2
3578,0,0,2013-11-20,1,4,2,Luigi,0,0,False,Datome,0,ATL,1,5,642.0,0,DET,3,1,1,0
3579,0,0,2013-11-20,8,3,2,DeAndre,0,0,False,Jordan,4,MIN,5,4,1645.0,1,LAC,0,0,12,4
3580,0,0,2013-11-20,0,1,1,Ronnie,0,0,True,Price,0,MIA,2,3,355.0,1,ORL,1,1,0,0
3581,3,0,2013-11-20,0,4,1,Rashard,0,0,False,Lewis,2,ORL,1,2,1491.0,2,MIA,1,0,2,2
3582,1,0,2013-11-20,0,2,1,Roger,0,0,False,Mason,0,ORL,0,3,291.0,0,MIA,2,1,0,0
3583,2,0,2013-11-20,2,3,1,Phil,0,0,False,Pressey,1,SAS,1,2,534.0,1,BOS,1,0,3,1
3584,1,0,2013-11-20,0,6,1,C.J.,4,4,False,Watson,1,NYK,0,7,946.0,0,IND,4,1,1,2
3585,1,1,2013-11-20,2,4,1,Solomon,0,0,True,Jones,1,MIA,2,2,1017.0,2,ORL,0,0,3,1
3586,3,0,2013-11-20,2,13,2,Dion,8,7,True,Waiters,1,WAS,3,11,1816.0,1,CLE,2,0,3,3
3587,0,0,2013-11-20,1,2,1,Alex,0,0,True,Len,3,SAC,0,2,283.0,0,PHO,0,0,4,1
3588,0,0,2013-11-20,3,4,0,Derrick,4,4,True,Williams,1,LAC,1,4,641.0,0,MIN,1,0,4,0
3589,0,1,2013-11-20,0,1,1,Josh,0,0,False,Harrellson,1,ATL,2,3,370.0,0,DET,1,1,1,1
3590,0,0,2013-11-20,0,1,1,Chuck,0,0,False,Hayes,0,PHO,1,2,476.0,2,SAC,0,0,0,1
3591,0,0,2013-11-20,2,1,1,Anthony,0,0,True,Tolliver,0,BRK,0,2,476.0,0,CHA,0,0,2,0
3592,3,0,2013-11-20,2,3,0,Shelvin,2,1,True,Mack,0,DET,0,1,1030.0,1,ATL,1,0,2,0
3593,1,0,2013-11-20,2,8,3,O.J.,2,2,True,Mayo,1,POR,1,9,1475.0,0,MIL,2,1,3,4
3594,1,0,2013-11-20,1,0,0,Peyton,0,0,False,Siva,0,ATL,2,0,388.0,2,DET,0,0,1,0
3595,1,0,2013-11-20,3,7,2,Nikola,2,2,True,Vucevic,3,MIA,6,6,1353.0,0,ORL,0,0,6,1
3596,0,0,2013-11-20,4,5,1,Robbie,2,2,True,Hummel,1,LAC,2,4,832.0,1,MIN,3,0,5,1
3597,0,0,2013-11-20,3,9,4,Mike,5,3,True,Scott,1,DET,3,11,1116.0,0,ATL,1,0,4,4
3598,0,0,2013-11-20,2,3,1,Ish,0,0,True,Smith,0,SAC,0,2,870.0,1,PHO,0,0,2,0
3599,0,0,2013-11-20,0,5,2,Garrett,0,0,False,Temple,2,CLE,2,4,1185.0,0,WAS,2,0,2,0
3600,2,0,2013-11-20,2,4,1,Dwight,0,0,False,Buycks,0,PHI,2,3,629.0,0,TOR,3,1,2,0
3601,0,0,2013-11-20,0,1,1,Tim,0,0,True,Hardaway,0,IND,0,2,243.0,0,NYK,0,0,0,0
3602,2,2,2013-11-20,8,8,3,Kenyon,2,0,True,Martin,1,IND,5,6,2284.0,1,NYK,0,0,9,4
3603,0,1,2013-11-20,6,16,4,Andrea,2,1,True,Bargnani,2,IND,6,10,2273.0,0,NYK,6,1,8,0
3604,1,0,2013-11-20,2,4,2,Darren,0,0,False,Collison,0,MIN,2,5,789.0,0,LAC,1,1,2,2
3605,0,0,2013-11-20,0,1,0,Sergey,2,2,True,Karasev,0,WAS,0,2,108.0,0,CLE,1,0,0,0
3606,3,0,2013-11-20,1,3,1,E'Twaun,0,0,True,Moore,0,MIA,1,2,979.0,1,ORL,1,0,1,2
3607,0,0,2013-11-20,0,1,1,Lou,2,0,True,Amundson,1,UTA,1,2,270.0,0,NOP,0,0,1,0
3608,0,1,2013-11-20,2,6,2,Jason,0,0,True,Maxiell,0,MIA,2,4,1254.0,0,ORL,0,0,2,0
3609,1,0,2013-11-20,1,4,1,Thomas,4,2,False,Robinson,1,MIL,1,4,769.0,0,POR,0,0,2,1
3610,0,1,2013-11-20,4,0,0,Omer,2,1,False,Asik,1,DAL,3,1,698.0,0,HOU,0,0,5,1
3611,1,0,2013-11-20,0,3,1,Matt,0,0,True,Bonner,0,BOS,0,3,827.0,0,SAS,3,1,0,1
3612,2,0,2013-11-20,1,3,1,Courtney,0,0,False,Lee,0,SAS,0,2,1084.0,1,BOS,0,0,1,2
3613,0,2,2013-11-20,3,4,2,Ryan,3,1,False,Hollins,0,MIN,4,5,1234.0,0,LAC,0,0,3,2
3614,3,0,2013-11-20,1,2,0,Tyshawn,0,0,False,Taylor,1,CHA,2,0,521.0,0,BRK,0,0,2,0
3615,2,0,2013-11-20,1,2,1,DeJuan,0,0,True,Blair,1,HOU,4,2,964.0,0,DAL,0,0,2,1
3616,0,0,2013-11-20,1,3,1,Chris,0,0,False,Copeland,0,NYK,2,3,395.0,0,IND,3,1,1,0
3617,0,0,2013-11-20,0,1,1,Cory,0,0,True,Joseph,0,BOS,0,2,64.0,0,SAS,0,0,0,1
3618,0,0,2013-11-20,0,2,1,Trevor,0,0,False,Booker,0,CLE,1,2,238.0,0,WAS,0,0,0,0
3619,4,1,2013-11-20,1,5,0,Jeremy,2,1,False,Lin,0,DAL,1,1,1017.0,0,HOU,3,0,1,0
3620,1,0,2013-11-20,0,2,1,Doron,0,0,True,Lamb,0,MIA,1,3,927.0,0,ORL,2,1,0,2
3621,0,0,2013-11-20,0,1,0,C.J.,0,0,True,Miles,0,WAS,0,0,152.0,1,CLE,0,0,0,0
3622,1,0,2013-11-20,0,0,0,Andrew,0,0,True,Nicholson,0,MIA,1,0,355.0,0,ORL,0,0,0,0
3623,3,0,2013-11-20,1,2,0,Brian,0,0,True,Roberts,1,UTA,1,0,637.0,0,NOP,0,0,2,1
3624,0,0,2013-11-20,1,8,2,Ray,0,0,False,Allen,1,ORL,0,6,1199.0,1,MIA,3,2,2,3
3625,3,0,2013-11-20,1,4,0,J.J.,2,2,True,Barea,0,LAC,1,2,754.0,0,MIN,2,0,1,1
3626,0,0,2013-11-20,0,2,1,Mike,0,0,False,Harris,0,NOP,2,2,633.0,0,UTA,0,0,0,0
3627,1,0,2013-11-20,0,1,0,Jason,0,0,False,Terry,0,CHA,2,0,265.0,1,BRK,0,0,0,0
3628,2,0,2013-11-20,1,5,1,Deron,2,2,False,Williams,0,CHA,1,4,800.0,0,BRK,0,0,1,2
3629,0,0,2013-11-20,0,0,0,Cole,0,0,True,Aldrich,0,IND,0,0,2.0,0,NYK,0,0,0,0
3630,1,0,2013-11-20,3,9,1,Kentavious,2,2,False,Caldwell-Pope,1,ATL,1,4,1367.0,0,DET,6,0,4,0
3631,0,0,2013-11-20,0,0,0,Austin,0,0,False,Daye,0,PHI,0,0,44.0,0,TOR,0,0,0,0
3632,0,0,2013-11-20,0,0,0,Ognjen,0,0,True,Kuzmic,0,MEM,0,0,65.0,0,GSW,0,0,0,0
3633,5,1,2013-11-20,7,5,1,Shaun,0,0,False,Livingston,0,CHA,3,2,1560.0,1,BRK,0,0,7,5
3634,0,0,2013-11-20,0,0,0,Julyan,0,0,False,Stone,0,PHI,0,0,44.0,0,TOR,0,0,0,0
3635,0,0,2013-11-20,0,0,0,Elliot,0,0,True,Williams,0,TOR,0,0,211.0,0,PHI,0,0,0,0
3636,1,0,2013-11-20,1,3,1,Cartier,0,0,True,Martin,0,DET,1,2,585.0,2,ATL,1,0,1,3
3637,3,0,2013-11-20,0,2,1,Pablo,0,0,True,Prigioni,0,IND,3,2,876.0,1,NYK,1,0,0,3
3638,0,0,2013-11-20,3,1,0,Jeff,0,0,True,Ayres,0,BOS,1,0,486.0,0,SAS,0,0,3,0
3639,0,0,2013-11-20,1,3,1,Andrew,0,0,True,Bynum,0,WAS,0,2,753.0,0,CLE,0,0,1,1
3640,1,0,2013-11-20,1,2,0,Alonzo,0,0,True,Gee,0,WAS,0,0,491.0,0,CLE,2,0,1,0
3641,0,0,2013-11-20,1,13,3,Eric,4,3,True,Gordon,0,UTA,1,9,1683.0,0,NOP,4,0,1,1
3642,1,0,2013-11-20,1,2,0,Orlando,0,0,False,Johnson,0,NYK,0,0,301.0,0,IND,1,0,1,0
3643,0,0,2013-11-20,1,0,0,Ian,0,0,False,Mahinmi,1,NYK,1,0,579.0,0,IND,0,0,2,1
3644,1,0,2013-11-20,1,2,0,Alexey,0,0,True,Shved,0,LAC,0,0,468.0,1,MIN,1,0,1,1
3645,3,0,2013-11-20,8,6,1,Earl,2,0,True,Clark,0,WAS,1,3,1727.0,0,CLE,3,1,8,3
3646,2,0,2013-11-20,3,5,1,Marreese,0,0,True,Speights,1,MEM,1,2,807.0,0,GSW,0,0,4,2
3647,0,0,2013-11-20,3,1,0,Reggie,0,0,False,Evans,0,CHA,2,0,1010.0,0,BRK,0,0,3,0
3648,1,0,2013-11-20,2,4,0,Markieff,2,2,True,Morris,1,SAC,2,2,1021.0,1,PHO,1,0,3,2
3649,0,0,2013-11-20,1,1,0,Jae,0,0,True,Crowder,0,HOU,1,0,737.0,0,DAL,0,0,1,0
3650,0,0,2013-11-20,0,4,1,Francisco,0,0,False,Garcia,0,DAL,1,3,609.0,0,HOU,3,1,0,1
3651,0,0,2013-11-20,4,4,0,Eric,0,0,False,Maynor,1,CLE,0,0,432.0,0,WAS,1,0,5,0
3652,0,0,2013-11-20,0,2,0,Anthony,0,0,True,Bennett,1,WAS,2,0,348.0,0,CLE,1,0,1,0
3653,0,0,2013-11-20,0,1,0,Vitor,0,0,False,Faverani,0,SAS,2,0,125.0,0,BOS,1,0,0,0
3654,0,2,2013-11-20,1,2,0,Channing,0,0,True,Frye,0,SAC,2,0,983.0,0,PHO,1,0,1,1
3655,1,0,2013-11-20,0,5,1,Metta,0,0,True,World,0,IND,3,2,974.0,0,NYK,2,0,0,0
3656,0,0,2013-11-20,1,3,1,Gerald,0,0,False,Wallace,0,SAS,1,2,908.0,0,BOS,0,0,1,2
3657,2,0,2013-11-20,1,4,0,Jeffery,0,0,True,Taylor,0,BRK,2,0,1029.0,1,CHA,0,0,1,1
3658,0,0,2013-11-20,2,5,0,Tristan,2,2,True,Thompson,2,WAS,1,2,1411.0,0,CLE,0,0,4,2
3659,0,0,2013-11-20,0,1,0,Kent,0,0,True,Bazemore,0,MEM,1,0,315.0,0,GSW,1,0,0,1
3660,0,0,2013-11-20,3,2,0,Brandon,2,1,True,Davies,0,TOR,3,1,648.0,0,PHI,1,0,3,1
3661,1,0,2013-11-20,3,10,4,Michael,2,0,True,Kidd-Gilchrist,1,BRK,3,8,1576.0,0,CHA,1,0,4,5
3662,0,0,2013-11-20,1,1,0,Nick,0,0,False,Calathes,0,GSW,2,0,216.0,0,MEM,0,0,1,1
3663,2,0,2013-11-20,2,8,0,Archie,2,1,True,Goodwin,1,SAC,1,1,1093.0,1,PHO,3,0,3,1
3664,0,0,2013-11-20,0,1,0,Ekpe,0,0,True,Udoh,0,POR,3,0,1161.0,0,MIL,0,0,0,2
3665,8,0,2013-11-21,6,19,10,Kevin,9,6,True,Durant,0,LAC,0,28,2315.0,1,OKC,5,2,6,1
3666,5,0,2013-11-21,8,23,12,Blake,4,3,False,Griffin,2,OKC,1,27,2199.0,2,LAC,0,0,10,3
3667,12,0,2013-11-21,5,11,7,Chris,0,0,False,Paul,0,OKC,2,17,2117.0,0,LAC,4,3,5,3
3668,8,1,2013-11-21,5,10,4,Joakim,4,3,False,Noah,7,DEN,3,11,1969.0,0,CHI,0,0,12,1
3669,2,1,2013-11-21,5,11,6,Mike,1,1,False,Dunleavy,0,DEN,1,15,1873.0,1,CHI,5,2,5,0
3670,0,1,2013-11-21,4,12,6,Jordan,3,2,True,Hamilton,2,CHI,0,17,1330.0,1,DEN,6,3,6,1
3671,1,3,2013-11-21,5,10,8,Serge,2,1,True,Ibaka,0,LAC,3,17,1842.0,1,OKC,0,0,5,3
3672,4,0,2013-11-21,2,16,7,Jamal,4,2,False,Crawford,0,OKC,0,18,1710.0,0,LAC,7,2,2,0
3673,2,2,2013-11-21,7,9,5,Kenneth,6,2,True,Faried,4,CHI,4,12,1770.0,1,DEN,0,0,11,1
3674,1,0,2013-11-21,7,11,6,J.J.,2,2,True,Hickson,2,CHI,3,14,1735.0,1,DEN,0,0,9,2
3675,4,0,2013-11-21,3,20,9,Derrick,1,0,False,Rose,1,DEN,2,19,1985.0,0,CHI,2,1,4,2
3676,0,1,2013-11-21,0,6,5,Randy,0,0,True,Foye,0,CHI,0,12,788.0,0,DEN,3,2,0,1
3677,2,1,2013-11-21,3,10,5,Jeremy,0,0,True,Lamb,1,LAC,0,11,1183.0,0,OKC,5,1,4,1
3678,7,0,2013-11-21,1,9,3,Ty,4,3,True,Lawson,2,CHI,2,10,2091.0,1,DEN,2,1,3,3
3679,0,1,2013-11-21,6,18,7,Carlos,4,1,False,Boozer,4,DEN,2,15,1818.0,2,CHI,0,0,10,3
3680,1,0,2013-11-21,2,1,1,Nick,3,2,True,Collison,1,LAC,1,4,690.0,2,OKC,0,0,3,0
3681,1,0,2013-11-21,2,7,4,Evan,2,0,True,Fournier,1,CHI,0,9,589.0,0,DEN,3,1,3,0
3682,2,3,2013-11-21,4,5,2,Steven,4,2,True,Adams,3,LAC,4,6,1421.0,0,OKC,0,0,7,1
3683,4,0,2013-11-21,3,5,3,Kirk,1,1,False,Hinrich,1,DEN,1,7,1863.0,0,CHI,2,0,4,2
3684,5,0,2013-11-21,6,13,5,Russell,3,2,True,Westbrook,0,LAC,3,12,1881.0,1,OKC,6,0,6,3
3685,4,2,2013-11-21,3,1,1,Andre,0,0,True,Miller,0,CHI,1,2,853.0,0,DEN,0,0,3,1
3686,3,0,2013-11-21,5,8,4,Reggie,2,1,True,Jackson,1,LAC,2,9,1258.0,0,OKC,0,0,6,3
3687,3,0,2013-11-21,1,13,3,Nate,3,3,True,Robinson,1,CHI,3,11,1444.0,1,DEN,6,2,2,1
3688,1,0,2013-11-21,4,6,2,Thabo,2,2,True,Sefolosha,1,LAC,1,7,1338.0,0,OKC,3,1,5,1
3689,1,0,2013-11-21,2,1,1,Derek,2,2,True,Fisher,0,LAC,1,4,1061.0,2,OKC,0,0,2,2
3690,0,0,2013-11-21,4,9,4,Taj,2,1,False,Gibson,4,DEN,4,9,1405.0,0,CHI,0,0,8,2
3691,1,0,2013-11-21,2,6,3,Kendrick,0,0,True,Perkins,2,LAC,1,6,1193.0,0,OKC,0,0,4,1
3692,0,0,2013-11-21,3,11,3,J.J.,1,1,False,Redick,0,OKC,1,8,1614.0,2,LAC,6,1,3,0
3693,1,1,2013-11-21,3,8,3,Darrell,0,0,True,Arthur,0,CHI,1,6,1026.0,0,DEN,0,0,3,0
3694,0,1,2013-11-21,3,2,2,Ryan,2,1,False,Hollins,1,OKC,6,5,624.0,0,LAC,0,0,4,1
3695,2,0,2013-11-21,0,9,3,Jared,0,0,False,Dudley,1,OKC,4,7,2067.0,2,LAC,4,1,1,2
3696,1,1,2013-11-21,8,8,2,DeAndre,4,0,False,Jordan,4,OKC,3,4,1919.0,0,LAC,0,0,12,1
3697,0,0,2013-11-21,1,1,1,Tony,0,0,False,Snell,0,DEN,0,2,75.0,0,CHI,0,0,1,0
3698,0,0,2013-11-21,1,6,2,Reggie,0,0,False,Bullock,1,OKC,2,5,1037.0,0,LAC,5,1,2,0
3699,2,0,2013-11-21,1,5,0,Darren,0,0,False,Collison,1,OKC,1,0,831.0,3,LAC,1,0,2,0
3700,1,3,2013-11-21,4,6,2,Timofey,2,0,True,Mozgov,1,CHI,2,4,1140.0,0,DEN,0,0,5,3
3701,3,0,2013-11-21,3,2,0,Wilson,0,0,True,Chandler,0,CHI,1,0,1634.0,1,DEN,1,0,3,2
3702,0,0,2013-11-21,0,0,0,Erik,0,0,False,Murphy,0,DEN,0,0,76.0,0,CHI,0,0,0,0
3703,0,0,2013-11-21,1,0,0,Perry,2,1,True,Jones,0,LAC,0,1,109.0,0,OKC,0,0,1,1
3704,0,0,2013-11-21,1,1,0,Nazr,0,0,False,Mohammed,0,DEN,0,0,487.0,0,CHI,0,0,1,0
3705,0,0,2013-11-21,0,0,0,Andre,0,0,True,Roberson,0,LAC,1,0,109.0,0,OKC,0,0,0,0
3706,0,0,2013-11-21,0,1,0,Byron,0,0,False,Mullens,0,OKC,0,0,282.0,0,LAC,1,0,0,0
3707,2,0,2013-11-21,0,5,1,Marquis,1,1,False,Teague,0,DEN,1,3,895.0,0,CHI,0,0,0,3
3708,2,0,2013-11-21,8,18,3,Luol,0,0,False,Deng,5,DEN,4,6,1954.0,1,CHI,1,0,13,4
3709,3,0,2013-11-22,6,22,13,Caron,11,8,False,Butler,2,PHI,3,38,2178.0,3,MIL,8,4,8,4
3710,2,0,2013-11-22,5,21,15,John,7,5,False,Wall,1,TOR,2,37,2375.0,3,WAS,2,2,6,4
3711,2,0,2013-11-22,1,19,12,Mike,2,2,True,Conley,0,SAS,0,28,2277.0,4,MEM,3,2,1,2
3712,4,0,2013-11-22,10,11,5,Kevin,7,7,True,Love,6,BRK,1,17,1674.0,2,MIN,3,0,16,1
3713,1,0,2013-11-22,2,19,12,Wesley,0,0,True,Matthews,0,CHI,1,28,2196.0,2,POR,8,4,2,2
3714,3,1,2013-11-22,8,19,11,Pau,2,2,True,Gasol,2,GSW,5,24,2319.0,2,LAL,0,0,10,2
3715,10,0,2013-11-22,8,10,5,Lance,0,0,False,Stephenson,3,BOS,0,10,2485.0,4,IND,0,0,11,1
3716,4,0,2013-11-22,2,12,10,Jordan,1,1,True,Crawford,1,IND,2,24,2052.0,2,BOS,4,3,3,6
3717,6,0,2013-11-22,2,19,8,Monta,10,9,True,Ellis,1,UTA,2,26,2301.0,1,DAL,2,1,3,3
3718,3,1,2013-11-22,3,13,9,Harrison,0,0,False,Barnes,1,LAL,2,20,2658.0,1,GSW,3,2,4,1
3719,3,1,2013-11-22,8,12,5,Nicolas,4,4,True,Batum,0,CHI,2,17,2345.0,5,POR,7,3,8,2
3720,1,2,2013-11-22,7,8,8,Samuel,4,2,True,Dalembert,5,UTA,4,18,1711.0,0,DAL,0,0,12,3
3721,3,0,2013-11-22,6,14,7,David,4,3,False,West,2,BOS,0,17,1763.0,3,IND,0,0,8,0
3722,4,0,2013-11-22,8,16,7,Tyreke,4,4,True,Evans,2,CLE,1,19,1944.0,1,NOP,2,1,10,0
3723,1,1,2013-11-22,3,10,6,Channing,4,3,False,Frye,0,CHA,4,20,1668.0,2,PHO,7,5,3,0
