,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
455,23,99,28,271,541,251,Tobias,153,120,49,49,Harris,1610,71,91,669,PF,47,ORL,151,47,78,390,204
456,23,70,12,143,348,166,Tobias,90,82,27,25,Harris,903,25,62,447,PF,18,DET,88,33,30,260,133
457,27,16,12,65,109,55,J.J.,59,27,20,9,Hickson,305,22,35,137,C,10,DEN,0,0,16,109,55
458,27,7,2,28,46,25,J.J.,44,19,15,0,Hickson,131,17,12,69,C,5,WAS,1,0,9,45,25
459,35,59,1,51,118,47,Kirk,16,15,35,7,Hinrich,555,7,63,132,PG,13,CHI,56,23,27,62,24
460,35,14,1,11,11,2,Kirk,0,0,11,0,Hinrich,76,1,1,5,PG,2,ATL,6,1,3,5,1
461,26,11,4,23,73,24,Justin,10,5,26,1,Holiday,263,4,21,63,SG,13,ATL,45,10,13,28,14
462,26,45,15,55,155,64,Justin,27,22,27,4,Holiday,510,8,40,176,SG,19,CHI,60,26,26,95,38
463,31,0,1,4,7,4,Ryan,0,0,5,3,Hollins,48,7,4,8,C,0,WAS,0,0,3,7,4
464,31,10,20,47,72,45,Ryan,42,26,32,9,Hollins,412,40,58,116,C,6,MEM,0,0,21,72,45
465,30,16,14,89,158,64,Kris,31,29,28,14,Humphries,466,26,42,180,PF,3,WAS,67,23,20,91,41
466,30,7,2,21,36,10,Kris,8,6,4,3,Humphries,74,11,8,29,PF,3,PHO,10,3,4,26,7
467,30,13,7,51,101,47,Kris,45,32,21,0,Humphries,295,20,44,134,PF,10,ATL,31,8,14,70,39
468,28,55,27,183,508,216,Ersan,109,79,52,52,Ilyasova,1434,99,120,589,PF,38,DET,215,78,59,293,138
469,28,12,6,76,153,64,Ersan,45,32,22,4,Ilyasova,447,45,51,178,PF,14,ORL,44,18,12,109,46
470,24,9,0,18,70,29,John,9,8,21,1,Jenkins,193,4,11,69,SG,3,DAL,19,3,11,51,26
471,24,26,1,31,90,42,John,15,12,22,2,Jenkins,287,4,11,109,SG,5,PHO,32,13,16,58,29
472,26,70,2,41,143,53,Brandon,38,27,23,1,Jennings,416,5,24,157,PG,11,DET,77,24,22,66,29
473,26,100,5,39,161,59,Brandon,40,30,25,6,Jennings,452,11,33,175,PG,18,ORL,78,27,35,83,32
474,34,232,2,190,608,247,Joe,108,92,57,57,Johnson,1934,34,100,671,SF,40,BRK,229,85,116,379,162
475,34,86,2,53,251,130,Joe,34,26,24,24,Johnson,769,15,46,321,SF,21,MIA,84,35,43,167,95
476,26,0,3,6,17,5,Orlando,6,5,2,0,Johnson,47,3,5,16,SG,2,PHO,5,1,1,12,4
477,26,2,0,5,17,4,Orlando,2,1,5,1,Johnson,54,1,4,10,SG,1,NOP,5,1,3,12,3
478,26,3,0,4,21,8,Sean,8,7,8,0,Kilpatrick,82,2,7,27,SG,2,DEN,17,4,4,4,4
479,26,26,2,40,249,115,Sean,59,53,23,0,Kilpatrick,534,10,30,318,SG,10,BRK,97,35,27,152,80
480,28,180,6,69,287,111,Ty,80,56,53,12,Lawson,1176,20,71,309,PG,43,HOU,94,31,82,193,80
481,28,57,1,25,67,28,Ty,6,3,13,1,Lawson,235,6,16,64,PG,10,IND,14,5,13,53,23
482,30,76,16,99,419,192,Courtney,92,76,51,37,Lee,1489,19,79,511,SG,52,MEM,138,51,49,281,141
483,30,60,12,77,220,98,Courtney,26,23,28,28,Lee,845,10,55,250,SG,33,CHO,79,31,23,141,67
484,32,54,13,89,192,87,David,51,40,30,4,Lee,470,41,51,214,PF,12,BOS,1,0,38,191,87
485,32,30,15,115,143,91,David,42,31,25,1,Lee,433,60,63,213,PF,10,DAL,0,0,28,143,91
486,25,38,0,20,95,40,Shelvin,12,9,24,0,Mack,179,2,7,93,PG,8,ATL,27,4,14,68,36
487,25,149,3,95,320,142,Shelvin,49,36,28,27,Mack,879,11,65,355,PG,26,UTA,98,35,81,222,107
488,32,46,1,71,334,126,Kevin,142,125,39,12,Martin,834,10,68,415,SG,17,MIN,103,38,41,231,88
489,32,12,2,25,85,30,Kevin,30,28,16,1,Martin,261,4,15,99,SG,9,SAS,33,11,13,52,19
490,24,33,4,25,67,27,Ray,10,9,31,3,McCallum,256,6,14,68,PG,5,SAS,16,5,11,51,22
491,24,27,3,14,79,28,Ray,5,3,10,3,McCallum,219,2,15,69,PG,7,MEM,26,10,13,53,18
492,24,10,0,6,26,11,Jordan,15,12,7,0,McRae,82,2,7,37,PG,3,PHO,11,3,6,15,8
493,24,15,1,10,52,23,Jordan,13,9,15,1,McRae,113,2,10,62,PG,0,CLE,11,7,9,41,16
494,39,58,0,18,58,36,Andre,19,15,26,0,Miller,280,6,32,88,PG,9,MIN,4,1,25,54,35
495,39,29,0,21,48,23,Andre,13,9,13,4,Miller,181,6,14,56,PG,7,SAS,4,1,12,44,22
496,26,87,17,151,431,171,Markieff,92,66,37,24,Morris,917,43,104,430,PF,33,PHO,76,22,90,355,149
497,26,37,17,128,287,134,Markieff,55,42,27,21,Morris,712,30,80,335,PF,25,WAS,79,25,45,208,109
498,32,0,0,4,12,6,Steve,0,0,7,0,Novak,24,0,1,17,PF,0,OKC,9,5,1,3,1
499,32,0,0,1,6,2,Steve,1,1,3,0,Novak,20,0,2,7,PF,0,MIL,6,2,0,0,0
500,24,46,1,23,55,21,Phil,18,9,14,0,Pressey,170,0,14,55,PG,11,PHI,13,4,19,42,17
501,24,29,3,5,23,9,Phil,7,4,9,0,Pressey,113,3,14,22,PG,7,PHO,5,0,14,18,9
502,30,38,1,25,115,51,Brian,37,34,30,0,Roberts,333,4,23,145,PG,7,CHO,27,9,16,88,42
503,30,16,1,10,50,23,Brian,10,8,21,0,Roberts,137,2,12,60,PG,3,POR,15,6,7,35,17
504,22,30,16,99,202,86,JaKarr,97,62,47,18,Sampson,691,30,91,240,SF,11,PHI,34,6,51,168,80
505,22,16,17,45,115,54,JaKarr,25,18,26,22,Sampson,469,16,51,134,SF,12,DEN,29,8,19,86,46
506,27,154,6,78,228,98,Ish,43,33,27,3,Smith,617,14,38,239,PG,24,NOP,33,10,45,195,88
507,27,348,18,184,739,299,Ish,133,89,50,50,Smith,1622,29,95,733,PG,64,PHI,137,46,130,602,253
508,30,42,34,92,180,69,Josh,42,25,32,1,Smith,459,33,62,181,PF,18,LAC,58,18,41,122,51
509,30,48,13,49,169,58,Josh,25,12,23,6,Smith,421,18,56,151,PF,16,HOU,85,23,36,84,35
510,25,60,3,89,166,82,Lance,30,21,43,10,Stephenson,680,19,79,204,SF,24,LAC,47,19,48,119,63
511,25,73,6,94,308,146,Lance,81,66,26,3,Stephenson,692,21,56,369,SF,19,MEM,31,11,46,277,135
512,28,0,2,1,1,1,Alex,2,0,4,0,Stepheson,12,1,4,2,PF,0,LAC,0,0,0,1,1
513,28,2,3,8,26,8,Alex,10,4,4,0,Stepheson,61,18,8,20,PF,1,MEM,0,0,0,26,8
514,22,0,0,1,0,0,Jarnell,0,0,2,0,Stokes,4,1,0,0,C,0,MEM,0,0,0,0,0
515,22,1,0,2,5,3,Jarnell,2,1,5,0,Stokes,14,0,1,7,C,1,MIA,0,0,0,5,3
516,29,19,8,44,42,20,Jason,32,20,28,1,Thompson,179,10,40,60,C,4,GSW,0,0,7,42,20
517,29,10,12,58,66,32,Jason,22,18,19,6,Thompson,292,22,40,87,C,8,TOR,15,5,8,51,27
518,28,66,3,84,435,174,Marcus,58,51,47,6,Thornton,885,31,73,472,SG,34,HOU,216,73,40,219,101
519,28,19,1,28,107,42,Marcus,21,16,14,2,Thornton,224,7,17,118,SG,13,WAS,54,18,11,53,24
520,33,26,1,7,46,20,Beno,3,3,8,0,Udrih,120,2,11,47,PG,3,MEM,11,4,11,35,16
521,33,90,0,57,152,66,Beno,17,15,36,5,Udrih,587,6,40,158,PG,11,MIA,33,11,42,119,55
522,33,20,5,67,76,32,Anderson,21,16,31,0,Varejao,310,24,35,80,C,11,CLE,1,0,16,75,32
523,33,15,5,37,48,21,Anderson,29,16,22,0,Varejao,186,13,35,58,C,5,GSW,0,0,6,48,21
524,23,20,3,16,38,13,Briante,4,3,6,4,Weber,166,8,11,29,PG,9,MEM,5,0,9,33,13
525,23,1,0,1,1,1,Briante,0,0,1,0,Weber,3,0,1,2,PG,0,MIA,0,0,0,1,1
526,29,47,1,35,89,35,Sonny,13,7,36,0,Weems,421,6,40,90,SG,10,PHO,32,13,37,57,22
527,29,2,0,11,21,7,Sonny,2,1,7,0,Weems,78,1,7,17,SF,0,PHI,9,2,4,12,5
