,assists,blocks,date,defensive_rebounds,field_goal_attempts,field_goals,first_name,free_throw_attempts,free_throws,is_home,last_name,offensive_rebounds,opponent,personal_fouls,points,seconds_played,steals,team,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers
1512,1,0,2016-11-04,8,20,12,Dwyane,8,6,True,Wade,2,NYK,3,35,2000.0,0,CHI,7,5,10,3
1513,3,1,2016-11-04,4,16,10,Kevin,8,5,False,Durant,1,LAL,1,27,2117.0,2,GSW,4,2,5,2
1514,3,0,2016-11-04,4,22,13,Devin,9,9,False,Booker,0,NOP,6,38,2487.0,0,PHO,7,3,4,6
1515,2,4,2016-11-04,9,11,7,Anthony,12,8,True,Davis,1,PHO,1,22,2553.0,1,NOP,1,0,10,1
1516,6,4,2016-11-04,5,14,9,Terrence,4,0,True,Jones,2,PHO,0,19,1681.0,2,NOP,3,1,7,1
1517,4,1,2016-11-04,3,9,7,Mason,5,5,False,Plumlee,1,DAL,2,19,2045.0,4,POR,0,0,4,2
1518,2,0,2016-11-04,3,15,7,Jimmy,11,11,True,Butler,2,NYK,0,26,2233.0,1,CHI,4,1,5,2
1519,4,0,2016-11-04,3,26,14,DeMar,6,6,True,DeRozan,1,MIA,2,34,2212.0,0,TOR,2,0,4,4
1520,1,0,2016-11-04,3,15,10,Kristaps,5,3,False,Porzingis,2,CHI,5,27,1979.0,0,NYK,7,4,5,0
1521,4,0,2016-11-04,7,10,6,Draymond,6,4,False,Green,2,LAL,1,16,2021.0,4,GSW,3,0,9,1
1522,4,0,2016-11-04,6,11,7,Joakim,2,2,False,Noah,3,CHI,4,16,2097.0,3,NYK,1,0,9,0
1523,6,0,2016-11-04,7,17,7,John,8,6,True,Wall,3,ATL,3,21,1972.0,2,WAS,2,1,10,2
1524,3,1,2016-11-04,11,18,10,Hassan,3,1,False,Whiteside,5,TOR,5,21,2253.0,2,MIA,0,0,16,3
1525,4,1,2016-11-04,2,14,7,Lou,5,4,True,Williams,0,GSW,0,20,1583.0,3,LAL,6,2,2,2
1526,4,1,2016-11-04,4,22,9,Carmelo,5,5,False,Anthony,3,CHI,4,25,2154.0,0,NYK,6,2,7,1
1527,3,1,2016-11-04,1,16,6,Bradley,14,13,True,Beal,1,ATL,1,28,2354.0,0,WAS,8,3,2,5
1528,4,2,2016-11-04,9,18,7,Marc,6,6,True,Gasol,1,LAC,2,21,2232.0,1,MEM,4,1,10,2
1529,6,0,2016-11-04,8,5,4,Rondae,2,1,True,Hollis-Jefferson,0,CHO,6,11,1925.0,4,BRK,2,2,8,0
1530,1,0,2016-11-04,6,22,11,Kemba,8,5,False,Walker,1,BRK,2,30,1910.0,0,CHO,8,3,7,4
1531,2,2,2016-11-04,4,10,5,Tyler,2,2,False,Johnson,0,TOR,4,16,1785.0,3,MIA,8,4,4,1
1532,4,0,2016-11-04,2,10,8,Courtney,0,0,False,Lee,0,CHI,3,17,2435.0,0,NYK,1,1,2,0
1533,2,1,2016-11-04,7,6,6,Larry,0,0,True,Nance,2,GSW,1,12,1812.0,0,LAL,0,0,9,0
1534,1,0,2016-11-04,15,8,5,Tyson,2,2,False,Chandler,3,NOP,2,12,2154.0,0,PHO,0,0,18,0
1535,2,1,2016-11-04,8,18,10,Julius,0,0,True,Randle,6,GSW,3,20,1790.0,1,LAL,1,0,14,5
1536,6,0,2016-11-04,0,17,7,J.J.,4,4,True,Barea,0,POR,1,23,1802.0,0,DAL,8,5,0,3
1537,1,0,2016-11-04,3,17,4,T.J.,11,9,False,Warren,3,NOP,0,18,2387.0,4,PHO,2,1,6,0
1538,1,2,2016-11-04,9,9,5,Trevor,2,2,True,Booker,4,CHO,2,12,1696.0,1,BRK,1,0,13,1
1539,1,0,2016-11-04,7,12,7,Dwight,12,6,False,Howard,5,WAS,5,20,1752.0,2,ATL,0,0,12,4
1540,0,1,2016-11-04,5,13,7,LaMarcus,6,5,False,Aldridge,1,UTA,3,19,1741.0,2,SAS,0,0,6,2
1541,11,1,2016-11-04,7,16,6,Derrick,3,3,False,Rose,0,CHI,2,15,2286.0,1,NYK,0,0,7,3
1542,4,0,2016-11-04,2,11,5,D'Angelo,4,4,True,Russell,0,GSW,2,17,1297.0,1,LAL,7,3,2,1
1543,0,0,2016-11-04,4,15,8,Terrence,1,1,True,Ross,0,MIA,3,20,1246.0,1,TOR,7,3,4,0
1544,3,1,2016-11-04,6,3,2,Dwight,4,3,True,Powell,2,POR,2,7,1400.0,3,DAL,0,0,8,0
1545,6,1,2016-11-04,4,7,3,Cody,5,4,False,Zeller,2,BRK,5,10,1274.0,2,CHO,0,0,6,0
1546,2,0,2016-11-04,4,12,7,Rodney,4,2,True,Hood,1,SAS,4,18,1433.0,1,UTA,4,2,5,1
1547,1,1,2016-11-04,9,13,5,Markieff,9,7,True,Morris,0,ATL,5,18,1960.0,3,WAS,3,1,9,2
1548,0,1,2016-11-04,10,8,5,Marcin,2,2,True,Gortat,5,ATL,4,12,1846.0,1,WAS,0,0,15,2
1549,4,0,2016-11-04,4,15,5,Sean,10,7,True,Kilpatrick,0,CHO,2,19,1950.0,2,BRK,7,2,4,2
1550,10,1,2016-11-04,8,17,5,Stephen,3,3,False,Curry,0,LAL,3,13,1866.0,2,GSW,10,0,8,2
1551,2,0,2016-11-04,9,13,7,Nicolas,3,2,False,Batum,0,BRK,2,18,2175.0,0,CHO,5,2,9,3
1552,4,0,2016-11-04,0,5,5,Shaun,1,1,False,Livingston,1,LAL,1,11,1211.0,0,GSW,0,0,1,1
1553,3,0,2016-11-04,3,11,6,Patty,0,0,False,Mills,0,UTA,3,16,1778.0,0,SAS,7,4,3,1
1554,5,0,2016-11-04,4,14,6,Goran,2,2,False,Dragic,1,TOR,2,17,2186.0,1,MIA,5,3,5,4
1555,2,1,2016-11-04,1,8,5,Joe,2,2,True,Johnson,0,SAS,2,14,1421.0,0,UTA,2,2,1,1
1556,5,1,2016-11-04,1,15,5,E'Twaun,6,5,True,Moore,0,PHO,4,16,2176.0,2,NOP,3,1,1,1
1557,3,0,2016-11-04,6,16,7,Dennis,8,6,False,Schroder,1,WAS,1,20,1955.0,0,ATL,3,0,7,4
1558,3,1,2016-11-04,7,13,4,Al-Farouq,2,1,False,Aminu,3,DAL,1,12,1984.0,1,POR,8,3,10,1
1559,3,0,2016-11-04,4,8,2,Brandon,9,8,True,Ingram,2,GSW,2,12,1635.0,2,LAL,4,0,6,2
1560,4,0,2016-11-04,5,13,7,Eric,3,1,False,Bledsoe,2,NOP,5,17,2134.0,0,PHO,6,2,7,3
1561,5,3,2016-11-04,4,15,4,Kyle,3,3,True,Lowry,4,MIA,3,13,2476.0,3,TOR,8,2,8,5
1562,3,0,2016-11-04,0,8,6,Tim,0,0,True,Frazier,0,PHO,2,13,1483.0,1,NOP,1,1,0,2
1563,2,1,2016-11-04,8,5,3,Michael,0,0,False,Kidd-Gilchrist,1,BRK,2,6,2016.0,2,CHO,0,0,9,0
1564,0,0,2016-11-04,3,5,5,Kevon,2,1,False,Looney,2,LAL,1,11,775.0,0,GSW,0,0,5,1
1565,2,0,2016-11-04,6,14,5,Paul,10,5,False,Millsap,1,WAS,3,16,1958.0,4,ATL,3,1,7,3
1566,2,1,2016-11-04,4,9,3,James,4,3,True,Ennis,7,LAC,4,9,2167.0,1,MEM,1,0,11,2
1567,2,0,2016-11-04,8,13,5,Blake,6,4,False,Griffin,2,MEM,3,14,2131.0,1,LAC,0,0,10,2
1568,7,0,2016-11-04,5,4,2,Brandon,2,1,False,Jennings,0,CHI,0,6,1368.0,0,NYK,3,1,5,1
1569,0,0,2016-11-04,8,17,8,Harrison,0,0,True,Barnes,2,POR,3,17,2116.0,0,DAL,4,1,10,2
1570,1,0,2016-11-04,4,7,4,Justin,0,0,True,Hamilton,0,CHO,0,9,1184.0,1,BRK,4,1,4,0
1571,2,0,2016-11-04,8,11,6,Zach,5,3,True,Randolph,1,LAC,2,15,1702.0,0,MEM,1,0,9,4
1572,0,0,2016-11-04,4,10,5,Langston,0,0,True,Galloway,0,PHO,2,14,1697.0,0,NOP,6,4,4,1
1573,3,0,2016-11-04,4,7,3,Tim,4,4,False,Hardaway,0,WAS,3,10,1699.0,1,ATL,3,0,4,1
1574,3,0,2016-11-04,1,8,4,Maurice,0,0,False,Harkless,0,DAL,0,9,1940.0,1,POR,3,1,1,0
1575,3,2,2016-11-04,4,5,2,Solomon,4,2,True,Hill,1,PHO,4,7,1782.0,1,NOP,2,1,5,0
1576,0,1,2016-11-04,6,10,4,Nikola,4,4,True,Mirotic,0,NYK,2,14,1279.0,0,CHI,6,2,6,2
1577,1,0,2016-11-04,1,7,3,Kyle,2,1,False,O'Quinn,2,CHI,0,7,750.0,3,NYK,0,0,3,0
1578,0,2,2016-11-04,15,8,3,DeAndre,0,0,False,Jordan,6,MEM,4,6,2147.0,1,LAC,0,0,21,3
1579,0,0,2016-11-04,6,7,5,Mike,0,0,False,Muscala,1,WAS,4,10,1295.0,1,ATL,2,0,7,1
1580,2,1,2016-11-04,2,8,4,James,2,2,False,Johnson,1,TOR,4,11,1162.0,0,MIA,3,1,3,1
1581,2,0,2016-11-04,2,17,7,Brook,3,2,True,Lopez,1,CHO,1,18,1710.0,0,BRK,6,2,3,3
1582,2,1,2016-11-04,2,11,4,Nick,3,3,True,Young,1,GSW,4,12,1420.0,0,LAL,6,1,3,0
1583,1,1,2016-11-04,2,7,4,Taj,2,0,True,Gibson,4,NYK,3,8,1844.0,1,CHI,0,0,6,1
1584,3,0,2016-11-04,2,13,5,George,0,0,True,Hill,1,SAS,2,13,1703.0,0,UTA,6,3,3,1
1585,0,3,2016-11-04,7,5,3,Dewayne,0,0,False,Dedmon,1,UTA,3,6,747.0,0,SAS,0,0,8,0
1586,3,0,2016-11-04,0,5,2,Malcolm,2,2,False,Delaney,0,WAS,0,8,925.0,0,ATL,3,2,0,0
1587,0,0,2016-11-04,6,4,4,Salah,0,0,True,Mejri,0,POR,3,8,772.0,0,DAL,0,0,6,0
1588,3,0,2016-11-04,1,6,3,Raymond,0,0,False,Felton,1,MEM,2,8,1070.0,0,LAC,3,2,2,0
1589,2,2,2016-11-04,5,9,4,Pau,0,0,False,Gasol,1,UTA,0,8,1400.0,0,SAS,0,0,6,1
1590,6,0,2016-11-04,5,14,3,Deron,6,5,True,Williams,0,POR,1,12,2215.0,1,DAL,7,1,5,2
1591,0,1,2016-11-04,4,8,5,Spencer,2,2,False,Hawes,1,BRK,2,13,1609.0,0,CHO,1,1,5,4
1592,0,0,2016-11-04,1,10,4,J.J.,3,3,False,Redick,0,MEM,0,12,1669.0,2,LAC,4,1,1,2
1593,0,2,2016-11-04,9,2,1,Jonas,4,3,True,Valanciunas,2,MIA,3,5,1676.0,1,TOR,0,0,11,2
1594,3,0,2016-11-04,4,5,3,Frank,0,0,False,Kaminsky,0,BRK,3,8,1098.0,0,CHO,4,2,4,1
1595,3,0,2016-11-04,2,4,2,Thabo,0,0,False,Sefolosha,0,WAS,3,5,1600.0,2,ATL,2,1,2,0
1596,2,1,2016-11-04,5,8,1,Trey,4,3,True,Lyles,2,SAS,0,6,1748.0,1,UTA,4,1,7,0
1597,4,0,2016-11-04,2,18,5,Justise,4,3,False,Winslow,1,TOR,2,13,2325.0,2,MIA,2,0,3,1
1598,5,0,2016-11-04,1,13,4,Jordan,0,0,True,Clarkson,0,GSW,1,9,1735.0,2,LAL,3,1,1,1
1599,1,0,2016-11-04,2,2,2,Norman,2,1,True,Powell,0,MIA,1,6,861.0,0,TOR,1,1,2,0
1600,1,1,2016-11-04,2,2,2,Timofey,0,0,True,Mozgov,3,GSW,2,4,958.0,0,LAL,0,0,5,1
1601,0,0,2016-11-04,2,6,4,Pascal,0,0,True,Siakam,1,MIA,0,8,975.0,0,TOR,0,0,3,1
1602,1,0,2016-11-04,1,6,3,Marreese,2,1,False,Speights,1,MEM,4,9,731.0,0,LAC,4,2,2,0
1603,0,1,2016-11-04,3,7,4,Manu,0,0,False,Ginobili,0,UTA,2,9,847.0,0,SAS,1,1,3,1
1604,3,1,2016-11-04,6,7,2,Vince,0,0,True,Carter,1,LAC,2,5,1358.0,0,MEM,3,1,7,0
1605,1,0,2016-11-04,1,5,3,Doug,0,0,True,McDermott,1,NYK,0,6,1587.0,1,CHI,1,0,2,1
1606,1,0,2016-11-04,3,3,1,Kyle,0,0,False,Anderson,0,UTA,2,2,1452.0,4,SAS,0,0,3,0
1607,2,0,2016-11-04,0,2,2,David,0,0,False,Lee,1,UTA,1,4,830.0,0,SAS,0,0,1,0
1608,1,1,2016-11-04,7,6,2,Dirk,1,1,True,Nowitzki,0,POR,0,5,967.0,0,DAL,0,0,7,0
1609,0,1,2016-11-04,1,2,2,Luc,0,0,False,Mbah,0,MEM,1,4,1101.0,3,LAC,0,0,1,2
1610,2,2,2016-11-04,7,6,2,P.J.,0,0,False,Tucker,1,NOP,3,4,1976.0,1,PHO,3,0,8,1
1611,1,2,2016-11-04,2,6,2,Robin,2,1,True,Lopez,4,NYK,2,5,1719.0,0,CHI,0,0,6,1
1612,1,0,2016-11-04,2,8,3,Seth,0,0,True,Curry,1,POR,2,8,1533.0,1,DAL,5,2,3,1
1613,3,2,2016-11-04,1,9,4,Isaiah,0,0,True,Whitehead,1,CHO,5,8,1401.0,2,BRK,3,0,2,3
1614,0,1,2016-11-04,1,5,3,Justin,0,0,True,Anderson,1,POR,2,6,1102.0,0,DAL,1,0,2,0
1615,2,0,2016-11-04,6,9,3,Dante,0,0,True,Exum,1,SAS,1,7,1715.0,0,UTA,3,1,7,1
1616,1,0,2016-11-04,6,2,2,Rudy,4,1,True,Gobert,2,SAS,2,5,1769.0,0,UTA,0,0,8,2
1617,1,0,2016-11-04,7,4,1,Alex,2,2,False,Len,3,NOP,3,4,887.0,0,PHO,0,0,10,1
1618,2,0,2016-11-04,0,7,4,Otto,0,0,True,Porter,0,ATL,2,8,2277.0,0,WAS,3,0,0,1
1619,1,0,2016-11-04,1,10,4,Brandon,1,1,False,Knight,0,NOP,1,10,1386.0,1,PHO,3,1,1,2
1620,0,0,2016-11-04,2,4,1,Jakob,2,2,True,Poeltl,4,MIA,2,4,1204.0,1,TOR,0,0,6,1
1621,0,0,2016-11-04,4,6,4,Tarik,0,0,True,Black,1,GSW,3,8,915.0,0,LAL,0,0,5,2
1622,0,0,2016-11-04,3,9,2,Austin,5,3,False,Rivers,0,MEM,2,8,1395.0,2,LAC,4,1,3,0
1623,7,0,2016-11-04,1,15,5,Lance,2,0,True,Stephenson,0,PHO,3,10,1663.0,0,NOP,4,0,1,1
1624,2,0,2016-11-04,2,2,1,Shabazz,0,0,False,Napier,0,DAL,1,3,538.0,0,POR,2,1,2,0
1625,2,0,2016-11-04,2,4,2,Jared,0,0,False,Dudley,0,NOP,4,5,1204.0,0,PHO,3,1,2,0
1626,2,0,2016-11-04,0,1,1,Cristiano,0,0,True,Felicio,1,NYK,2,2,540.0,0,CHI,0,0,1,0
1627,1,0,2016-11-04,3,14,4,Buddy,0,0,True,Hield,0,PHO,1,10,1368.0,0,NOP,10,2,3,0
1628,1,0,2016-11-04,0,4,2,David,0,0,False,West,1,LAL,1,4,347.0,0,GSW,0,0,1,0
1629,1,0,2016-11-04,5,3,2,Luis,0,0,True,Scola,0,CHO,0,4,931.0,1,BRK,1,0,5,3
1630,1,0,2016-11-04,3,17,4,Bojan,4,4,True,Bogdanovic,1,CHO,3,14,1994.0,0,BRK,9,2,4,2
1631,2,0,2016-11-04,4,11,4,C.J.,1,0,False,McCollum,1,DAL,5,9,1386.0,0,POR,5,1,5,1
1632,0,0,2016-11-04,0,2,1,Justin,2,1,False,Holiday,0,CHI,0,4,841.0,0,NYK,2,1,0,0
1633,0,1,2016-11-04,0,3,1,Wesley,0,0,False,Johnson,0,MEM,1,2,749.0,2,LAC,1,0,0,0
1634,1,2,2016-11-04,10,2,0,Omer,0,0,True,Asik,2,PHO,4,0,1496.0,0,NOP,0,0,12,1
1635,4,0,2016-11-04,2,13,2,Marvin,0,0,False,Williams,2,BRK,0,6,1782.0,0,CHO,8,2,4,0
1636,1,0,2016-11-04,6,8,2,Patrick,0,0,True,Patterson,1,MIA,0,4,1764.0,1,TOR,4,0,7,1
1637,1,0,2016-11-04,1,5,2,Isaiah,0,0,True,Canaan,0,NYK,0,4,856.0,0,CHI,2,0,1,0
1638,3,1,2016-11-04,6,9,2,Allen,0,0,False,Crabbe,0,DAL,2,4,1976.0,3,POR,5,0,6,3
1639,2,0,2016-11-04,3,12,3,Jamal,2,2,False,Crawford,0,MEM,2,9,1431.0,0,LAC,3,1,3,1
1640,0,1,2016-11-04,5,13,3,Derrick,0,0,True,Favors,2,SAS,1,6,1623.0,2,UTA,0,0,7,1
1641,1,0,2016-11-04,1,5,2,Joe,4,2,True,Ingles,0,SAS,3,7,1279.0,2,UTA,4,1,1,3
1642,2,0,2016-11-04,4,3,1,Jonathon,2,1,False,Simmons,0,UTA,3,3,1250.0,2,SAS,0,0,4,2
1643,2,0,2016-11-04,1,8,2,Shelvin,2,2,True,Mack,0,SAS,2,7,1282.0,1,UTA,2,1,1,2
1644,0,0,2016-11-04,1,2,1,Rodney,0,0,False,McGruder,1,TOR,0,2,338.0,0,MIA,1,0,2,0
1645,0,0,2016-11-04,0,5,2,Marcus,0,0,True,Thornton,1,ATL,0,4,1034.0,0,WAS,1,0,1,0
1646,0,0,2016-11-04,4,5,1,Luke,0,0,False,Babbitt,1,TOR,0,3,1601.0,0,MIA,5,1,5,0
1647,3,1,2016-11-04,1,8,2,Dion,0,0,False,Waiters,1,TOR,3,4,1427.0,1,MIA,2,0,2,1
1648,0,1,2016-11-04,2,2,0,Jeff,4,3,True,Withey,0,SAS,2,3,427.0,0,UTA,1,0,2,0
1649,2,0,2016-11-04,3,6,1,Marco,0,0,False,Belinelli,0,BRK,0,2,1282.0,3,CHO,2,0,3,2
1650,3,0,2016-11-04,4,4,1,Cory,0,0,True,Joseph,0,MIA,1,2,767.0,0,TOR,2,0,4,1
1651,3,0,2016-11-04,1,0,0,Zaza,0,0,False,Pachulia,2,LAL,1,0,1142.0,0,GSW,0,0,3,2
1652,5,0,2016-11-04,4,10,2,Rajon,0,0,True,Rondo,1,NYK,2,4,1775.0,1,CHI,2,0,5,2
1653,1,0,2016-11-04,0,2,0,Dejounte,2,2,False,Murray,0,UTA,0,2,193.0,0,SAS,0,0,0,0
1654,4,0,2016-11-04,2,7,1,Ramon,6,4,False,Sessions,0,BRK,2,6,1254.0,0,CHO,2,0,2,2
1655,0,0,2016-11-04,1,1,1,Ed,2,0,False,Davis,2,DAL,2,2,552.0,0,POR,0,0,3,1
1656,1,0,2016-11-04,2,7,2,Tony,0,0,True,Allen,1,LAC,3,4,1149.0,1,MEM,1,0,3,1
1657,3,0,2016-11-04,3,6,1,Luol,0,0,True,Deng,1,GSW,1,3,1159.0,0,LAL,3,1,4,2
1658,0,0,2016-11-04,0,1,0,Anthony,0,0,True,Bennett,0,CHO,0,0,238.0,1,BRK,1,0,0,0
1659,5,2,2016-11-04,2,7,0,Kent,0,0,False,Bazemore,1,WAS,3,0,1627.0,1,ATL,3,0,3,1
1660,0,0,2016-11-04,3,4,1,Andre,0,0,False,Iguodala,0,LAL,1,3,1404.0,2,GSW,3,1,3,3
1661,0,0,2016-11-04,0,0,0,Nicolas,0,0,True,Brussino,0,POR,0,0,34.0,0,DAL,0,0,0,0
1662,0,0,2016-11-04,0,0,0,Dorian,0,0,True,Finney-Smith,0,POR,0,0,34.0,0,DAL,0,0,0,0
1663,0,0,2016-11-04,0,0,0,A.J.,0,0,True,Hammons,0,POR,0,0,34.0,0,DAL,0,0,0,0
1664,0,0,2016-11-04,0,0,0,James,0,0,False,Michael,0,LAL,0,0,252.0,0,GSW,0,0,0,0
1665,0,0,2016-11-04,0,0,0,Thomas,0,0,True,Robinson,0,GSW,0,0,48.0,0,LAL,0,0,0,0
1666,0,0,2016-11-04,0,0,0,Denzel,0,0,True,Valentine,0,NYK,0,0,28.0,0,CHI,0,0,0,0
1667,0,0,2016-11-04,0,0,0,Ivica,0,0,True,Zubac,0,GSW,0,0,48.0,0,LAL,0,0,0,0
1668,0,1,2016-11-04,1,2,0,Kris,0,0,False,Humphries,1,WAS,1,0,358.0,0,ATL,0,0,2,0
1669,0,0,2016-11-04,2,3,1,Quincy,0,0,True,Acy,1,POR,2,2,666.0,0,DAL,1,0,3,1
1670,1,0,2016-11-04,2,3,1,Marquese,0,0,False,Chriss,0,NOP,2,2,623.0,1,PHO,0,0,2,2
1671,0,1,2016-11-04,3,1,0,Jarell,0,0,True,Martin,1,LAC,2,0,776.0,0,MEM,0,0,4,1
1672,0,0,2016-11-04,0,0,0,Deyonta,0,0,True,Davis,0,LAC,1,0,25.0,0,MEM,0,0,0,0
1673,0,0,2016-11-04,0,0,0,Bryn,0,0,False,Forbes,0,UTA,1,0,193.0,0,SAS,0,0,0,0
1674,2,0,2016-11-04,1,6,1,Leandro,0,0,False,Barbosa,0,NOP,1,2,662.0,0,PHO,0,0,1,0
1675,0,0,2016-11-04,1,1,0,Willie,2,0,False,Reed,1,TOR,0,0,627.0,0,MIA,0,0,2,0
1676,0,0,2016-11-04,0,1,0,Sasha,0,0,False,Vujacic,0,CHI,0,0,85.0,0,NYK,1,0,0,0
1677,0,0,2016-11-04,0,0,0,Troy,0,0,True,Williams,0,LAC,2,0,340.0,0,MEM,0,0,0,0
1678,1,1,2016-11-04,3,18,4,Klay,0,0,False,Thompson,0,LAL,1,10,2252.0,2,GSW,10,2,3,4
1679,1,0,2016-11-04,0,1,0,Andrew,0,0,True,Harrison,0,LAC,1,0,197.0,0,MEM,1,0,0,1
1680,0,0,2016-11-04,2,3,0,Trey,0,0,True,Burke,0,ATL,0,0,409.0,0,WAS,0,0,2,0
1681,0,0,2016-11-04,1,2,0,DeMarre,0,0,True,Carroll,0,MIA,1,0,1219.0,0,TOR,1,0,1,0
1682,1,0,2016-11-04,0,6,1,Wesley,5,4,True,Matthews,0,POR,5,7,1726.0,0,DAL,2,1,0,3
1683,0,0,2016-11-04,0,1,0,Bobby,0,0,True,Portis,0,NYK,2,0,199.0,0,CHI,0,0,0,0
1684,1,0,2016-11-04,2,4,0,Davis,0,0,False,Bertans,1,UTA,2,0,977.0,0,SAS,3,0,3,0
1685,1,2,2016-11-04,0,3,1,JaMychal,0,0,True,Green,0,LAC,5,2,1019.0,0,MEM,1,0,0,2
1686,1,0,2016-11-04,3,6,2,Tomas,0,0,True,Satoransky,0,ATL,2,4,1295.0,0,WAS,3,0,3,3
1687,0,0,2016-11-04,1,1,0,Maurice,0,0,False,Ndour,1,CHI,5,0,405.0,0,NYK,0,0,2,0
1688,1,0,2016-11-04,0,4,0,Jerian,0,0,True,Grant,0,NYK,0,0,340.0,0,CHI,1,0,0,0
1689,0,0,2016-11-04,0,1,0,Meyers,0,0,False,Leonard,0,DAL,1,0,249.0,0,POR,0,0,0,1
1690,0,0,2016-11-04,0,2,0,Troy,0,0,True,Daniels,0,LAC,0,0,352.0,0,MEM,2,0,0,1
1691,0,0,2016-11-04,0,2,0,JaVale,0,0,False,McGee,0,LAL,0,0,252.0,0,GSW,0,0,0,1
1692,0,0,2016-11-04,0,2,0,Andrew,2,0,True,Nicholson,0,ATL,1,0,434.0,1,WAS,0,0,0,1
1693,0,0,2016-11-04,7,8,1,Evan,2,2,False,Turner,0,DAL,2,5,1511.0,0,POR,2,1,7,4
1694,0,0,2016-11-04,2,5,1,Ian,0,0,False,Clark,0,LAL,2,2,761.0,1,GSW,2,0,2,3
1695,1,0,2016-11-04,3,4,0,Joe,0,0,True,Harris,0,CHO,3,0,1371.0,0,BRK,2,0,3,1
1696,2,0,2016-11-04,1,5,1,Wade,0,0,True,Baldwin,1,LAC,2,2,850.0,0,MEM,1,0,2,4
1697,2,0,2016-11-04,3,9,1,Kyle,0,0,False,Korver,0,WAS,1,3,1231.0,1,ATL,6,1,3,4
1698,0,0,2016-11-04,1,4,0,Josh,0,0,False,Richardson,0,TOR,2,0,696.0,1,MIA,2,0,1,2
1699,1,0,2016-11-04,1,6,0,Nicolas,2,2,False,Laprovittola,0,UTA,3,2,1102.0,0,SAS,4,0,1,3
1700,0,0,2016-11-04,3,3,0,Jason,0,0,True,Smith,1,ATL,5,0,821.0,0,WAS,0,0,4,3
1701,8,0,2016-11-05,4,18,9,Russell,8,6,True,Westbrook,2,MIN,3,28,1702.0,3,OKC,5,4,6,2
1702,11,0,2016-11-05,8,19,10,James,7,6,False,Harden,1,ATL,4,30,2215.0,3,HOU,8,4,9,8
1703,0,1,2016-11-05,2,20,13,Karl-Anthony,5,4,False,Towns,4,OKC,1,33,1856.0,0,MIN,4,3,6,3
1704,3,0,2016-11-05,4,19,13,Blake,3,2,False,Griffin,1,SAS,2,28,1749.0,1,LAC,2,0,5,0
1705,5,1,2016-11-05,9,20,10,Paul,5,3,True,Millsap,2,HOU,3,23,2032.0,5,ATL,2,0,11,2
1706,14,1,2016-11-05,7,23,9,LeBron,7,6,False,James,1,PHI,1,25,2152.0,2,CLE,5,1,8,5
1707,3,2,2016-11-05,8,10,8,Dwight,10,4,True,Howard,7,HOU,3,20,1752.0,1,ATL,0,0,15,3
1708,8,1,2016-11-05,5,9,5,Giannis,8,7,True,Antetokounmpo,3,SAC,3,17,1503.0,4,MIL,1,0,8,4
1709,4,0,2016-11-05,3,10,7,Garrett,0,0,False,Temple,0,MIL,1,19,1669.0,3,SAC,6,5,3,1
1710,2,1,2016-11-05,3,14,6,Jabari,7,7,True,Parker,3,SAC,1,19,1507.0,3,MIL,2,0,6,0
1711,1,1,2016-11-05,0,9,7,Mirza,2,1,True,Teletovic,0,SAC,1,22,1257.0,0,MIL,9,7,0,0
1712,4,0,2016-11-05,4,12,7,Kent,3,3,True,Bazemore,0,HOU,2,20,1890.0,3,ATL,4,3,4,2
1713,1,3,2016-11-05,16,11,6,Andre,11,7,True,Drummond,3,DEN,2,19,2035.0,1,DET,0,0,19,4
1714,6,0,2016-11-05,1,14,9,Jeff,0,0,True,Teague,0,CHI,2,21,1726.0,1,IND,5,3,1,2
1715,2,2,2016-11-05,5,7,6,Steven,2,2,True,Adams,3,MIN,1,14,1702.0,2,OKC,0,0,8,3
1716,2,4,2016-11-05,4,13,7,Joel,4,4,True,Embiid,2,CLE,3,22,1515.0,1,PHI,4,4,6,6
1717,1,1,2016-11-05,7,14,9,Enes,4,2,True,Kanter,3,MIN,2,20,1239.0,1,OKC,1,0,10,3
1718,0,0,2016-11-05,2,13,8,Ersan,2,1,True,Ilyasova,2,CLE,3,21,1699.0,0,PHI,6,4,4,0
1719,3,1,2016-11-05,1,10,6,Jon,2,2,True,Leuer,2,DEN,2,15,1683.0,1,DET,2,1,3,0
1720,3,1,2016-11-05,4,12,5,Jeff,7,6,True,Green,1,WAS,1,18,1630.0,0,ORL,5,2,5,1
1721,1,4,2016-11-05,4,13,5,Myles,8,6,True,Turner,1,CHI,0,16,1677.0,2,IND,1,0,5,1
1722,1,1,2016-11-05,10,16,8,Kevin,3,2,False,Love,1,PHI,1,20,2259.0,0,CLE,5,2,11,2
1723,1,0,2016-11-05,3,9,7,Bobby,3,1,False,Portis,2,IND,1,16,1080.0,0,CHI,1,1,5,0
1724,1,0,2016-11-05,6,8,4,Marreese,6,6,False,Speights,2,SAS,2,15,1081.0,0,LAC,3,1,8,0
1725,0,1,2016-11-05,5,13,7,LaMarcus,2,2,True,Aldridge,1,LAC,2,19,1510.0,0,SAS,3,3,6,1
1726,1,0,2016-11-05,4,14,8,C.J.,0,0,True,Miles,0,CHI,4,20,1295.0,0,IND,7,4,4,0
1727,10,0,2016-11-05,3,14,6,Dennis,4,3,True,Schroder,0,HOU,1,17,1944.0,1,ATL,5,2,3,4
