,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
728,Philadelphia 76ers,69,2013-02-07 00:00:00,Indiana Pacers,88
729,Toronto Raptors,95,2013-02-07 00:00:00,Boston Celtics,99
730,Utah Jazz,100,2013-02-07 00:00:00,Milwaukee Bucks,86
731,Washington Wizards,106,2013-02-07 00:00:00,New York Knicks,96
732,Boston Celtics,116,2013-02-08 01:00:00,Los Angeles Lakers,95
733,Denver Nuggets,128,2013-02-08 01:30:00,Chicago Bulls,96
734,Atlanta Hawks,100,2013-02-09 00:30:00,New Orleans Hornets,111
735,Charlotte Bobcats,93,2013-02-09 00:00:00,Los Angeles Lakers,100
736,Cleveland Cavaliers,119,2013-02-09 00:30:00,Orlando Magic,108
737,Detroit Pistons,119,2013-02-09 00:30:00,San Antonio Spurs,109
738,Houston Rockets,118,2013-02-09 00:00:00,Portland Trail Blazers,103
739,Indiana Pacers,98,2013-02-09 00:00:00,Toronto Raptors,100
740,Memphis Grizzlies,99,2013-02-09 00:00:00,Golden State Warriors,93
741,Miami Heat,111,2013-02-09 01:00:00,Los Angeles Clippers,89
742,Minnesota Timberwolves,94,2013-02-09 00:00:00,New York Knicks,100
743,Oklahoma City Thunder,127,2013-02-09 00:00:00,Phoenix Suns,96
744,Utah Jazz,89,2013-02-09 01:30:00,Chicago Bulls,93
745,Washington Wizards,89,2013-02-09 00:00:00,Brooklyn Nets,74
746,Cleveland Cavaliers,103,2013-02-10 00:30:00,Denver Nuggets,111
747,Dallas Mavericks,116,2013-02-10 00:30:00,Golden State Warriors,91
748,Milwaukee Bucks,100,2013-02-10 00:30:00,Detroit Pistons,105
749,Philadelphia 76ers,87,2013-02-10 01:00:00,Charlotte Bobcats,76
750,Sacramento Kings,120,2013-02-10 00:00:00,Utah Jazz,109
751,Boston Celtics,118,2013-02-10 23:00:00,Denver Nuggets,114
752,Brooklyn Nets,86,2013-02-11 01:00:00,San Antonio Spurs,111
753,Memphis Grizzlies,105,2013-02-10 22:00:00,Minnesota Timberwolves,88
754,Miami Heat,107,2013-02-10 20:30:00,Los Angeles Lakers,97
755,New York Knicks,88,2013-02-10 18:00:00,Los Angeles Clippers,102
756,Orlando Magic,110,2013-02-10 23:00:00,Portland Trail Blazers,104
757,Phoenix Suns,69,2013-02-10 23:00:00,Oklahoma City Thunder,97
758,Sacramento Kings,117,2013-02-10 23:00:00,Houston Rockets,111
759,Toronto Raptors,102,2013-02-10 23:00:00,New Orleans Hornets,89
760,Charlotte Bobcats,94,2013-02-12 00:00:00,Boston Celtics,91
761,Chicago Bulls,89,2013-02-12 00:00:00,San Antonio Spurs,103
762,Cleveland Cavaliers,92,2013-02-12 00:00:00,Minnesota Timberwolves,100
763,Dallas Mavericks,101,2013-02-12 00:30:00,Atlanta Hawks,105
764,Detroit Pistons,86,2013-02-12 00:30:00,New Orleans Hornets,105
765,Indiana Pacers,84,2013-02-12 00:00:00,Brooklyn Nets,89
766,Milwaukee Bucks,90,2013-02-12 00:00:00,Washington Wizards,102
767,Philadelphia 76ers,90,2013-02-12 00:00:00,Los Angeles Clippers,107
768,Golden State Warriors,107,2013-02-13 00:30:00,Houston Rockets,116
769,Los Angeles Lakers,91,2013-02-13 00:30:00,Phoenix Suns,85
770,Memphis Grizzlies,108,2013-02-13 00:00:00,Sacramento Kings,101
771,Miami Heat,117,2013-02-13 00:30:00,Portland Trail Blazers,104
772,Toronto Raptors,109,2013-02-13 00:00:00,Denver Nuggets,108
773,Utah Jazz,109,2013-02-13 00:00:00,Oklahoma City Thunder,94
774,Boston Celtics,71,2013-02-14 00:30:00,Chicago Bulls,69
775,Brooklyn Nets,119,2013-02-14 00:30:00,Denver Nuggets,108
776,Cleveland Cavaliers,95,2013-02-14 00:00:00,San Antonio Spurs,96
777,Dallas Mavericks,123,2013-02-14 00:30:00,Sacramento Kings,100
778,Detroit Pistons,96,2013-02-14 00:30:00,Washington Wizards,85
779,Indiana Pacers,101,2013-02-14 00:00:00,Charlotte Bobcats,77
780,Los Angeles Clippers,106,2013-02-14 00:30:00,Houston Rockets,96
781,Milwaukee Bucks,94,2013-02-14 00:00:00,Philadelphia 76ers,92
782,Minnesota Timberwolves,93,2013-02-14 00:00:00,Utah Jazz,97
783,New Orleans Hornets,99,2013-02-14 00:00:00,Portland Trail Blazers,63
784,New York Knicks,88,2013-02-14 00:30:00,Toronto Raptors,92
785,Orlando Magic,76,2013-02-14 00:00:00,Atlanta Hawks,108
786,Los Angeles Lakers,101,2013-02-15 00:30:00,Los Angeles Clippers,125
787,Oklahoma City Thunder,100,2013-02-15 00:00:00,Miami Heat,110
788,Brooklyn Nets,113,2013-02-20 00:30:00,Milwaukee Bucks,111
789,Denver Nuggets,97,2013-02-20 00:00:00,Boston Celtics,90
790,Detroit Pistons,91,2013-02-20 00:30:00,Memphis Grizzlies,105
791,New Orleans Hornets,87,2013-02-20 00:00:00,Chicago Bulls,96
792,Orlando Magic,92,2013-02-20 00:00:00,Charlotte Bobcats,105
793,Portland Trail Blazers,98,2013-02-20 00:00:00,Phoenix Suns,102
794,Sacramento Kings,102,2013-02-20 00:00:00,San Antonio Spurs,108
795,Utah Jazz,115,2013-02-20 00:00:00,Golden State Warriors,101
796,Washington Wizards,88,2013-02-20 00:00:00,Toronto Raptors,96
797,Atlanta Hawks,90,2013-02-21 01:00:00,Miami Heat,103
798,Charlotte Bobcats,99,2013-02-21 00:00:00,Detroit Pistons,105
799,Cleveland Cavaliers,105,2013-02-21 01:00:00,New Orleans Hornets,100
800,Dallas Mavericks,111,2013-02-21 00:30:00,Orlando Magic,96
801,Golden State Warriors,108,2013-02-21 00:30:00,Phoenix Suns,98
802,Houston Rockets,122,2013-02-21 00:00:00,Oklahoma City Thunder,119
803,Indiana Pacers,125,2013-02-21 00:00:00,New York Knicks,91
804,Los Angeles Lakers,113,2013-02-21 00:30:00,Boston Celtics,99
805,Milwaukee Bucks,94,2013-02-21 00:00:00,Brooklyn Nets,97
806,Minnesota Timberwolves,94,2013-02-21 00:00:00,Philadelphia 76ers,87
807,Toronto Raptors,82,2013-02-21 00:00:00,Memphis Grizzlies,88
808,Chicago Bulls,67,2013-02-22 00:00:00,Miami Heat,86
809,Los Angeles Clippers,90,2013-02-22 00:30:00,San Antonio Spurs,116
810,Atlanta Hawks,122,2013-02-23 00:30:00,Sacramento Kings,108
811,Brooklyn Nets,96,2013-02-23 00:30:00,Houston Rockets,106
812,Charlotte Bobcats,75,2013-02-23 00:00:00,Chicago Bulls,105
813,Golden State Warriors,107,2013-02-23 00:30:00,San Antonio Spurs,101
814,Indiana Pacers,114,2013-02-23 00:00:00,Detroit Pistons,82
815,Los Angeles Lakers,111,2013-02-23 00:30:00,Portland Trail Blazers,107
816,Memphis Grizzlies,88,2013-02-23 00:00:00,Orlando Magic,82
817,New Orleans Hornets,100,2013-02-23 00:00:00,Dallas Mavericks,104
818,Oklahoma City Thunder,127,2013-02-23 00:00:00,Minnesota Timberwolves,111
819,Phoenix Suns,88,2013-02-23 00:00:00,Boston Celtics,113
820,Toronto Raptors,100,2013-02-23 00:00:00,New York Knicks,98
821,Washington Wizards,119,2013-02-23 00:00:00,Denver Nuggets,113
822,Charlotte Bobcats,99,2013-02-24 00:00:00,Denver Nuggets,113
823,Detroit Pistons,72,2013-02-24 00:30:00,Indiana Pacers,90
824,Los Angeles Clippers,107,2013-02-24 00:30:00,Utah Jazz,94
825,Milwaukee Bucks,102,2013-02-24 00:30:00,Atlanta Hawks,103
826,Orlando Magic,94,2013-02-24 00:00:00,Cleveland Cavaliers,118
827,Philadelphia 76ers,90,2013-02-24 00:30:00,Miami Heat,114
828,Washington Wizards,105,2013-02-24 00:00:00,Houston Rockets,103
829,Brooklyn Nets,72,2013-02-25 00:00:00,Memphis Grizzlies,76
830,Dallas Mavericks,99,2013-02-24 17:00:00,Los Angeles Lakers,103
831,Miami Heat,109,2013-02-24 23:00:00,Cleveland Cavaliers,105
832,Minnesota Timberwolves,99,2013-02-24 19:30:00,Golden State Warriors,100
833,New Orleans Hornets,110,2013-02-24 22:00:00,Sacramento Kings,95
834,New York Knicks,99,2013-02-25 00:00:00,Philadelphia 76ers,93
835,Oklahoma City Thunder,102,2013-02-25 01:30:00,Chicago Bulls,72
836,Phoenix Suns,87,2013-02-24 23:00:00,San Antonio Spurs,97
837,Portland Trail Blazers,92,2013-02-24 23:00:00,Boston Celtics,86
838,Denver Nuggets,119,2013-02-26 00:00:00,Los Angeles Lakers,108
839,Detroit Pistons,103,2013-02-26 00:30:00,Atlanta Hawks,114
840,Toronto Raptors,84,2013-02-26 00:00:00,Washington Wizards,90
841,Utah Jazz,107,2013-02-26 00:00:00,Boston Celtics,110
842,Chicago Bulls,98,2013-02-27 00:00:00,Cleveland Cavaliers,101
843,Dallas Mavericks,90,2013-02-27 00:30:00,Milwaukee Bucks,95
844,Indiana Pacers,108,2013-02-27 00:00:00,Golden State Warriors,97
845,Los Angeles Clippers,106,2013-02-27 00:30:00,Charlotte Bobcats,84
846,Miami Heat,141,2013-02-27 00:30:00,Sacramento Kings,129
847,New Orleans Hornets,97,2013-02-27 00:00:00,Brooklyn Nets,101
848,Philadelphia 76ers,84,2013-02-27 00:00:00,Orlando Magic,98
849,Phoenix Suns,84,2013-02-27 00:00:00,Minnesota Timberwolves,83
850,Cleveland Cavaliers,103,2013-02-28 00:00:00,Toronto Raptors,92
851,Houston Rockets,107,2013-02-28 00:00:00,Milwaukee Bucks,110
852,Memphis Grizzlies,90,2013-02-28 00:00:00,Dallas Mavericks,84
853,New York Knicks,109,2013-02-28 01:00:00,Golden State Warriors,105
854,Oklahoma City Thunder,119,2013-02-28 00:00:00,New Orleans Hornets,74
855,Orlando Magic,101,2013-02-28 00:00:00,Sacramento Kings,125
856,Portland Trail Blazers,109,2013-02-28 00:30:00,Denver Nuggets,111
857,San Antonio Spurs,101,2013-02-28 00:30:00,Phoenix Suns,105
858,Utah Jazz,91,2013-02-28 00:00:00,Atlanta Hawks,102
859,Washington Wizards,95,2013-02-28 00:00:00,Detroit Pistons,96
860,Chicago Bulls,93,2013-03-01 00:00:00,Philadelphia 76ers,82
861,Indiana Pacers,91,2013-03-01 00:00:00,Los Angeles Clippers,99
862,Los Angeles Lakers,116,2013-03-01 00:30:00,Minnesota Timberwolves,94
863,Boston Celtics,94,2013-03-02 00:30:00,Golden State Warriors,86
864,Brooklyn Nets,90,2013-03-02 01:00:00,Dallas Mavericks,98
865,Cleveland Cavaliers,89,2013-03-02 00:30:00,Los Angeles Clippers,105
866,Denver Nuggets,105,2013-03-02 01:30:00,Oklahoma City Thunder,103
867,Miami Heat,98,2013-03-02 01:00:00,Memphis Grizzlies,91
868,New Orleans Hornets,100,2013-03-02 00:00:00,Detroit Pistons,95
869,Orlando Magic,110,2013-03-02 00:00:00,Houston Rockets,118
870,Phoenix Suns,92,2013-03-02 00:00:00,Atlanta Hawks,87
871,San Antonio Spurs,130,2013-03-02 00:30:00,Sacramento Kings,102
872,Toronto Raptors,81,2013-03-02 00:00:00,Indiana Pacers,93
873,Utah Jazz,98,2013-03-02 00:00:00,Charlotte Bobcats,68
874,Washington Wizards,88,2013-03-02 00:00:00,New York Knicks,96
875,Chicago Bulls,96,2013-03-03 00:00:00,Brooklyn Nets,85
876,Milwaukee Bucks,122,2013-03-03 00:30:00,Toronto Raptors,114
877,Philadelphia 76ers,104,2013-03-03 00:00:00,Golden State Warriors,97
878,Portland Trail Blazers,109,2013-03-03 00:00:00,Minnesota Timberwolves,94
879,Houston Rockets,136,2013-03-03 23:00:00,Dallas Mavericks,103
880,Indiana Pacers,97,2013-03-04 01:00:00,Chicago Bulls,92
881,Los Angeles Clippers,104,2013-03-03 17:30:00,Oklahoma City Thunder,108
882,Los Angeles Lakers,99,2013-03-03 23:30:00,Atlanta Hawks,98
883,New York Knicks,93,2013-03-03 18:00:00,Miami Heat,99
884,Orlando Magic,82,2013-03-03 23:00:00,Memphis Grizzlies,108
885,Sacramento Kings,119,2013-03-03 20:00:00,Charlotte Bobcats,83
886,San Antonio Spurs,114,2013-03-03 23:00:00,Detroit Pistons,75
887,Washington Wizards,90,2013-03-03 23:00:00,Philadelphia 76ers,87
888,Cleveland Cavaliers,97,2013-03-05 00:00:00,New York Knicks,102
889,Denver Nuggets,104,2013-03-05 00:00:00,Atlanta Hawks,88
890,Golden State Warriors,125,2013-03-05 00:30:00,Toronto Raptors,118
891,Milwaukee Bucks,109,2013-03-05 00:00:00,Utah Jazz,108
892,Minnesota Timberwolves,81,2013-03-05 00:00:00,Miami Heat,97
893,New Orleans Hornets,102,2013-03-05 00:00:00,Orlando Magic,105
894,Portland Trail Blazers,122,2013-03-05 00:00:00,Charlotte Bobcats,105
895,Oklahoma City Thunder,122,2013-03-06 01:30:00,Los Angeles Lakers,105
896,Philadelphia 76ers,101,2013-03-06 00:00:00,Boston Celtics,109
897,Sacramento Kings,113,2013-03-06 00:00:00,Denver Nuggets,120
898,Atlanta Hawks,107,2013-03-07 00:30:00,Philadelphia 76ers,96
899,Charlotte Bobcats,78,2013-03-07 00:00:00,Brooklyn Nets,99
900,Cleveland Cavaliers,104,2013-03-07 00:00:00,Utah Jazz,101
901,Dallas Mavericks,112,2013-03-07 00:30:00,Houston Rockets,108
902,Detroit Pistons,77,2013-03-07 00:30:00,New York Knicks,87
903,Golden State Warriors,87,2013-03-07 00:30:00,Sacramento Kings,83
904,Indiana Pacers,81,2013-03-07 00:00:00,Boston Celtics,83
905,Los Angeles Clippers,117,2013-03-07 00:30:00,Milwaukee Bucks,101
906,Memphis Grizzlies,91,2013-03-07 00:00:00,Portland Trail Blazers,85
907,Miami Heat,97,2013-03-07 00:30:00,Orlando Magic,96
908,Minnesota Timberwolves,87,2013-03-07 00:00:00,Washington Wizards,82
909,New Orleans Hornets,102,2013-03-07 00:00:00,Los Angeles Lakers,108
910,Phoenix Suns,71,2013-03-07 00:00:00,Toronto Raptors,98
911,San Antonio Spurs,101,2013-03-07 01:00:00,Chicago Bulls,83
912,Denver Nuggets,107,2013-03-08 01:30:00,Los Angeles Clippers,92
913,New York Knicks,94,2013-03-08 01:00:00,Oklahoma City Thunder,95
914,Boston Celtics,107,2013-03-09 01:00:00,Atlanta Hawks,102
915,Brooklyn Nets,95,2013-03-09 00:30:00,Washington Wizards,78
916,Charlotte Bobcats,94,2013-03-09 00:00:00,Oklahoma City Thunder,116
917,Chicago Bulls,89,2013-03-09 00:00:00,Utah Jazz,88
918,Cleveland Cavaliers,92,2013-03-09 00:30:00,Memphis Grizzlies,103
919,Detroit Pistons,99,2013-03-09 00:30:00,Dallas Mavericks,102
920,Golden State Warriors,88,2013-03-09 00:30:00,Houston Rockets,94
921,Los Angeles Lakers,118,2013-03-09 00:30:00,Toronto Raptors,116
922,Miami Heat,102,2013-03-09 01:00:00,Philadelphia 76ers,93
923,Orlando Magic,86,2013-03-09 00:00:00,Indiana Pacers,115
924,Sacramento Kings,121,2013-03-09 00:00:00,Phoenix Suns,112
925,San Antonio Spurs,106,2013-03-09 00:30:00,Portland Trail Blazers,136
926,Atlanta Hawks,80,2013-03-10 00:00:00,Brooklyn Nets,93
927,Denver Nuggets,111,2013-03-10 00:00:00,Minnesota Timberwolves,88
928,Golden State Warriors,93,2013-03-10 00:30:00,Milwaukee Bucks,103
929,Memphis Grizzlies,96,2013-03-10 00:00:00,New Orleans Hornets,85
930,New York Knicks,113,2013-03-10 00:30:00,Utah Jazz,84
931,Phoenix Suns,107,2013-03-10 00:00:00,Houston Rockets,105
932,Washington Wizards,104,2013-03-10 01:00:00,Charlotte Bobcats,87
933,Los Angeles Clippers,129,2013-03-10 22:30:00,Detroit Pistons,97
934,Los Angeles Lakers,90,2013-03-10 16:30:00,Chicago Bulls,81
935,Miami Heat,105,2013-03-10 22:00:00,Indiana Pacers,91
936,Minnesota Timberwolves,77,2013-03-10 22:00:00,Dallas Mavericks,100
937,New Orleans Hornets,98,2013-03-10 22:00:00,Portland Trail Blazers,96
938,Oklahoma City Thunder,91,2013-03-10 16:00:00,Boston Celtics,79
939,Orlando Magic,99,2013-03-10 22:00:00,Philadelphia 76ers,91
940,Sacramento Kings,113,2013-03-10 22:00:00,Milwaukee Bucks,115
941,Toronto Raptors,100,2013-03-10 22:00:00,Cleveland Cavaliers,96
942,Golden State Warriors,92,2013-03-11 23:30:00,New York Knicks,63
943,Philadelphia 76ers,106,2013-03-11 23:00:00,Brooklyn Nets,97
944,Phoenix Suns,93,2013-03-11 23:00:00,Denver Nuggets,108
945,San Antonio Spurs,105,2013-03-11 23:30:00,Oklahoma City Thunder,93
946,Utah Jazz,103,2013-03-11 23:00:00,Detroit Pistons,90
947,Brooklyn Nets,108,2013-03-12 23:30:00,New Orleans Hornets,98
948,Charlotte Bobcats,100,2013-03-12 23:00:00,Boston Celtics,74
949,Cleveland Cavaliers,95,2013-03-12 23:00:00,Washington Wizards,90
950,Miami Heat,98,2013-03-12 23:30:00,Atlanta Hawks,81
951,Milwaukee Bucks,108,2013-03-12 23:00:00,Dallas Mavericks,115
952,Minnesota Timberwolves,107,2013-03-12 23:00:00,San Antonio Spurs,83
953,Orlando Magic,97,2013-03-12 23:00:00,Los Angeles Lakers,106
954,Portland Trail Blazers,97,2013-03-12 23:00:00,Memphis Grizzlies,102
955,Atlanta Hawks,96,2013-03-13 23:30:00,Los Angeles Lakers,92
956,Boston Celtics,112,2013-03-13 23:30:00,Toronto Raptors,88
957,Denver Nuggets,117,2013-03-14 00:30:00,New York Knicks,94
958,Golden State Warriors,105,2013-03-13 23:30:00,Detroit Pistons,97
959,Houston Rockets,111,2013-03-13 23:00:00,Phoenix Suns,81
960,Indiana Pacers,107,2013-03-13 23:00:00,Minnesota Timberwolves,91
961,Los Angeles Clippers,85,2013-03-13 23:30:00,Memphis Grizzlies,96
962,Oklahoma City Thunder,110,2013-03-13 23:00:00,Utah Jazz,87
963,Philadelphia 76ers,94,2013-03-13 23:00:00,Miami Heat,98
964,Sacramento Kings,121,2013-03-13 23:00:00,Chicago Bulls,79
965,Washington Wizards,106,2013-03-13 23:00:00,Milwaukee Bucks,93
966,Portland Trail Blazers,105,2013-03-14 23:30:00,New York Knicks,90
967,San Antonio Spurs,92,2013-03-14 23:00:00,Dallas Mavericks,91
968,Atlanta Hawks,107,2013-03-15 23:30:00,Phoenix Suns,94
969,Dallas Mavericks,96,2013-03-15 23:30:00,Cleveland Cavaliers,86
970,Denver Nuggets,87,2013-03-15 23:00:00,Memphis Grizzlies,80
971,Golden State Warriors,95,2013-03-15 23:30:00,Chicago Bulls,113
972,Houston Rockets,108,2013-03-15 23:00:00,Minnesota Timberwolves,100
973,Indiana Pacers,93,2013-03-15 23:00:00,Los Angeles Lakers,99
974,Milwaukee Bucks,94,2013-03-15 23:30:00,Miami Heat,107
975,Oklahoma City Thunder,117,2013-03-15 23:00:00,Orlando Magic,104
976,Toronto Raptors,92,2013-03-15 23:00:00,Charlotte Bobcats,78
977,Washington Wizards,96,2013-03-15 23:00:00,New Orleans Hornets,87
978,Boston Celtics,105,2013-03-16 23:30:00,Charlotte Bobcats,88
979,Philadelphia 76ers,98,2013-03-16 23:30:00,Indiana Pacers,91
980,Portland Trail Blazers,112,2013-03-16 23:00:00,Detroit Pistons,101
981,San Antonio Spurs,119,2013-03-16 23:30:00,Cleveland Cavaliers,113
982,Utah Jazz,90,2013-03-17 00:00:00,Memphis Grizzlies,84
983,Washington Wizards,127,2013-03-16 23:00:00,Phoenix Suns,105
984,Brooklyn Nets,93,2013-03-18 00:00:00,Atlanta Hawks,105
985,Dallas Mavericks,101,2013-03-17 22:30:00,Oklahoma City Thunder,107
986,Houston Rockets,78,2013-03-17 22:00:00,Golden State Warriors,108
987,Los Angeles Clippers,93,2013-03-17 16:30:00,New York Knicks,80
988,Los Angeles Lakers,113,2013-03-17 22:30:00,Sacramento Kings,102
989,Milwaukee Bucks,115,2013-03-17 16:00:00,Orlando Magic,109
990,Minnesota Timberwolves,97,2013-03-17 22:00:00,New Orleans Hornets,95
991,Toronto Raptors,91,2013-03-17 17:00:00,Miami Heat,108
992,Atlanta Hawks,113,2013-03-18 23:30:00,Dallas Mavericks,127
993,Boston Celtics,103,2013-03-19 00:00:00,Miami Heat,105
994,Charlotte Bobcats,119,2013-03-18 23:00:00,Washington Wizards,114
995,Chicago Bulls,118,2013-03-18 23:00:00,Denver Nuggets,119
996,Cleveland Cavaliers,90,2013-03-18 23:00:00,Indiana Pacers,111
997,Detroit Pistons,82,2013-03-18 23:30:00,Brooklyn Nets,119
998,Memphis Grizzlies,92,2013-03-18 23:00:00,Minnesota Timberwolves,77
999,New Orleans Hornets,72,2013-03-18 23:00:00,Golden State Warriors,93
1000,Philadelphia 76ers,101,2013-03-18 23:00:00,Portland Trail Blazers,100
1001,Phoenix Suns,99,2013-03-18 23:00:00,Los Angeles Lakers,76
1002,Utah Jazz,83,2013-03-19 00:30:00,New York Knicks,90
1003,Indiana Pacers,95,2013-03-19 23:00:00,Orlando Magic,73
1004,Milwaukee Bucks,102,2013-03-19 23:00:00,Portland Trail Blazers,95
1005,Oklahoma City Thunder,104,2013-03-19 23:00:00,Denver Nuggets,114
1006,Sacramento Kings,116,2013-03-19 23:00:00,Los Angeles Clippers,101
1007,Atlanta Hawks,98,2013-03-20 23:30:00,Milwaukee Bucks,90
1008,Charlotte Bobcats,107,2013-03-20 23:00:00,Toronto Raptors,101
1009,Cleveland Cavaliers,95,2013-03-20 23:00:00,Miami Heat,98
1010,Dallas Mavericks,96,2013-03-20 23:00:00,Brooklyn Nets,113
1011,Houston Rockets,100,2013-03-20 23:00:00,Utah Jazz,93
1012,Los Angeles Clippers,101,2013-03-20 23:30:00,Philadelphia 76ers,72
1013,Memphis Grizzlies,90,2013-03-20 23:00:00,Oklahoma City Thunder,89
1014,New Orleans Hornets,87,2013-03-20 23:00:00,Boston Celtics,86
1015,New York Knicks,106,2013-03-20 23:30:00,Orlando Magic,94
1016,Phoenix Suns,79,2013-03-20 23:00:00,Washington Wizards,88
1017,San Antonio Spurs,104,2013-03-20 23:30:00,Golden State Warriors,93
1018,Chicago Bulls,89,2013-03-21 23:00:00,Portland Trail Blazers,99
1019,Denver Nuggets,101,2013-03-21 23:00:00,Philadelphia 76ers,100
1020,Sacramento Kings,101,2013-03-21 23:00:00,Minnesota Timberwolves,98
1021,Atlanta Hawks,93,2013-03-22 23:30:00,Portland Trail Blazers,104
1022,Dallas Mavericks,104,2013-03-22 23:30:00,Boston Celtics,94
1023,Houston Rockets,116,2013-03-22 23:00:00,Cleveland Cavaliers,78
1024,Indiana Pacers,102,2013-03-22 23:00:00,Milwaukee Bucks,78
1025,Los Angeles Lakers,100,2013-03-22 23:30:00,Washington Wizards,103
1026,Miami Heat,103,2013-03-22 23:30:00,Detroit Pistons,89
1027,New Orleans Hornets,90,2013-03-22 23:00:00,Memphis Grizzlies,83
1028,Orlando Magic,89,2013-03-22 23:00:00,Oklahoma City Thunder,97
1029,Phoenix Suns,86,2013-03-22 23:00:00,Minnesota Timberwolves,117
1030,San Antonio Spurs,104,2013-03-22 23:30:00,Utah Jazz,97
1031,Toronto Raptors,94,2013-03-22 23:00:00,New York Knicks,99
1032,Charlotte Bobcats,91,2013-03-23 23:00:00,Detroit Pistons,92
1033,Chicago Bulls,87,2013-03-23 23:00:00,Indiana Pacers,84
1034,Denver Nuggets,101,2013-03-23 23:00:00,Sacramento Kings,95
1035,Golden State Warriors,101,2013-03-23 23:30:00,Washington Wizards,92
1036,Los Angeles Clippers,101,2013-03-23 23:30:00,Brooklyn Nets,95
1037,Memphis Grizzlies,110,2013-03-23 23:00:00,Boston Celtics,106
1038,New York Knicks,110,2013-03-23 23:30:00,Toronto Raptors,84
1039,Dallas Mavericks,113,2013-03-24 22:30:00,Utah Jazz,108
1040,Houston Rockets,96,2013-03-24 22:00:00,San Antonio Spurs,95
1041,Miami Heat,109,2013-03-24 22:00:00,Charlotte Bobcats,77
1042,Milwaukee Bucks,99,2013-03-24 18:00:00,Atlanta Hawks,104
1043,Minnesota Timberwolves,97,2013-03-24 22:00:00,Chicago Bulls,104
1044,Oklahoma City Thunder,103,2013-03-24 22:00:00,Portland Trail Blazers,83
1045,Phoenix Suns,100,2013-03-24 22:00:00,Brooklyn Nets,102
1046,Sacramento Kings,103,2013-03-24 22:00:00,Philadelphia 76ers,117
1047,Golden State Warriors,109,2013-03-25 23:30:00,Los Angeles Lakers,103
1048,Indiana Pacers,100,2013-03-25 23:00:00,Atlanta Hawks,94
1049,New Orleans Hornets,110,2013-03-25 23:00:00,Denver Nuggets,86
1050,Orlando Magic,94,2013-03-25 23:00:00,Miami Heat,108
1051,Utah Jazz,107,2013-03-25 23:00:00,Philadelphia 76ers,91
1052,Washington Wizards,107,2013-03-25 23:00:00,Memphis Grizzlies,94
1053,Boston Celtics,85,2013-03-26 23:00:00,New York Knicks,100
1054,Dallas Mavericks,109,2013-03-27 00:30:00,Los Angeles Clippers,102
1055,Detroit Pistons,82,2013-03-26 23:30:00,Minnesota Timberwolves,105
1056,Charlotte Bobcats,114,2013-03-27 23:00:00,Orlando Magic,108
1057,Chicago Bulls,101,2013-03-27 23:00:00,Miami Heat,97
1058,Cleveland Cavaliers,92,2013-03-27 23:00:00,Boston Celtics,93
1059,Golden State Warriors,98,2013-03-27 23:30:00,Sacramento Kings,105
1060,Houston Rockets,91,2013-03-27 23:00:00,Indiana Pacers,100
1061,Minnesota Timberwolves,117,2013-03-27 23:00:00,Los Angeles Lakers,120
1062,New Orleans Hornets,91,2013-03-27 23:00:00,Los Angeles Clippers,105
1063,New York Knicks,108,2013-03-27 23:30:00,Memphis Grizzlies,101
1064,Oklahoma City Thunder,103,2013-03-27 23:00:00,Washington Wizards,80
1065,Philadelphia 76ers,100,2013-03-27 23:00:00,Milwaukee Bucks,92
1066,Portland Trail Blazers,93,2013-03-27 23:30:00,Brooklyn Nets,111
1067,San Antonio Spurs,100,2013-03-27 23:30:00,Denver Nuggets,99
1068,Toronto Raptors,88,2013-03-27 23:00:00,Atlanta Hawks,107
1069,Utah Jazz,103,2013-03-27 23:00:00,Phoenix Suns,88
1070,Dallas Mavericks,78,2013-03-28 23:30:00,Indiana Pacers,103
1071,Milwaukee Bucks,113,2013-03-28 23:00:00,Los Angeles Lakers,103
1072,Phoenix Suns,103,2013-03-28 23:00:00,Sacramento Kings,117
1073,Boston Celtics,118,2013-03-29 23:30:00,Atlanta Hawks,107
1074,Cleveland Cavaliers,87,2013-03-29 23:30:00,Philadelphia 76ers,97
1075,Denver Nuggets,109,2013-03-29 23:00:00,Brooklyn Nets,87
1076,Detroit Pistons,82,2013-03-29 23:30:00,Toronto Raptors,99
1077,Memphis Grizzlies,103,2013-03-29 23:00:00,Houston Rockets,94
1078,Minnesota Timberwolves,101,2013-03-29 23:00:00,Oklahoma City Thunder,93
1079,New Orleans Hornets,89,2013-03-29 23:00:00,Miami Heat,108
1080,New York Knicks,111,2013-03-29 23:30:00,Charlotte Bobcats,102
1081,Orlando Magic,97,2013-03-29 23:00:00,Washington Wizards,92
1082,Portland Trail Blazers,95,2013-03-29 23:00:00,Utah Jazz,105
1083,San Antonio Spurs,104,2013-03-29 23:30:00,Los Angeles Clippers,102
1084,Atlanta Hawks,97,2013-03-30 23:00:00,Orlando Magic,88
1085,Dallas Mavericks,100,2013-03-30 17:00:00,Chicago Bulls,98
1086,Golden State Warriors,125,2013-03-30 23:30:00,Portland Trail Blazers,98
1087,Houston Rockets,98,2013-03-30 23:00:00,Los Angeles Clippers,81
1088,Milwaukee Bucks,99,2013-03-30 23:30:00,Oklahoma City Thunder,109
1089,Minnesota Timberwolves,86,2013-03-30 23:00:00,Memphis Grizzlies,99
