,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
232,26,183,14,149,405,173,Cory,69,51,58,5,Joseph,1519,25,93,445,PG,51,IND,133,48,58,272,125
233,24,84,14,164,498,205,Frank,119,92,54,4,Kaminsky,1250,33,64,567,PF,27,CHO,194,65,44,304,140
234,25,87,29,389,555,335,Enes,139,121,55,55,Kanter,1436,198,142,791,C,26,NYK,2,0,104,553,335
235,21,72,8,91,291,127,Luke,40,34,50,4,Kennard,931,15,48,339,SG,31,DET,123,51,46,168,76
236,24,55,25,163,405,205,Michael,113,77,50,50,Kidd-Gilchrist,1312,58,97,487,SF,38,CHO,2,0,30,403,205
237,26,38,35,107,236,114,Maxi,37,26,52,35,Kleber,906,57,90,279,PF,20,DAL,87,25,20,149,89
238,20,2,0,4,12,3,Furkan,2,2,6,0,Korkmaz,32,2,4,9,SG,1,PHI,8,1,1,4,2
239,22,2,4,10,14,4,Luke,0,0,3,0,Kornet,40,1,0,11,PF,2,NYK,12,3,0,2,1
240,36,69,19,101,378,172,Kyle,53,47,56,0,Korver,1190,9,90,518,SG,20,CLE,295,127,39,83,45
241,28,61,22,227,269,151,Kosta,62,29,54,7,Koufos,1019,109,102,331,C,37,SAC,0,0,37,269,151
242,22,99,24,260,745,335,Kyle,143,100,56,21,Kuzma,1654,68,114,877,PF,33,LAL,299,107,95,446,228
243,28,0,0,0,2,0,Mindaugas,0,0,1,0,Kuzminskas,2,0,0,0,SF,0,NYK,0,0,0,2,0
244,21,36,28,124,285,132,Skal,77,58,42,17,Labissiere,754,63,87,330,PF,19,SAC,23,8,43,262,124
245,25,124,24,208,614,275,Jeremy,166,142,56,14,Lamb,1394,39,102,755,SG,46,CHO,180,63,68,434,212
246,25,43,2,38,123,47,Shane,22,19,37,0,Larkin,428,6,38,130,PG,13,BOS,49,17,17,74,30
247,26,34,2,79,136,72,Joffrey,38,24,38,1,Lauvergne,402,45,38,168,C,7,SAS,5,0,29,131,72
248,22,36,1,58,208,83,Zach,53,44,14,14,LaVine,356,5,32,236,SG,15,CHI,70,26,21,138,57
249,23,9,3,10,42,12,Jake,3,2,26,1,Layman,144,4,13,30,SF,6,POR,18,4,4,24,8
250,20,8,3,42,115,54,T.J.,10,6,42,0,Leaf,398,25,42,131,PF,5,IND,36,17,9,79,37
251,32,161,12,169,642,287,Courtney,113,106,59,58,Lee,1923,27,94,774,SG,69,NYK,232,94,75,410,193
252,24,59,44,251,260,145,Alex,166,122,49,3,Len,1002,126,110,412,C,20,PHO,0,0,59,260,145
253,26,21,9,36,111,52,Kawhi,38,31,9,9,Leonard,210,6,9,146,SF,18,SAS,35,11,16,76,41
254,25,10,0,36,56,34,Meyers,10,8,22,2,Leonard,174,9,24,85,C,4,POR,17,9,7,39,25
255,28,5,3,25,36,15,Jon,15,13,8,0,Leuer,136,7,16,43,PF,1,DET,3,0,7,33,15
256,23,203,16,152,502,215,Caris,137,95,50,9,LeVert,1306,39,109,582,SF,57,BRK,170,57,119,332,158
257,27,335,22,195,965,431,Damian,341,315,51,51,Lillard,1862,35,89,1332,PG,52,POR,419,155,156,546,276
258,29,4,0,0,12,5,Jeremy,7,7,1,1,Lin,25,0,3,18,PG,0,BRK,2,1,3,10,4
259,32,97,16,62,233,116,Shaun,40,32,50,7,Livingston,777,24,82,264,PG,22,GSW,3,0,41,230,116
260,21,25,28,77,100,59,Kevon,49,24,47,0,Looney,516,53,65,142,C,14,GSW,0,0,22,100,59
261,29,75,63,137,502,219,Brook,95,67,49,47,Lopez,1047,51,135,577,C,19,LAL,216,72,74,286,147
262,29,116,48,145,601,317,Robin,88,67,57,57,Lopez,1577,124,103,703,C,14,CHI,8,2,100,593,315
263,29,78,20,357,601,278,Kevin,222,196,48,48,Love,1342,92,101,857,C,33,CLE,260,105,72,341,173
264,31,349,8,260,677,283,Kyle,196,168,54,54,Lowry,1734,50,122,894,PG,67,TOR,411,160,131,266,123
265,22,52,5,58,262,97,Timothe,56,44,46,7,Luwawu-Cabarrot,782,14,94,290,SF,12,PHI,155,52,38,107,45
266,21,0,0,0,0,0,Tyler,0,0,1,0,Lydon,2,0,0,0,PF,0,DEN,0,0,0,0,0
267,22,64,27,232,433,216,Trey,120,84,53,2,Lyles,1103,44,89,586,PF,25,DEN,175,70,46,258,146
268,27,168,6,90,203,88,Shelvin,64,48,44,3,Mack,802,16,48,242,PG,28,ORL,60,18,45,143,70
269,28,18,0,5,14,6,Josh,6,6,9,0,Magette,69,1,6,21,PG,2,ATL,6,3,2,8,3
270,31,37,31,121,152,89,Ian,94,69,55,0,Mahinmi,813,89,169,247,C,27,WAS,1,0,67,151,89
271,20,37,48,134,252,106,Thon,72,49,57,12,Maker,1034,62,132,286,C,30,MIL,81,25,35,171,81
272,20,65,31,335,658,283,Lauri,117,101,51,51,Markkanen,1543,57,82,780,PF,27,CHI,319,113,63,339,170
273,23,34,37,136,302,136,Jarell,64,52,53,19,Martin,1066,68,149,342,PF,30,MEM,55,18,53,247,118
274,23,84,4,49,200,77,Frank,63,48,29,2,Mason,539,13,32,220,PG,15,SAC,43,18,38,157,59
275,25,0,0,5,2,0,Mangok,0,0,3,0,Mathiang,10,1,2,0,C,0,CHO,0,0,0,2,0
276,31,162,13,159,635,260,Wesley,97,80,57,56,Matthews,1942,22,126,738,SF,68,DAL,361,138,77,274,122
277,31,40,18,116,232,108,Luc,57,40,40,14,Mbah,1085,16,73,300,PF,47,HOU,123,44,48,109,64
278,25,0,1,2,7,2,James,2,2,3,0,Michael,18,0,1,8,PF,0,PHI,7,2,1,0,0
279,22,70,8,57,175,77,Patrick,25,18,51,6,McCaw,798,16,56,188,SG,37,GSW,64,16,32,111,61
280,26,180,21,186,1050,473,C.J.,177,152,57,57,McCollum,2055,36,126,1239,SG,57,POR,335,141,110,715,332
281,25,223,10,139,305,156,T.J.,30,25,49,1,McConnell,1199,28,91,360,PG,65,PHI,45,23,86,260,133
282,24,0,0,0,1,0,Erik,0,0,2,0,McCree,3,0,0,0,SF,0,UTA,0,0,0,1,0
283,22,3,5,17,40,18,Chris,14,9,18,0,McCullough,86,7,8,46,PF,0,WAS,7,1,2,33,17
284,30,18,35,49,114,72,JaVale,39,29,42,4,McGee,338,29,52,173,C,11,GSW,6,0,16,108,72
285,25,1,1,6,13,7,Alfonzo,3,2,12,0,McKinnie,48,0,7,19,SF,1,TOR,8,3,3,5,4
286,24,28,7,46,196,78,Ben,31,27,34,6,McLemore,566,14,79,209,SG,20,MEM,87,26,32,109,52
287,30,0,0,0,1,0,Josh,0,0,2,0,McRoberts,6,0,2,0,PF,0,DAL,1,0,0,0,0
288,30,51,3,76,276,105,Jodie,86,75,54,0,Meeks,802,12,41,331,SG,22,WAS,149,46,28,127,59
289,31,29,61,143,121,79,Salah,56,32,52,1,Mejri,635,76,109,190,C,20,DAL,3,0,32,118,79
290,23,9,8,58,67,32,Jordan,16,11,17,2,Mickey,236,14,32,76,PF,3,MIA,11,1,15,56,31
291,26,234,12,274,902,418,Khris,232,200,57,57,Middleton,2095,29,183,1138,SF,75,MIL,295,102,133,607,316
292,30,32,17,80,391,157,C.J.,62,51,47,3,Miles,866,10,85,480,SF,31,TOR,296,115,22,95,42
293,27,72,10,104,340,156,Darius,50,44,57,2,Miller,1320,9,116,467,SF,18,NOP,258,111,38,82,45
294,24,0,0,1,5,2,Malcolm,0,0,3,0,Miller,13,1,1,6,SF,0,TOR,4,2,0,1,0
295,29,156,8,92,455,191,Patty,76,66,59,13,Mills,1405,14,85,556,PG,41,SAS,280,108,79,175,83
296,32,48,20,75,202,90,Paul,65,45,16,16,Millsap,475,24,39,245,PF,17,DEN,58,20,33,144,70
297,21,192,22,158,911,400,Donovan,177,148,55,47,Mitchell,1767,34,155,1076,SG,80,UTA,362,128,142,549,272
298,24,0,0,0,1,1,Naz,0,0,1,0,Mitrou-Long,1,0,0,3,SG,0,UTA,1,1,0,0,0
299,19,47,3,32,215,72,Malik,17,12,40,0,Monk,485,2,32,198,SG,10,CHO,124,42,21,91,30
300,24,0,0,2,1,0,Luis,0,0,2,0,Montero,8,0,0,0,SG,0,DET,0,0,2,1,0
301,22,1,0,1,0,0,Ben,0,0,2,0,Moore,9,0,4,0,PF,0,IND,0,0,0,0,0
302,28,124,8,114,572,293,E'Twaun,49,34,57,55,Moore,1809,40,133,713,SG,56,NOP,215,93,73,357,200
303,26,47,28,111,59,30,Eric,18,7,45,1,Moreland,506,47,77,67,PF,16,DET,0,0,21,59,30
304,28,45,10,160,363,151,Marcus,90,73,35,14,Morris,870,30,68,426,PF,19,BOS,138,51,41,225,100
305,28,73,23,218,429,203,Markieff,81,68,48,48,Morris,1253,53,151,522,PF,37,WAS,127,48,77,302,155
306,22,7,0,2,6,4,Monte,2,2,3,0,Morris,25,0,1,10,PG,3,DEN,1,0,1,5,4
307,22,1,2,5,5,3,Johnathan,8,3,3,0,Motley,8,0,1,9,PF,0,DAL,0,0,0,5,3
308,31,8,11,58,84,45,Timofey,25,19,27,14,Mozgov,332,28,36,113,C,5,BRK,18,4,30,66,41
309,25,7,2,30,117,45,Shabazz,31,22,31,2,Muhammad,298,15,23,116,SF,5,MIN,19,4,4,98,41
310,25,1,0,0,4,1,Xavier,2,1,4,0,Munford,11,1,2,3,SG,1,MIL,0,0,2,4,1
311,21,160,21,227,394,171,Dejounte,93,66,58,25,Murray,1124,78,107,412,PG,52,SAS,19,4,97,375,167
312,20,168,16,143,732,338,Jamal,163,149,57,56,Murray,1730,59,119,939,PG,50,DEN,295,114,120,437,224
313,26,26,15,82,133,65,Mike,30,27,30,5,Muscala,500,30,45,183,C,15,ATL,61,26,18,72,39
314,24,17,4,27,78,27,Abdel,11,5,28,0,Nader,267,8,23,73,SF,6,BOS,39,14,19,39,13
315,26,112,10,98,375,169,Shabazz,95,79,51,8,Napier,1086,18,60,475,PG,60,POR,144,58,68,231,111
316,25,63,3,37,137,62,Raul,29,23,33,0,Neto,434,7,32,165,PG,10,UTA,43,18,28,94,44
317,24,0,0,0,0,0,Georges,0,0,2,0,Niang,2,0,0,0,PF,1,UTA,0,0,0,0,0
318,32,4,2,8,10,5,Joakim,4,2,7,0,Noah,40,6,5,12,C,2,NYK,0,0,4,10,5
319,23,6,10,47,53,28,Nerlens,19,16,18,6,Noel,225,26,31,72,C,10,DAL,0,0,15,53,28
320,25,14,32,52,63,37,Lucas,18,14,34,2,Nogueira,314,14,43,91,C,18,TOR,15,3,12,48,34
321,39,90,27,303,565,261,Dirk,91,82,57,57,Nowitzki,1429,20,100,703,C,35,DAL,231,99,36,334,162
322,19,178,10,95,320,113,Frank,49,34,56,0,Ntilikina,1125,19,131,293,PG,53,NYK,98,33,104,222,80
323,23,99,69,335,663,318,Jusuf,206,137,55,55,Nurkic,1456,118,166,773,C,45,POR,7,0,133,656,318
324,25,54,21,144,211,109,David,136,85,45,3,Nwaba,969,47,91,308,SG,33,CHI,19,5,38,192,104
325,24,14,6,65,171,68,Johnny,25,21,36,0,O'Bryant,379,29,45,171,PF,8,CHO,43,14,15,128,54
326,24,58,5,128,178,79,Royce,57,45,45,3,O'Neale,666,13,60,233,SF,23,UTA,76,30,31,102,49
327,27,107,60,236,257,151,Kyle,97,73,57,4,O'Quinn,954,82,146,376,C,25,NYK,9,1,75,248,150
328,23,12,2,77,130,40,Semi,25,16,51,0,Ojeleye,722,25,60,125,PF,15,BOS,100,29,14,30,11
329,35,2,7,11,19,7,Emeka,6,4,4,2,Okafor,63,14,4,18,C,0,NOP,0,0,1,19,7
330,25,214,41,249,955,462,Victor,274,222,52,52,Oladipo,1798,28,118,1268,SG,109,IND,320,122,148,635,340
331,26,123,23,240,440,218,Kelly,118,89,54,21,Olynyk,1264,59,154,593,PF,41,MIA,185,68,107,255,150
332,22,19,2,72,100,51,Cedi,27,15,45,3,Osman,413,11,49,134,SF,14,CLE,42,17,17,58,34
333,22,60,21,225,532,224,Kelly,151,127,57,10,Oubre,1573,44,162,665,SF,49,WAS,246,90,64,286,134
334,33,80,10,176,192,115,Zaza,64,52,48,48,Pachulia,708,57,91,282,C,30,GSW,0,0,54,192,115
335,24,0,0,2,2,0,Marcus,0,0,1,0,Paige,3,0,0,0,PG,0,CHO,0,0,0,2,0
336,20,9,6,24,41,17,Georgios,0,0,16,0,Papagiannis,118,12,12,34,C,2,SAC,0,0,8,41,17
337,22,3,2,14,41,19,Jabari,19,16,6,0,Parker,106,4,5,56,PF,4,MIL,8,2,5,33,17
338,35,126,1,63,251,118,Tony,49,32,32,21,Parker,662,4,28,273,PG,19,SAS,21,5,42,230,113
339,29,55,9,63,183,89,Chandler,25,15,27,7,Parsons,557,12,46,233,SF,14,MEM,96,40,29,87,49
340,28,39,15,109,186,68,Patrick,30,27,59,2,Patterson,902,21,63,208,PF,35,OKC,123,45,26,63,23
341,26,35,5,56,109,48,Brandon,33,20,51,2,Paul,487,5,49,130,SG,25,SAS,49,14,23,60,34
342,32,322,12,196,542,255,Chris,150,136,39,39,Paul,1245,25,96,750,PG,71,HOU,262,104,89,280,151
343,26,0,0,7,10,7,Adreian,6,5,5,0,Payne,43,2,6,21,PF,2,ORL,3,2,2,7,5
344,23,1,0,0,1,0,London,0,0,2,0,Perrantes,4,0,1,0,PG,0,CLE,0,0,0,1,0
345,22,7,2,14,24,5,Alec,3,3,9,0,Peters,81,4,2,16,PF,0,PHO,21,3,1,3,2
346,25,2,1,12,3,1,Marshall,16,12,7,0,Plumlee,45,4,8,14,C,0,MIL,0,0,3,3,1
347,27,99,58,206,270,157,Mason,133,56,50,26,Plumlee,1047,94,118,370,C,36,DEN,1,0,79,269,157
348,29,36,22,94,120,74,Miles,39,18,38,34,Plumlee,637,50,54,166,C,13,ATL,0,0,44,120,74
349,22,31,70,149,265,172,Jakob,77,44,57,0,Poeltl,1032,117,155,389,C,19,TOR,2,1,54,263,171
350,29,9,2,19,49,14,Quincy,17,14,23,1,Pondexter,196,8,24,45,SF,8,CHI,22,3,11,27,11
351,24,108,29,268,609,299,Otto,95,80,53,53,Porter,1690,69,106,764,SF,83,WAS,213,86,47,396,213
352,22,80,13,203,496,233,Bobby,109,88,48,1,Portis,1010,104,69,598,PF,29,CHI,135,44,58,361,189
353,22,57,115,254,889,390,Kristaps,275,218,48,48,Porzingis,1553,62,141,1088,PF,36,NYK,229,90,93,660,300
354,26,53,22,199,291,175,Dwight,118,85,57,6,Powell,1126,95,125,449,C,48,DAL,52,14,40,239,161
355,24,71,13,78,284,113,Norman,36,29,49,12,Powell,791,8,88,293,SG,32,TOR,132,38,51,152,75
356,24,2,1,7,21,9,Alex,0,0,21,0,Poythress,90,6,13,21,PF,3,IND,8,3,2,13,6
357,28,0,0,0,2,1,Jacob,0,0,3,0,Pullen,6,0,0,2,PG,0,PHI,1,0,1,1,1
358,22,1,6,11,24,4,Zhou,10,7,14,0,Qi,75,2,12,17,C,2,HOU,15,2,5,9,2
359,20,11,4,34,54,36,Ivan,11,9,16,1,Rabb,177,21,18,81,PF,2,MEM,0,0,14,54,36
360,23,129,36,303,583,326,Julius,251,175,57,24,Randle,1396,115,186,836,C,27,LAL,40,9,141,543,317
361,36,102,9,257,624,302,Zach,92,73,49,47,Randolph,1255,86,101,717,PF,39,SAC,114,40,102,510,262
362,33,143,4,114,563,250,J.J.,134,126,44,44,Redick,1402,7,92,745,SG,25,PHI,295,119,64,268,131
363,22,4,1,6,15,3,Davon,2,1,7,0,Reed,56,0,6,9,SG,2,PHO,7,2,2,8,1
364,24,166,54,150,639,290,Josh,106,87,58,58,Richardson,1976,41,150,768,SF,76,MIA,262,101,111,377,189
365,25,133,9,64,488,206,Austin,92,60,36,34,Rivers,1184,16,90,559,SG,42,LAC,221,87,65,267,119
366,26,46,35,110,162,87,Andre,38,12,39,39,Roberson,1037,75,89,194,SG,45,OKC,36,8,30,126,79
367,31,314,10,135,299,138,Rajon,21,10,43,41,Rondo,1056,20,78,321,PG,39,NOP,101,35,89,198,103
368,29,26,4,19,132,58,Derrick,41,35,16,7,Rose,308,10,14,157,PG,3,CLE,24,6,28,108,52
369,26,35,9,60,177,72,Terrence,35,26,22,20,Ross,576,10,44,198,SG,27,ORL,85,28,25,92,44
370,23,144,11,220,537,211,Terry,95,75,59,3,Rozier,1429,47,85,596,PG,61,BOS,265,99,51,272,112
371,27,282,6,202,561,230,Ricky,166,143,54,54,Rubio,1583,27,141,663,PG,83,UTA,185,60,153,376,170
372,21,115,5,76,354,150,D'Angelo,83,60,25,12,Russell,598,17,51,392,PG,18,BRK,116,32,83,238,118
373,21,121,27,322,510,268,Domantas,183,134,56,19,Sabonis,1418,136,167,679,C,27,IND,27,9,111,483,259
374,24,7,9,35,39,25,JaKarr,4,3,13,3,Sampson,186,13,28,56,SF,4,SAC,5,3,5,34,22
375,23,144,16,262,624,281,Dario,138,124,54,49,Saric,1662,112,114,792,PF,39,PHI,274,106,106,350,175
376,26,151,9,78,211,110,Tomas,57,41,48,9,Satoransky,886,37,68,290,SG,31,WAS,62,29,38,149,81
377,24,347,5,133,948,413,Dennis,216,188,55,55,Schroder,1720,38,118,1074,PG,59,ATL,209,60,145,739,353
378,29,46,9,140,355,196,Mike,50,34,52,1,Scott,962,29,106,477,PF,19,WAS,120,51,58,235,145
379,33,33,12,132,240,118,Thabo,54,44,38,6,Sefolosha,806,29,59,312,SF,52,UTA,84,32,30,156,86
380,23,36,1,26,141,57,Wayne,37,27,20,8,Selden,389,9,39,165,SG,11,MEM,63,24,35,78,33
381,31,27,1,17,53,17,Ramon,15,12,13,3,Sessions,167,1,14,48,PG,7,NYK,11,2,15,42,15
382,27,17,5,34,58,22,Iman,15,11,14,6,Shumpert,276,7,22,62,SG,9,CLE,26,7,17,32,15
383,23,102,29,188,330,161,Pascal,56,33,56,4,Siakam,1121,60,112,375,PF,48,TOR,104,20,46,226,141
384,21,396,49,323,713,376,Ben,239,135,54,54,Simmons,1885,97,147,887,PG,102,PHI,10,0,200,703,376
385,28,131,15,145,627,292,Jonathon,177,137,56,37,Simmons,1616,48,140,774,SG,45,ORL,162,53,116,465,239
386,20,12,3,16,45,19,Kobi,5,5,12,0,Simmons,176,3,17,46,PG,8,MEM,13,3,9,32,16
387,29,1,0,8,19,7,Kyle,13,7,11,0,Singler,53,1,4,23,SF,1,OKC,5,2,3,14,5
388,23,214,22,128,448,160,Marcus,110,81,46,10,Smart,1393,36,122,464,SG,58,BOS,211,63,113,237,97
389,20,246,12,160,720,284,Dennis,141,96,50,50,Smith,1467,34,110,742,PG,50,DAL,246,78,143,474,206
390,29,255,14,139,563,266,Ish,94,68,57,22,Smith,1393,20,101,611,PG,42,DET,43,11,73,520,255
391,32,109,8,146,415,166,J.R.,36,24,55,52,Smith,1636,22,122,465,SG,51,CLE,290,109,50,125,57
392,31,12,10,23,86,30,Jason,17,15,23,2,Smith,216,16,39,76,C,3,WAS,22,1,12,64,29
393,32,0,0,1,4,1,Josh,0,0,3,0,Smith,12,3,3,2,PF,0,NOP,0,0,0,4,1
394,26,62,19,102,310,137,Tony,40,31,52,40,Snell,1515,9,82,383,SG,31,MIL,190,78,23,120,59
395,30,36,20,105,323,127,Marreese,50,38,47,3,Speights,624,20,98,372,C,6,ORL,217,80,36,106,47
396,27,175,11,273,486,212,Lance,92,61,58,6,Stephenson,1349,43,126,536,SG,33,IND,157,51,97,329,161
397,29,10,1,11,4,2,Julyan,0,0,11,0,Stone,43,0,9,6,SG,2,CHO,4,2,4,0,0
398,20,9,3,24,45,16,Caleb,13,8,17,3,Swanigan,139,13,25,41,PF,5,POR,6,1,11,39,15
399,19,83,46,262,592,281,Jayson,193,159,59,59,Tatum,1828,40,125,797,SF,55,BOS,178,76,78,414,205
400,23,102,9,47,181,76,Isaiah,61,39,44,0,Taylor,632,13,60,203,PG,19,ATL,41,12,36,140,64
401,29,355,17,125,538,239,Jeff,145,118,50,50,Teague,1656,19,128,654,PG,72,MIN,153,58,134,385,181
402,32,10,1,20,57,25,Mirza,0,0,10,0,Teletovic,159,3,14,71,PF,4,MIL,45,21,7,12,4
403,31,104,23,110,400,164,Garrett,67,49,53,33,Temple,1321,19,112,446,SG,47,SAC,186,69,67,214,95
404,30,141,3,68,227,89,Milos,23,20,27,25,Teodosic,672,14,63,249,PG,13,LAC,146,51,59,81,38
405,40,21,5,19,55,22,Jason,2,2,26,0,Terry,287,1,25,59,SG,14,MIL,38,13,11,17,9
406,25,49,42,162,205,107,Daniel,72,54,57,2,Theis,825,80,140,284,C,25,BOS,53,16,53,152,91
407,29,30,12,96,195,76,Lance,39,32,56,22,Thomas,1007,34,94,217,PF,19,NYK,85,33,31,110,43
408,27,145,32,200,904,447,Klay,73,63,57,57,Thompson,1945,24,94,1141,SG,39,GSW,404,184,100,500,263
409,26,22,14,142,157,94,Tristan,56,33,36,15,Thompson,760,74,74,221,C,11,CLE,0,0,22,157,94
410,23,34,17,58,126,56,Sindarius,46,31,49,8,Thornwell,637,13,77,158,SG,26,LAC,39,15,32,87,41
411,32,66,14,123,304,135,Anthony,86,69,54,6,Tolliver,1148,30,97,438,PF,18,DET,241,99,44,63,36
412,22,145,90,563,829,453,Karl-Anthony,275,236,61,61,Towns,2144,178,205,1233,C,48,MIN,216,91,118,613,362
413,32,48,14,263,278,107,P.J.,44,35,57,9,Tucker,1583,61,149,316,SF,57,HOU,188,67,47,90,40
414,29,118,18,166,406,182,Evan,75,63,55,28,Turner,1433,21,110,452,SF,35,POR,81,25,76,325,157
415,21,60,87,222,428,209,Myles,148,113,42,39,Turner,1188,57,121,568,C,21,IND,104,37,64,324,172
416,30,48,62,71,108,58,Ekpe,54,41,49,3,Udoh,727,61,91,157,C,39,UTA,0,0,14,108,58
417,22,220,4,72,391,147,Tyler,72,58,56,37,Ulis,1258,15,96,378,PG,56,PHO,101,26,90,290,121
418,25,52,41,326,446,253,Jonas,136,112,53,53,Valanciunas,1164,121,140,638,C,21,TOR,42,20,76,404,233
419,24,176,8,269,520,214,Denzel,38,31,57,32,Valentine,1578,36,138,559,SG,42,CHI,270,100,66,250,114
420,23,167,10,116,365,158,Fred,60,52,54,0,VanVleet,1013,15,92,436,PG,48,TOR,163,68,48,202,90
421,27,112,38,254,505,248,Nikola,56,46,34,34,Vucevic,1018,61,83,590,C,35,ORL,140,48,64,365,200
422,26,113,9,69,410,163,Dion,69,51,30,30,Waiters,918,8,61,429,SG,23,MIA,170,52,70,240,111
423,27,320,19,162,985,417,Kemba,311,265,55,55,Walker,1929,23,77,1257,PG,67,CHO,417,158,121,568,259
424,27,343,42,112,604,252,John,221,159,37,37,Wall,1269,20,69,716,PG,49,WAS,148,53,133,456,199
425,23,41,8,47,136,62,Tyrone,54,42,18,10,Wallace,494,11,47,173,PG,15,LAC,21,7,24,115,55
426,23,134,30,237,630,262,Taurean,115,94,59,59,Waller-Prince,1762,39,120,721,SF,54,ATL,280,103,127,350,159
427,22,15,3,11,24,8,Derrick,4,4,14,0,Walton,137,1,6,27,PG,5,MIA,17,7,2,7,1
428,24,79,33,183,896,448,T.J.,228,170,56,56,Warren,1812,102,125,1082,SF,56,PHO,79,16,73,817,432
429,24,4,0,15,21,5,James,0,0,9,0,Webb,108,7,10,14,SF,1,BRK,17,4,3,4,1
430,25,13,3,15,22,9,Briante,4,4,13,0,Weber,118,3,18,26,PG,10,HOU,9,4,7,13,5
431,37,102,62,140,275,170,David,56,41,54,0,West,734,49,90,384,C,35,GSW,7,3,56,268,167
432,29,593,12,436,1223,543,Russell,398,289,57,57,Westbrook,2062,98,133,1449,PG,111,OKC,250,74,260,973,469
433,24,1,0,1,11,6,Andrew,0,0,1,0,White,17,1,3,15,SF,1,ATL,7,3,1,4,3
434,23,8,2,17,25,12,Derrick,18,12,16,0,White,120,5,8,40,PG,4,SAS,8,4,6,17,8
435,25,2,1,8,16,7,Okaro,3,2,6,4,White,80,3,6,20,PF,1,MIA,11,4,1,5,3
436,22,20,2,22,83,39,Isaiah,19,13,15,0,Whitehead,178,4,22,98,PG,8,BRK,17,7,24,66,32
437,28,33,65,342,420,231,Hassan,121,88,39,39,Whiteside,1004,123,87,552,C,27,MIA,2,2,67,418,229
438,22,106,39,198,958,420,Andrew,235,149,61,61,Wiggins,2204,59,118,1069,SF,67,MIN,254,80,103,704,340
439,23,2,0,9,4,1,Jacob,2,1,5,0,Wiley,33,2,4,4,PF,1,BRK,2,1,0,2,0
440,38,9,1,11,39,13,Damien,4,3,19,1,Wilkins,152,5,7,33,SF,2,IND,18,4,5,21,9
441,27,24,13,33,145,67,C.J.,14,11,28,13,Williams,544,10,50,166,SG,24,LAC,60,21,16,85,46
442,31,292,13,114,926,407,Lou,343,307,55,14,Williams,1781,26,75,1274,SG,60,LAC,405,153,162,521,254
443,31,60,21,201,370,174,Marvin,77,67,53,53,Williams,1381,53,82,498,PF,38,CHO,195,83,41,175,91
444,24,0,0,1,6,2,Matt,0,0,3,0,Williams,11,0,1,5,SG,0,MIA,5,1,1,1,1
445,23,1,0,3,9,2,Troy,3,1,4,0,Williams,17,1,2,5,SF,1,HOU,5,0,1,4,2
446,21,2,1,6,12,7,D.J.,0,0,19,0,Wilson,60,1,5,16,PF,1,MIL,5,2,4,7,5
447,27,10,8,29,81,38,Jamil,4,2,15,10,Wilson,274,3,34,105,SF,5,LAC,63,27,8,18,11
448,21,88,20,192,267,106,Justise,52,36,44,21,Winslow,1022,40,87,273,SF,27,MIA,63,25,52,204,81
449,27,0,3,9,16,6,Jeff,2,1,10,0,Withey,39,1,3,15,C,0,DAL,10,2,2,6,4
450,26,1,0,1,6,1,Nate,0,0,5,0,Wolters,19,1,1,2,PG,0,UTA,0,0,0,6,1
451,30,13,25,61,99,57,Brandan,33,21,27,1,Wright,366,32,29,135,PF,13,MEM,0,0,8,99,57
452,25,123,24,102,289,136,Delon,83,72,45,3,Wright,960,31,55,380,PG,49,TOR,96,36,56,193,100
453,22,6,1,19,32,13,Guerschon,9,5,22,0,Yabusele,110,12,14,39,PF,1,BOS,22,8,6,10,5
454,22,2,0,2,12,4,James,6,4,5,0,Young,52,0,3,15,SG,0,PHI,10,3,0,2,1
455,25,26,1,34,131,62,Joe,25,18,41,1,Young,417,6,29,159,PG,8,IND,47,17,16,84,45
456,32,20,6,57,300,133,Nick,33,24,56,1,Young,804,12,61,371,SG,26,GSW,206,81,24,94,52
457,29,121,25,221,622,309,Thaddeus,59,34,58,58,Young,1898,125,125,701,PF,89,IND,140,49,73,482,260
458,25,26,21,92,124,63,Cody,74,53,26,0,Zeller,497,54,66,181,C,12,CHO,2,2,31,122,61
459,23,37,12,105,202,72,Paul,18,12,48,9,Zipser,721,11,73,188,SF,19,CHI,92,32,39,110,40
460,21,1,3,10,12,5,Ante,7,5,14,1,Zizic,45,6,5,15,C,0,CLE,0,0,2,12,5
461,20,3,2,19,31,17,Ivica,11,8,18,0,Zubac,93,9,10,42,C,0,LAL,0,0,7,31,17
462,28,26,5,76,168,80,Luke,22,17,37,9,Babbitt,570,5,47,226,SF,7,ATL,111,49,15,57,31
463,28,0,0,0,3,2,Luke,0,0,1,0,Babbitt,9,0,2,6,SF,0,MIA,3,2,1,0,0
464,31,103,3,86,484,199,Marco,109,101,52,1,Belinelli,1210,13,41,591,SG,46,ATL,247,92,54,237,107
465,31,0,0,1,12,7,Marco,0,0,1,0,Belinelli,28,0,2,17,SG,0,PHI,5,3,2,7,4
466,28,9,2,4,40,16,Eric,14,11,3,3,Bledsoe,83,3,6,47,PG,4,PHO,13,4,10,27,12
