,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
728,Houston Rockets,115,2016-02-03 01:00:00,Miami Heat,102
729,Los Angeles Lakers,119,2016-02-03 03:30:00,Minnesota Timberwolves,115
730,New York Knicks,89,2016-02-03 00:30:00,Boston Celtics,97
731,Phoenix Suns,97,2016-02-03 02:00:00,Toronto Raptors,104
732,Portland Trail Blazers,107,2016-02-03 03:00:00,Milwaukee Bucks,95
733,Boston Celtics,102,2016-02-04 00:30:00,Detroit Pistons,95
734,Brooklyn Nets,100,2016-02-04 00:30:00,Indiana Pacers,114
735,Charlotte Hornets,106,2016-02-04 00:00:00,Cleveland Cavaliers,97
736,Dallas Mavericks,90,2016-02-04 01:30:00,Miami Heat,93
737,Los Angeles Clippers,102,2016-02-04 03:30:00,Minnesota Timberwolves,108
738,Oklahoma City Thunder,117,2016-02-04 01:00:00,Orlando Magic,114
739,Philadelphia 76ers,86,2016-02-04 00:00:00,Atlanta Hawks,124
740,Sacramento Kings,102,2016-02-04 03:00:00,Chicago Bulls,107
741,San Antonio Spurs,110,2016-02-04 01:30:00,New Orleans Pelicans,97
742,Utah Jazz,85,2016-02-04 02:00:00,Denver Nuggets,81
743,Washington Wizards,121,2016-02-04 01:00:00,Golden State Warriors,134
744,Detroit Pistons,111,2016-02-05 00:00:00,New York Knicks,105
745,New Orleans Pelicans,96,2016-02-05 02:30:00,Los Angeles Lakers,99
746,Phoenix Suns,105,2016-02-05 02:00:00,Houston Rockets,111
747,Portland Trail Blazers,103,2016-02-05 03:00:00,Toronto Raptors,110
748,Atlanta Hawks,102,2016-02-06 00:00:00,Indiana Pacers,96
749,Brooklyn Nets,128,2016-02-06 00:30:00,Sacramento Kings,119
750,Charlotte Hornets,95,2016-02-06 00:00:00,Miami Heat,98
751,Cleveland Cavaliers,103,2016-02-06 00:30:00,Boston Celtics,104
752,Dallas Mavericks,90,2016-02-06 02:30:00,San Antonio Spurs,116
753,Denver Nuggets,115,2016-02-06 02:00:00,Chicago Bulls,110
754,New York Knicks,85,2016-02-06 00:30:00,Memphis Grizzlies,91
755,Orlando Magic,93,2016-02-06 00:00:00,Los Angeles Clippers,107
756,Utah Jazz,84,2016-02-06 02:00:00,Milwaukee Bucks,81
757,Washington Wizards,106,2016-02-06 00:00:00,Philadelphia 76ers,94
758,Charlotte Hornets,108,2016-02-07 00:00:00,Washington Wizards,104
759,Cleveland Cavaliers,99,2016-02-07 00:30:00,New Orleans Pelicans,84
760,Golden State Warriors,116,2016-02-07 02:00:00,Oklahoma City Thunder,108
761,Houston Rockets,79,2016-02-06 22:00:00,Portland Trail Blazers,96
762,Indiana Pacers,112,2016-02-07 00:00:00,Detroit Pistons,104
763,Memphis Grizzlies,110,2016-02-07 01:00:00,Dallas Mavericks,114
764,Minnesota Timberwolves,112,2016-02-07 01:00:00,Chicago Bulls,105
765,Philadelphia 76ers,103,2016-02-07 00:30:00,Brooklyn Nets,98
766,Phoenix Suns,89,2016-02-07 02:00:00,Utah Jazz,98
767,San Antonio Spurs,106,2016-02-07 01:30:00,Los Angeles Lakers,102
768,Boston Celtics,128,2016-02-07 18:00:00,Sacramento Kings,119
769,Miami Heat,93,2016-02-07 19:00:00,Los Angeles Clippers,100
770,New York Knicks,96,2016-02-07 18:00:00,Denver Nuggets,101
771,Orlando Magic,96,2016-02-07 18:00:00,Atlanta Hawks,94
772,Atlanta Hawks,110,2016-02-09 01:00:00,Orlando Magic,117
773,Brooklyn Nets,105,2016-02-09 00:30:00,Denver Nuggets,104
774,Charlotte Hornets,108,2016-02-09 00:00:00,Chicago Bulls,91
775,Cleveland Cavaliers,120,2016-02-09 00:00:00,Sacramento Kings,100
776,Detroit Pistons,89,2016-02-09 00:30:00,Toronto Raptors,103
777,Indiana Pacers,89,2016-02-09 00:00:00,Los Angeles Lakers,87
778,Memphis Grizzlies,106,2016-02-09 01:00:00,Portland Trail Blazers,112
779,Minnesota Timberwolves,102,2016-02-09 01:00:00,New Orleans Pelicans,116
780,Philadelphia 76ers,92,2016-02-09 00:00:00,Los Angeles Clippers,98
781,Phoenix Suns,106,2016-02-09 02:00:00,Oklahoma City Thunder,122
782,Dallas Mavericks,119,2016-02-10 01:30:00,Utah Jazz,121
783,Golden State Warriors,123,2016-02-10 03:30:00,Houston Rockets,110
784,Miami Heat,101,2016-02-10 01:00:00,San Antonio Spurs,119
785,Milwaukee Bucks,112,2016-02-10 01:00:00,Boston Celtics,111
786,New York Knicks,108,2016-02-10 01:00:00,Washington Wizards,111
787,Boston Celtics,139,2016-02-11 00:30:00,Los Angeles Clippers,134
788,Brooklyn Nets,90,2016-02-11 00:30:00,Memphis Grizzlies,109
789,Chicago Bulls,90,2016-02-11 01:00:00,Atlanta Hawks,113
790,Cleveland Cavaliers,120,2016-02-11 01:00:00,Los Angeles Lakers,111
791,Detroit Pistons,92,2016-02-11 00:30:00,Denver Nuggets,103
792,Indiana Pacers,95,2016-02-11 00:00:00,Charlotte Hornets,117
793,Minnesota Timberwolves,117,2016-02-11 01:00:00,Toronto Raptors,112
794,New Orleans Pelicans,100,2016-02-11 01:00:00,Utah Jazz,96
795,Orlando Magic,96,2016-02-11 00:00:00,San Antonio Spurs,98
796,Philadelphia 76ers,110,2016-02-11 00:00:00,Sacramento Kings,114
797,Phoenix Suns,104,2016-02-11 02:00:00,Golden State Warriors,112
798,Portland Trail Blazers,116,2016-02-11 03:30:00,Houston Rockets,103
799,Milwaukee Bucks,99,2016-02-12 01:00:00,Washington Wizards,92
800,Oklahoma City Thunder,121,2016-02-12 01:00:00,New Orleans Pelicans,95
801,Cleveland Cavaliers,106,2016-02-19 01:00:00,Chicago Bulls,95
802,Los Angeles Clippers,105,2016-02-19 03:30:00,San Antonio Spurs,86
803,Washington Wizards,103,2016-02-19 00:00:00,Utah Jazz,89
804,Atlanta Hawks,111,2016-02-20 01:00:00,Miami Heat,115
805,Brooklyn Nets,109,2016-02-20 00:30:00,New York Knicks,98
806,Chicago Bulls,116,2016-02-20 01:00:00,Toronto Raptors,106
807,Los Angeles Lakers,113,2016-02-20 03:30:00,San Antonio Spurs,119
808,Memphis Grizzlies,109,2016-02-20 01:00:00,Minnesota Timberwolves,104
809,Milwaukee Bucks,95,2016-02-20 01:00:00,Charlotte Hornets,98
810,New Orleans Pelicans,121,2016-02-20 01:00:00,Philadelphia 76ers,114
811,Oklahoma City Thunder,98,2016-02-20 01:00:00,Indiana Pacers,101
812,Orlando Magic,110,2016-02-20 00:00:00,Dallas Mavericks,104
813,Phoenix Suns,100,2016-02-20 02:30:00,Houston Rockets,116
814,Portland Trail Blazers,137,2016-02-20 03:00:00,Golden State Warriors,105
815,Sacramento Kings,116,2016-02-20 03:00:00,Denver Nuggets,110
816,Utah Jazz,111,2016-02-20 03:30:00,Boston Celtics,93
817,Washington Wizards,98,2016-02-20 00:00:00,Detroit Pistons,86
818,Atlanta Hawks,109,2016-02-21 00:30:00,Milwaukee Bucks,117
819,Los Angeles Clippers,112,2016-02-21 01:30:00,Golden State Warriors,115
820,Miami Heat,114,2016-02-21 00:30:00,Washington Wizards,94
821,Minnesota Timberwolves,95,2016-02-21 01:00:00,New York Knicks,103
822,Brooklyn Nets,96,2016-02-21 23:00:00,Charlotte Hornets,104
823,Chicago Bulls,126,2016-02-22 01:00:00,Los Angeles Lakers,115
824,Dallas Mavericks,129,2016-02-22 00:00:00,Philadelphia 76ers,103
825,Denver Nuggets,101,2016-02-21 22:00:00,Boston Celtics,121
826,Detroit Pistons,106,2016-02-21 20:30:00,New Orleans Pelicans,111
827,Oklahoma City Thunder,92,2016-02-21 20:30:00,Cleveland Cavaliers,115
828,Orlando Magic,102,2016-02-21 23:00:00,Indiana Pacers,105
829,Phoenix Suns,111,2016-02-21 22:00:00,San Antonio Spurs,118
830,Portland Trail Blazers,115,2016-02-22 02:00:00,Utah Jazz,111
831,Toronto Raptors,98,2016-02-21 23:00:00,Memphis Grizzlies,85
832,Atlanta Hawks,92,2016-02-23 01:00:00,Golden State Warriors,102
833,Cleveland Cavaliers,88,2016-02-23 00:00:00,Detroit Pistons,96
834,Los Angeles Clippers,124,2016-02-23 03:30:00,Phoenix Suns,84
835,Miami Heat,101,2016-02-23 00:30:00,Indiana Pacers,93
836,Milwaukee Bucks,108,2016-02-23 01:00:00,Los Angeles Lakers,101
837,Minnesota Timberwolves,124,2016-02-23 01:00:00,Boston Celtics,122
838,New York Knicks,95,2016-02-23 00:30:00,Toronto Raptors,122
839,Denver Nuggets,110,2016-02-24 02:00:00,Sacramento Kings,114
840,Philadelphia 76ers,115,2016-02-24 00:00:00,Orlando Magic,124
841,Portland Trail Blazers,112,2016-02-24 03:00:00,Brooklyn Nets,104
842,Utah Jazz,117,2016-02-24 02:00:00,Houston Rockets,114
843,Washington Wizards,109,2016-02-24 00:00:00,New Orleans Pelicans,89
844,Chicago Bulls,109,2016-02-25 01:00:00,Washington Wizards,104
845,Cleveland Cavaliers,114,2016-02-25 00:00:00,Charlotte Hornets,103
846,Dallas Mavericks,103,2016-02-25 01:30:00,Oklahoma City Thunder,116
847,Detroit Pistons,111,2016-02-25 00:30:00,Philadelphia 76ers,91
848,Indiana Pacers,108,2016-02-25 00:00:00,New York Knicks,105
849,Los Angeles Clippers,81,2016-02-25 03:30:00,Denver Nuggets,87
850,Memphis Grizzlies,128,2016-02-25 01:00:00,Los Angeles Lakers,119
851,Miami Heat,112,2016-02-25 00:30:00,Golden State Warriors,118
852,Sacramento Kings,92,2016-02-25 03:30:00,San Antonio Spurs,108
853,Toronto Raptors,114,2016-02-25 00:30:00,Minnesota Timberwolves,105
854,Boston Celtics,112,2016-02-26 00:30:00,Milwaukee Bucks,107
855,New Orleans Pelicans,123,2016-02-26 01:00:00,Oklahoma City Thunder,119
856,Orlando Magic,114,2016-02-26 00:00:00,Golden State Warriors,130
857,Phoenix Suns,106,2016-02-26 02:00:00,Brooklyn Nets,116
858,Portland Trail Blazers,105,2016-02-26 03:30:00,Houston Rockets,119
859,Utah Jazz,78,2016-02-26 03:30:00,San Antonio Spurs,96
860,Atlanta Hawks,103,2016-02-27 01:00:00,Chicago Bulls,88
861,Dallas Mavericks,122,2016-02-27 01:30:00,Denver Nuggets,116
862,Indiana Pacers,95,2016-02-27 00:00:00,Charlotte Hornets,96
863,Los Angeles Lakers,95,2016-02-27 03:30:00,Memphis Grizzlies,112
864,New York Knicks,108,2016-02-27 00:30:00,Orlando Magic,95
865,Philadelphia 76ers,94,2016-02-27 00:00:00,Washington Wizards,103
866,Sacramento Kings,107,2016-02-27 03:00:00,Los Angeles Clippers,117
867,Toronto Raptors,99,2016-02-27 00:30:00,Cleveland Cavaliers,97
868,Boston Celtics,101,2016-02-27 20:00:00,Miami Heat,89
869,Chicago Bulls,95,2016-02-28 01:00:00,Portland Trail Blazers,103
870,Houston Rockets,94,2016-02-28 01:00:00,San Antonio Spurs,104
871,Milwaukee Bucks,91,2016-02-28 01:30:00,Detroit Pistons,102
872,New Orleans Pelicans,110,2016-02-28 00:00:00,Minnesota Timberwolves,112
873,Oklahoma City Thunder,118,2016-02-28 01:30:00,Golden State Warriors,121
874,Phoenix Suns,111,2016-02-28 02:30:00,Memphis Grizzlies,106
875,Utah Jazz,96,2016-02-28 02:30:00,Brooklyn Nets,98
876,Atlanta Hawks,87,2016-02-28 20:30:00,Charlotte Hornets,76
877,Dallas Mavericks,128,2016-02-29 00:00:00,Minnesota Timberwolves,101
878,Detroit Pistons,114,2016-02-28 23:00:00,Toronto Raptors,101
879,Indiana Pacers,102,2016-02-28 23:00:00,Portland Trail Blazers,111
880,New York Knicks,81,2016-02-29 00:30:00,Miami Heat,98
881,Orlando Magic,130,2016-02-28 23:00:00,Philadelphia 76ers,116
882,Washington Wizards,113,2016-02-28 18:00:00,Cleveland Cavaliers,99
883,Boston Celtics,100,2016-03-01 00:30:00,Utah Jazz,95
884,Cleveland Cavaliers,100,2016-03-01 00:00:00,Indiana Pacers,96
885,Denver Nuggets,96,2016-03-01 02:00:00,Memphis Grizzlies,103
886,Los Angeles Clippers,105,2016-03-01 03:30:00,Brooklyn Nets,95
887,Milwaukee Bucks,128,2016-03-01 01:00:00,Houston Rockets,121
888,Sacramento Kings,116,2016-03-01 03:00:00,Oklahoma City Thunder,131
889,Washington Wizards,116,2016-03-01 00:00:00,Philadelphia 76ers,108
890,Charlotte Hornets,126,2016-03-02 00:00:00,Phoenix Suns,92
891,Dallas Mavericks,121,2016-03-02 01:30:00,Orlando Magic,108
892,Golden State Warriors,109,2016-03-02 03:30:00,Atlanta Hawks,105
893,Los Angeles Lakers,107,2016-03-02 03:30:00,Brooklyn Nets,101
894,Miami Heat,129,2016-03-02 00:30:00,Chicago Bulls,111
895,New York Knicks,85,2016-03-02 00:30:00,Portland Trail Blazers,104
896,Boston Celtics,116,2016-03-03 00:30:00,Portland Trail Blazers,93
897,Denver Nuggets,117,2016-03-03 02:00:00,Los Angeles Lakers,107
898,Houston Rockets,100,2016-03-03 01:00:00,New Orleans Pelicans,95
899,Los Angeles Clippers,103,2016-03-03 03:30:00,Oklahoma City Thunder,98
900,Memphis Grizzlies,104,2016-03-03 01:00:00,Sacramento Kings,98
901,Milwaukee Bucks,99,2016-03-03 01:00:00,Indiana Pacers,104
902,Minnesota Timberwolves,98,2016-03-03 01:00:00,Washington Wizards,104
903,Orlando Magic,102,2016-03-03 00:00:00,Chicago Bulls,89
904,Philadelphia 76ers,99,2016-03-03 00:00:00,Charlotte Hornets,119
905,San Antonio Spurs,97,2016-03-03 01:00:00,Detroit Pistons,81
906,Toronto Raptors,104,2016-03-03 00:30:00,Utah Jazz,94
907,Dallas Mavericks,101,2016-03-04 01:30:00,Sacramento Kings,104
908,Golden State Warriors,121,2016-03-04 03:30:00,Oklahoma City Thunder,106
909,Miami Heat,108,2016-03-04 00:30:00,Phoenix Suns,92
910,New Orleans Pelicans,86,2016-03-04 01:00:00,San Antonio Spurs,94
911,Boston Celtics,105,2016-03-05 00:30:00,New York Knicks,104
912,Charlotte Hornets,108,2016-03-05 00:00:00,Indiana Pacers,101
913,Cleveland Cavaliers,108,2016-03-05 01:00:00,Washington Wizards,83
914,Denver Nuggets,120,2016-03-05 02:00:00,Brooklyn Nets,121
915,Los Angeles Lakers,77,2016-03-05 03:30:00,Atlanta Hawks,106
916,Memphis Grizzlies,94,2016-03-05 01:00:00,Utah Jazz,88
917,Milwaukee Bucks,116,2016-03-05 01:00:00,Minnesota Timberwolves,101
918,Orlando Magic,84,2016-03-05 00:00:00,Phoenix Suns,102
919,Philadelphia 76ers,102,2016-03-05 00:00:00,Miami Heat,112
920,Toronto Raptors,117,2016-03-05 00:30:00,Portland Trail Blazers,115
921,Chicago Bulls,108,2016-03-06 01:30:00,Houston Rockets,100
922,Cleveland Cavaliers,120,2016-03-06 00:00:00,Boston Celtics,103
923,Los Angeles Clippers,97,2016-03-06 03:30:00,Atlanta Hawks,107
924,Minnesota Timberwolves,132,2016-03-06 01:00:00,Brooklyn Nets,118
925,New Orleans Pelicans,94,2016-03-06 00:00:00,Utah Jazz,106
926,New York Knicks,102,2016-03-06 00:00:00,Detroit Pistons,89
927,San Antonio Spurs,104,2016-03-06 01:30:00,Sacramento Kings,94
928,Washington Wizards,99,2016-03-06 00:00:00,Indiana Pacers,100
929,Denver Nuggets,116,2016-03-06 22:00:00,Dallas Mavericks,114
930,Detroit Pistons,123,2016-03-06 23:00:00,Portland Trail Blazers,103
931,Los Angeles Lakers,112,2016-03-06 20:30:00,Golden State Warriors,95
932,Memphis Grizzlies,100,2016-03-06 21:00:00,Phoenix Suns,109
933,Miami Heat,103,2016-03-06 23:00:00,Philadelphia 76ers,98
934,Milwaukee Bucks,96,2016-03-06 20:30:00,Oklahoma City Thunder,104
935,Toronto Raptors,107,2016-03-06 23:30:00,Houston Rockets,113
936,Chicago Bulls,100,2016-03-08 01:00:00,Milwaukee Bucks,90
937,Charlotte Hornets,108,2016-03-08 00:00:00,Minnesota Timberwolves,103
938,Cleveland Cavaliers,103,2016-03-08 00:00:00,Memphis Grizzlies,106
939,Dallas Mavericks,90,2016-03-08 01:30:00,Los Angeles Clippers,109
940,Golden State Warriors,119,2016-03-08 03:30:00,Orlando Magic,113
941,Indiana Pacers,99,2016-03-08 00:00:00,San Antonio Spurs,91
942,New Orleans Pelicans,115,2016-03-08 01:00:00,Sacramento Kings,112
943,Denver Nuggets,110,2016-03-09 02:00:00,New York Knicks,94
944,Los Angeles Lakers,107,2016-03-09 03:30:00,Orlando Magic,98
945,Minnesota Timberwolves,91,2016-03-09 01:00:00,San Antonio Spurs,116
946,Portland Trail Blazers,116,2016-03-09 03:00:00,Washington Wizards,109
947,Toronto Raptors,104,2016-03-09 00:30:00,Brooklyn Nets,99
948,Utah Jazz,84,2016-03-09 02:00:00,Atlanta Hawks,91
949,Boston Celtics,116,2016-03-10 00:00:00,Memphis Grizzlies,96
950,Charlotte Hornets,122,2016-03-10 00:00:00,New Orleans Pelicans,113
951,Dallas Mavericks,96,2016-03-10 01:30:00,Detroit Pistons,102
952,Golden State Warriors,115,2016-03-10 03:30:00,Utah Jazz,94
953,Milwaukee Bucks,114,2016-03-10 01:00:00,Miami Heat,108
954,Oklahoma City Thunder,120,2016-03-10 02:30:00,Los Angeles Clippers,108
955,Philadelphia 76ers,104,2016-03-10 00:00:00,Houston Rockets,118
956,Phoenix Suns,97,2016-03-10 02:00:00,New York Knicks,128
957,Sacramento Kings,111,2016-03-10 03:00:00,Cleveland Cavaliers,120
958,Denver Nuggets,116,2016-03-11 02:00:00,Phoenix Suns,98
959,Los Angeles Lakers,108,2016-03-11 03:30:00,Cleveland Cavaliers,120
960,San Antonio Spurs,109,2016-03-11 01:00:00,Chicago Bulls,101
961,Toronto Raptors,104,2016-03-11 00:30:00,Atlanta Hawks,96
962,Boston Celtics,98,2016-03-12 00:30:00,Houston Rockets,102
963,Chicago Bulls,96,2016-03-12 01:00:00,Miami Heat,118
964,Charlotte Hornets,118,2016-03-12 00:00:00,Detroit Pistons,103
965,Golden State Warriors,128,2016-03-12 03:30:00,Portland Trail Blazers,112
966,Los Angeles Clippers,101,2016-03-12 03:30:00,New York Knicks,94
967,Memphis Grizzlies,121,2016-03-12 01:00:00,New Orleans Pelicans,114
968,Oklahoma City Thunder,96,2016-03-12 01:00:00,Minnesota Timberwolves,99
969,Philadelphia 76ers,95,2016-03-12 00:00:00,Brooklyn Nets,89
970,Sacramento Kings,100,2016-03-12 03:00:00,Orlando Magic,107
971,Utah Jazz,114,2016-03-12 02:00:00,Washington Wizards,93
972,Atlanta Hawks,95,2016-03-13 00:30:00,Memphis Grizzlies,83
973,Charlotte Hornets,125,2016-03-13 00:00:00,Houston Rockets,109
974,Dallas Mavericks,105,2016-03-12 19:00:00,Indiana Pacers,112
975,Denver Nuggets,116,2016-03-13 02:30:00,Washington Wizards,100
976,Golden State Warriors,123,2016-03-13 03:30:00,Phoenix Suns,116
977,Milwaukee Bucks,103,2016-03-13 00:30:00,New Orleans Pelicans,92
978,Philadelphia 76ers,111,2016-03-13 00:00:00,Detroit Pistons,125
979,Portland Trail Blazers,121,2016-03-13 03:30:00,Orlando Magic,84
980,San Antonio Spurs,93,2016-03-13 01:30:00,Oklahoma City Thunder,85
981,Toronto Raptors,112,2016-03-13 00:00:00,Miami Heat,104
982,Atlanta Hawks,104,2016-03-13 22:00:00,Indiana Pacers,75
983,Brooklyn Nets,100,2016-03-14 00:00:00,Milwaukee Bucks,109
984,Los Angeles Clippers,90,2016-03-13 19:30:00,Cleveland Cavaliers,114
985,Los Angeles Lakers,87,2016-03-14 01:30:00,New York Knicks,90
986,Sacramento Kings,99,2016-03-13 22:00:00,Utah Jazz,108
987,Charlotte Hornets,96,2016-03-14 23:00:00,Dallas Mavericks,107
988,Golden State Warriors,125,2016-03-15 02:30:00,New Orleans Pelicans,107
989,Houston Rockets,130,2016-03-15 00:00:00,Memphis Grizzlies,81
990,Miami Heat,124,2016-03-14 23:30:00,Denver Nuggets,119
991,Oklahoma City Thunder,128,2016-03-15 00:00:00,Portland Trail Blazers,94
992,Phoenix Suns,107,2016-03-15 02:00:00,Minnesota Timberwolves,104
993,Toronto Raptors,107,2016-03-14 23:30:00,Chicago Bulls,109
994,Utah Jazz,94,2016-03-15 02:30:00,Cleveland Cavaliers,85
995,Washington Wizards,124,2016-03-15 00:00:00,Detroit Pistons,81
996,Brooklyn Nets,131,2016-03-15 23:30:00,Philadelphia 76ers,114
997,Indiana Pacers,103,2016-03-15 23:00:00,Boston Celtics,98
998,Los Angeles Lakers,98,2016-03-16 02:30:00,Sacramento Kings,106
999,Milwaukee Bucks,89,2016-03-16 00:00:00,Toronto Raptors,107
1000,Orlando Magic,116,2016-03-15 23:00:00,Denver Nuggets,110
1001,San Antonio Spurs,108,2016-03-16 00:30:00,Los Angeles Clippers,87
1002,Boston Celtics,109,2016-03-16 23:00:00,Oklahoma City Thunder,130
1003,Charlotte Hornets,107,2016-03-16 23:00:00,Orlando Magic,99
1004,Cleveland Cavaliers,99,2016-03-16 23:00:00,Dallas Mavericks,98
1005,Detroit Pistons,114,2016-03-16 23:30:00,Atlanta Hawks,118
1006,Golden State Warriors,121,2016-03-17 02:30:00,New York Knicks,85
1007,Houston Rockets,106,2016-03-17 01:30:00,Los Angeles Clippers,122
1008,Memphis Grizzlies,108,2016-03-17 00:00:00,Minnesota Timberwolves,114
1009,Sacramento Kings,108,2016-03-17 02:00:00,New Orleans Pelicans,123
1010,Washington Wizards,117,2016-03-16 23:00:00,Chicago Bulls,96
1011,Atlanta Hawks,116,2016-03-18 00:00:00,Denver Nuggets,98
1012,Chicago Bulls,118,2016-03-18 00:00:00,Brooklyn Nets,102
1013,Indiana Pacers,94,2016-03-17 23:00:00,Toronto Raptors,101
1014,Miami Heat,106,2016-03-17 23:30:00,Charlotte Hornets,109
1015,Milwaukee Bucks,96,2016-03-18 00:00:00,Memphis Grizzlies,86
1016,Philadelphia 76ers,94,2016-03-17 23:00:00,Washington Wizards,99
1017,San Antonio Spurs,118,2016-03-18 00:30:00,Portland Trail Blazers,110
1018,Utah Jazz,103,2016-03-18 01:00:00,Phoenix Suns,69
1019,Dallas Mavericks,112,2016-03-19 00:30:00,Golden State Warriors,130
1020,Detroit Pistons,115,2016-03-18 23:30:00,Sacramento Kings,108
1021,Houston Rockets,116,2016-03-19 00:00:00,Minnesota Timberwolves,111
1022,Los Angeles Lakers,90,2016-03-19 02:30:00,Phoenix Suns,95
1023,New Orleans Pelicans,112,2016-03-19 00:00:00,Portland Trail Blazers,117
1024,Orlando Magic,103,2016-03-18 23:00:00,Cleveland Cavaliers,109
1025,Philadelphia 76ers,97,2016-03-18 23:00:00,Oklahoma City Thunder,111
1026,Toronto Raptors,105,2016-03-18 23:30:00,Boston Celtics,91
1027,Atlanta Hawks,109,2016-03-19 23:30:00,Houston Rockets,97
1028,Chicago Bulls,92,2016-03-20 00:00:00,Utah Jazz,85
1029,Charlotte Hornets,93,2016-03-19 22:00:00,Denver Nuggets,101
1030,Detroit Pistons,115,2016-03-19 23:00:00,Brooklyn Nets,103
1031,Indiana Pacers,111,2016-03-19 23:00:00,Oklahoma City Thunder,115
1032,Memphis Grizzlies,113,2016-03-20 00:00:00,Los Angeles Clippers,102
1033,Miami Heat,122,2016-03-19 23:30:00,Cleveland Cavaliers,101
1034,San Antonio Spurs,87,2016-03-20 00:30:00,Golden State Warriors,79
1035,Washington Wizards,99,2016-03-19 23:00:00,New York Knicks,89
1036,Dallas Mavericks,132,2016-03-20 20:00:00,Portland Trail Blazers,120
1037,Milwaukee Bucks,85,2016-03-20 23:00:00,Utah Jazz,94
1038,New Orleans Pelicans,109,2016-03-20 22:00:00,Los Angeles Clippers,105
1039,New York Knicks,80,2016-03-20 23:30:00,Sacramento Kings,88
1040,Philadelphia 76ers,105,2016-03-20 22:00:00,Boston Celtics,120
1041,Toronto Raptors,105,2016-03-20 20:30:00,Orlando Magic,100
1042,Atlanta Hawks,102,2016-03-22 00:00:00,Washington Wizards,117
1043,Boston Celtics,107,2016-03-21 23:30:00,Orlando Magic,96
1044,Chicago Bulls,109,2016-03-22 00:00:00,Sacramento Kings,102
1045,Charlotte Hornets,91,2016-03-21 23:00:00,San Antonio Spurs,88
1046,Cleveland Cavaliers,124,2016-03-21 23:00:00,Denver Nuggets,91
1047,Detroit Pistons,92,2016-03-21 23:30:00,Milwaukee Bucks,91
1048,Indiana Pacers,91,2016-03-21 23:00:00,Philadelphia 76ers,75
1049,Minnesota Timberwolves,104,2016-03-22 00:00:00,Golden State Warriors,109
1050,Phoenix Suns,97,2016-03-22 02:00:00,Memphis Grizzlies,103
1051,Brooklyn Nets,100,2016-03-22 23:30:00,Charlotte Hornets,105
1052,Los Angeles Lakers,107,2016-03-23 02:30:00,Memphis Grizzlies,100
1053,New Orleans Pelicans,99,2016-03-23 00:00:00,Miami Heat,113
1054,Oklahoma City Thunder,111,2016-03-23 00:00:00,Houston Rockets,107
1055,Boston Celtics,91,2016-03-23 23:30:00,Toronto Raptors,79
1056,Chicago Bulls,107,2016-03-24 00:00:00,New York Knicks,115
1057,Cleveland Cavaliers,113,2016-03-23 23:00:00,Milwaukee Bucks,104
1058,Denver Nuggets,104,2016-03-24 01:00:00,Philadelphia 76ers,103
1059,Detroit Pistons,118,2016-03-23 23:30:00,Orlando Magic,102
1060,Golden State Warriors,114,2016-03-24 02:30:00,Los Angeles Clippers,98
1061,Houston Rockets,87,2016-03-24 00:00:00,Utah Jazz,89
1062,Minnesota Timberwolves,113,2016-03-24 00:00:00,Sacramento Kings,104
1063,Phoenix Suns,119,2016-03-24 02:00:00,Los Angeles Lakers,107
1064,Portland Trail Blazers,109,2016-03-24 02:00:00,Dallas Mavericks,103
1065,San Antonio Spurs,112,2016-03-24 00:30:00,Miami Heat,88
1066,Washington Wizards,101,2016-03-23 23:00:00,Atlanta Hawks,122
1067,Brooklyn Nets,104,2016-03-24 23:30:00,Cleveland Cavaliers,95
1068,Indiana Pacers,92,2016-03-24 23:00:00,New Orleans Pelicans,84
1069,Los Angeles Clippers,96,2016-03-25 02:30:00,Portland Trail Blazers,94
1070,New York Knicks,106,2016-03-24 23:30:00,Chicago Bulls,94
1071,Oklahoma City Thunder,113,2016-03-25 00:00:00,Utah Jazz,91
1072,Atlanta Hawks,101,2016-03-26 00:00:00,Milwaukee Bucks,90
1073,Detroit Pistons,112,2016-03-25 23:30:00,Charlotte Hornets,105
1074,Golden State Warriors,128,2016-03-26 02:30:00,Dallas Mavericks,120
1075,Houston Rockets,112,2016-03-26 00:00:00,Toronto Raptors,109
1076,Los Angeles Lakers,105,2016-03-26 02:30:00,Denver Nuggets,116
1077,Miami Heat,108,2016-03-26 00:00:00,Orlando Magic,97
1078,Sacramento Kings,116,2016-03-26 02:00:00,Phoenix Suns,94
1079,San Antonio Spurs,110,2016-03-26 00:30:00,Memphis Grizzlies,104
1080,Washington Wizards,129,2016-03-25 23:00:00,Minnesota Timberwolves,132
1081,Brooklyn Nets,120,2016-03-26 22:00:00,Indiana Pacers,110
1082,Detroit Pistons,95,2016-03-26 23:30:00,Atlanta Hawks,112
1083,Milwaukee Bucks,91,2016-03-27 00:30:00,Charlotte Hornets,115
1084,Minnesota Timberwolves,84,2016-03-27 00:00:00,Utah Jazz,93
1085,New Orleans Pelicans,91,2016-03-26 23:00:00,Toronto Raptors,115
1086,New York Knicks,93,2016-03-26 23:30:00,Cleveland Cavaliers,107
1087,Oklahoma City Thunder,111,2016-03-27 00:00:00,San Antonio Spurs,92
1088,Orlando Magic,111,2016-03-26 23:00:00,Chicago Bulls,89
1089,Phoenix Suns,99,2016-03-27 02:00:00,Boston Celtics,102
