,assists,blocks,date,defensive_rebounds,field_goal_attempts,field_goals,first_name,free_throw_attempts,free_throws,is_home,last_name,offensive_rebounds,opponent,personal_fouls,points,seconds_played,steals,team,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers
5055,1,2,2014-11-29,4,4,2,Rudy,0,0,True,Gobert,1,LAC,1,4,1210.0,0,UTA,0,0,5,0
5056,10,1,2014-11-29,2,7,2,Jeff,0,0,True,Teague,0,CHO,2,6,1259.0,0,ATL,3,2,2,4
5057,4,0,2014-11-29,0,9,4,Jannero,0,0,False,Pargo,0,ATL,2,10,1016.0,0,CHO,5,2,0,2
5058,0,0,2014-11-29,2,9,4,Al,4,3,False,Jefferson,1,ATL,3,11,1251.0,0,CHO,1,0,3,1
5059,3,0,2014-11-29,3,8,2,J.J.,4,3,False,Barea,1,PHI,4,7,1385.0,2,DAL,4,0,4,1
5060,1,0,2014-11-29,6,5,2,Rasual,0,0,True,Butler,0,NOP,0,5,1361.0,0,WAS,2,1,6,0
5061,1,0,2014-11-29,3,4,2,Jared,0,0,True,Dudley,0,HOU,0,5,834.0,0,MIL,2,1,3,0
5062,1,0,2014-11-29,2,2,2,Joe,0,0,True,Harris,1,IND,2,5,805.0,0,CLE,1,1,3,1
5063,4,0,2014-11-29,1,14,6,Gerald,2,2,False,Henderson,1,ATL,2,14,2078.0,0,CHO,2,0,2,5
5064,6,1,2014-11-29,2,9,2,Kemba,0,0,False,Walker,0,ATL,1,4,1491.0,1,CHO,2,0,2,0
5065,0,1,2014-11-29,4,6,2,Matt,2,2,False,Barnes,0,UTA,5,8,1688.0,1,LAC,4,2,4,1
5066,5,0,2014-11-29,1,6,2,Andre,0,0,True,Miller,1,NOP,2,4,862.0,0,WAS,1,0,2,0
5067,0,2,2014-11-29,1,2,1,Otto,2,1,True,Porter,2,NOP,1,3,936.0,0,WAS,0,0,3,0
5068,0,0,2014-11-29,1,2,1,Shayne,2,1,False,Whittington,2,CLE,0,3,393.0,1,IND,0,0,3,0
5069,1,0,2014-11-29,3,7,2,Al-Farouq,2,2,False,Aminu,0,PHI,1,6,1276.0,1,DAL,3,0,3,0
5070,0,0,2014-11-29,3,10,4,Luc,0,0,True,Mbah,2,DAL,2,8,1712.0,3,PHI,1,0,5,3
5071,0,0,2014-11-29,6,8,3,Ian,4,1,False,Mahinmi,4,CLE,3,7,1558.0,0,IND,0,0,10,1
5072,1,0,2014-11-29,2,10,4,Hollis,0,0,True,Thompson,0,DAL,3,10,1629.0,1,PHI,7,2,2,2
5073,3,0,2014-11-29,3,9,2,C.J.,0,0,False,Miles,1,CLE,2,6,1402.0,1,IND,5,2,4,1
5074,0,0,2014-11-29,5,2,1,Noah,0,0,False,Vonleh,1,ATL,0,2,720.0,0,CHO,1,0,6,0
5075,0,0,2014-11-29,0,1,1,Troy,0,0,False,Daniels,0,MIL,0,3,106.0,0,HOU,1,1,0,0
5076,0,0,2014-11-29,0,2,1,Damjan,2,1,False,Rudez,0,CLE,0,4,393.0,0,IND,1,1,0,0
5077,1,0,2014-11-29,1,3,1,Luke,2,1,False,Babbitt,0,WAS,1,4,1064.0,0,NOP,2,1,1,0
5078,4,1,2014-11-29,4,15,2,Tyreke,0,0,False,Evans,1,WAS,1,4,2078.0,4,NOP,3,0,5,1
5079,2,0,2014-11-29,8,3,0,Kent,0,0,True,Bazemore,0,CHO,2,0,1319.0,2,ATL,1,0,8,1
5080,1,0,2014-11-29,0,5,1,Robert,2,2,True,Covington,1,DAL,1,4,774.0,0,PHI,2,0,1,0
5081,1,0,2014-11-29,1,0,0,JaKarr,0,0,True,Sampson,1,DAL,0,0,62.0,0,PHI,0,0,2,0
5082,3,0,2014-11-29,1,5,1,Austin,4,2,False,Rivers,0,WAS,0,4,1756.0,0,NOP,1,0,1,1
5083,0,0,2014-11-29,1,3,2,Glen,0,0,False,Davis,0,UTA,2,4,864.0,0,LAC,0,0,1,1
5084,1,0,2014-11-29,1,5,1,Drew,2,2,True,Gooden,2,NOP,3,4,1012.0,1,WAS,0,0,3,2
5085,0,0,2014-11-29,0,9,2,Enes,2,2,True,Kanter,2,LAC,2,6,1108.0,0,UTA,0,0,2,0
5086,3,0,2014-11-29,1,9,3,Lance,0,0,False,Stephenson,2,ATL,4,6,1402.0,0,CHO,3,0,3,2
5087,1,0,2014-11-29,1,5,1,Dion,4,3,True,Waiters,0,IND,1,5,1310.0,0,CLE,1,0,1,1
5088,0,1,2014-11-29,1,0,0,Jerami,0,0,True,Grant,0,DAL,0,0,157.0,0,PHI,0,0,1,0
5089,0,0,2014-11-29,1,6,2,Mike,0,0,True,Muscala,1,CHO,2,4,720.0,2,ATL,2,0,2,2
5090,0,0,2014-11-29,6,4,0,Omer,2,1,False,Asik,3,WAS,0,1,1674.0,1,NOP,0,0,9,2
5091,1,0,2014-11-29,1,10,2,O.J.,2,2,True,Mayo,1,HOU,2,6,1317.0,0,MIL,3,0,2,0
5092,1,0,2014-11-29,0,2,0,Jae,0,0,False,Crowder,1,PHI,1,0,510.0,1,DAL,1,0,1,0
5093,0,0,2014-11-29,0,2,1,Alex,0,0,True,Kirk,0,IND,1,2,178.0,0,CLE,0,0,0,0
5094,0,0,2014-11-29,2,1,1,Kevin,0,0,True,Seraphin,1,NOP,1,2,403.0,0,WAS,0,0,3,2
5095,2,1,2014-11-29,3,3,1,Spencer,2,0,False,Hawes,0,UTA,5,2,1022.0,0,LAC,2,0,3,0
5096,0,0,2014-11-29,3,6,0,Cody,4,4,False,Zeller,0,ATL,1,4,1469.0,1,CHO,0,0,3,1
5097,0,0,2014-11-29,1,1,0,Reggie,0,0,False,Bullock,0,UTA,1,0,280.0,1,LAC,0,0,1,0
5098,3,0,2014-11-29,3,1,0,Joe,0,0,True,Ingles,0,LAC,3,0,1067.0,1,UTA,1,0,3,2
5099,6,0,2014-11-29,0,8,1,Donald,0,0,False,Sloan,0,CLE,0,2,1386.0,0,IND,3,0,0,1
5100,0,0,2014-11-29,0,0,0,Hedo,0,0,False,Turkoglu,0,UTA,0,0,81.0,0,LAC,0,0,0,0
5101,1,0,2014-11-29,1,2,0,Thabo,0,0,True,Sefolosha,0,CHO,0,0,353.0,0,ATL,1,0,1,0
5102,1,0,2014-11-29,1,7,2,Dante,0,0,True,Exum,0,LAC,2,5,1167.0,0,UTA,4,1,1,2
5103,1,0,2014-11-29,2,6,0,Rodney,2,2,True,Hood,0,LAC,0,2,826.0,0,UTA,3,0,2,0
5104,3,0,2014-11-29,1,8,2,Jerryd,0,0,True,Bayless,0,HOU,4,4,1271.0,0,MIL,3,0,1,1
5105,0,0,2014-11-29,0,4,1,Will,2,0,True,Cherry,0,IND,2,2,833.0,1,CLE,2,0,0,0
5106,0,0,2014-11-29,0,1,0,Alexis,0,0,False,Ajinca,0,WAS,1,0,202.0,0,NOP,0,0,0,0
5107,4,0,2014-11-29,0,3,0,Kendall,0,0,True,Marshall,0,HOU,0,0,1151.0,1,MIL,2,0,0,3
5108,0,0,2014-11-29,2,3,1,Lou,1,0,True,Amundson,1,IND,4,2,1003.0,0,CLE,0,0,3,1
5109,1,1,2014-11-29,2,7,1,Francisco,0,0,False,Garcia,0,MIL,0,2,1099.0,0,HOU,6,0,2,1
5110,0,0,2014-11-29,3,7,1,Jason,0,0,False,Maxiell,0,ATL,0,2,1081.0,0,CHO,0,0,3,0
5111,3,0,2014-11-29,1,6,1,Trey,1,0,True,Burke,0,LAC,3,3,1713.0,0,UTA,4,1,1,2
5112,0,0,2014-11-29,2,3,0,Brandon,2,1,True,Davies,1,DAL,5,1,804.0,0,PHI,1,0,3,1
5113,0,0,2014-11-29,1,5,1,Nick,0,0,False,Johnson,0,MIL,1,2,793.0,0,HOU,3,0,1,2
5114,1,0,2014-11-29,0,6,0,Brian,0,0,False,Roberts,1,ATL,1,0,1035.0,0,CHO,2,0,1,0
5115,12,1,2014-11-30,10,24,11,Kobe,13,9,True,Bryant,1,TOR,2,31,2496.0,0,LAL,1,0,11,2
5116,5,0,2014-11-30,4,12,7,Jimmy,13,11,False,Butler,0,BRK,1,26,2347.0,1,CHI,3,1,4,0
5117,1,2,2014-11-30,12,12,9,Pau,8,7,False,Gasol,1,BRK,2,25,1976.0,1,CHI,0,0,13,2
5118,2,0,2014-11-30,12,17,11,LaMarcus,4,4,True,Aldridge,3,MIN,3,26,2150.0,0,POR,0,0,15,1
5119,2,1,2014-11-30,5,26,11,Carmelo,10,8,True,Anthony,3,MIA,3,31,2474.0,1,NYK,6,1,8,0
5120,1,1,2014-11-30,1,17,12,Shabazz,8,4,False,Muhammad,4,POR,3,28,1788.0,0,MIN,0,0,5,1
5121,4,0,2014-11-30,10,16,8,Zach,10,6,False,Randolph,2,SAC,3,22,2064.0,3,MEM,0,0,12,0
5122,1,1,2014-11-30,11,10,7,Reggie,6,3,True,Evans,9,MEM,4,17,2098.0,1,SAC,0,0,20,2
5123,9,0,2014-11-30,4,28,10,Kyle,12,8,False,Lowry,2,LAL,6,29,2483.0,3,TOR,8,1,6,2
5124,10,0,2014-11-30,2,9,5,Stephen,6,5,False,Curry,1,DET,2,16,1702.0,1,GSW,3,1,3,1
5125,3,1,2014-11-30,5,13,7,Danny,0,0,False,Green,1,BOS,1,18,2112.0,3,SAS,9,4,6,1
5126,12,1,2014-11-30,5,18,6,Josh,4,2,True,Smith,4,GSW,3,14,2045.0,4,DET,1,0,9,1
5127,3,1,2014-11-30,5,6,5,Boris,2,2,False,Diaw,2,BOS,2,15,1481.0,0,SAS,4,3,7,0
5128,1,3,2014-11-30,7,11,6,Jordan,5,4,True,Hill,5,TOR,3,16,2050.0,0,LAL,0,0,12,0
5129,6,0,2014-11-30,2,19,6,Brandon,7,7,True,Jennings,2,GSW,0,22,2109.0,1,DET,7,3,4,1
5130,11,0,2014-11-30,4,18,8,Mo,5,4,False,Williams,1,POR,5,21,2400.0,2,MIN,2,1,5,4
5131,5,1,2014-11-30,6,11,6,Marc,6,6,False,Gasol,0,SAC,5,18,1833.0,1,MEM,0,0,6,1
5132,1,1,2014-11-30,5,13,7,Amar'e,8,5,True,Stoudemire,7,MIA,4,19,2214.0,0,NYK,1,0,12,1
5133,8,1,2014-11-30,1,14,6,Damian,7,4,True,Lillard,0,MIN,1,17,2132.0,3,POR,7,1,1,1
5134,1,0,2014-11-30,3,15,8,Kentavious,5,3,True,Caldwell-Pope,1,GSW,2,23,2184.0,2,DET,7,4,4,2
5135,5,0,2014-11-30,1,18,11,Dwyane,9,5,False,Wade,4,NYK,1,27,1937.0,0,MIA,1,0,5,7
5136,2,0,2014-11-30,4,13,8,Wesley,2,1,True,Matthews,2,MIN,4,23,1985.0,0,POR,10,6,6,3
5137,1,0,2014-11-30,4,12,8,Terrence,0,0,False,Ross,1,LAL,3,20,2281.0,0,TOR,7,4,5,1
5138,7,1,2014-11-30,7,15,7,Markieff,5,4,True,Morris,3,ORL,4,18,2324.0,0,PHO,4,0,10,3
5139,4,0,2014-11-30,7,15,7,Goran,5,5,True,Dragic,1,ORL,1,22,2455.0,0,PHO,6,3,8,5
5140,4,2,2014-11-30,5,11,6,Thaddeus,3,2,False,Young,0,POR,4,14,2550.0,3,MIN,2,0,5,1
5141,1,0,2014-11-30,8,18,8,Tobias,4,4,False,Harris,0,PHO,1,21,2040.0,2,ORL,2,1,8,2
5142,5,0,2014-11-30,0,16,8,Greivis,4,2,False,Vasquez,0,LAL,1,19,2035.0,1,TOR,5,1,0,0
5143,7,1,2014-11-30,7,14,6,Darren,7,4,True,Collison,0,MEM,0,16,2255.0,4,SAC,3,0,7,5
5144,3,1,2014-11-30,8,8,3,Patrick,4,4,False,Patterson,5,LAL,1,10,2014.0,0,TOR,4,0,13,0
5145,2,0,2014-11-30,7,15,9,Carlos,0,0,True,Boozer,2,TOR,2,18,1778.0,0,LAL,0,0,9,2
5146,2,0,2014-11-30,9,18,7,Chris,6,4,False,Bosh,0,NYK,2,20,1992.0,1,MIA,6,2,9,1
5147,3,0,2014-11-30,3,14,7,Rudy,7,6,True,Gay,1,MEM,2,20,1957.0,1,SAC,1,0,4,4
5148,2,0,2014-11-30,5,13,7,Draymond,2,1,False,Green,1,DET,4,20,1960.0,1,GSW,8,5,6,4
5149,2,2,2014-11-30,5,12,4,Tim,6,6,False,Duncan,3,BOS,1,14,1484.0,0,SAS,0,0,8,1
5150,4,0,2014-11-30,6,10,4,Gorgui,4,3,False,Dieng,2,POR,1,11,2232.0,2,MIN,0,0,8,1
5151,1,1,2014-11-30,10,5,3,Nikola,5,5,False,Mirotic,2,BRK,5,12,1644.0,1,CHI,3,1,12,3
5152,2,0,2014-11-30,4,8,5,Evan,4,3,False,Fournier,1,PHO,3,15,2018.0,1,ORL,5,2,5,3
5153,0,0,2014-11-30,6,9,5,Kawhi,1,1,False,Leonard,0,BOS,1,12,1800.0,2,SAS,3,1,6,0
5154,4,1,2014-11-30,4,8,3,Kyle,1,1,True,Singler,0,GSW,1,9,1654.0,2,DET,4,2,4,0
5155,4,0,2014-11-30,3,13,5,Jarrett,2,2,True,Jack,1,CHI,0,12,1645.0,1,BRK,1,0,4,0
5156,0,0,2014-11-30,4,11,6,Nick,5,3,True,Young,0,TOR,2,20,1876.0,0,LAL,8,5,4,4
5157,3,0,2014-11-30,7,7,3,Kevin,1,1,True,Garnett,0,CHI,1,7,1456.0,3,BRK,0,0,7,0
5158,2,0,2014-11-30,2,13,7,Ben,4,3,True,McLemore,0,MEM,3,18,2455.0,1,SAC,3,1,2,3
5159,2,0,2014-11-30,0,7,5,Tony,7,3,False,Allen,3,SAC,5,13,1735.0,4,MEM,0,0,3,4
5160,3,0,2014-11-30,4,7,5,Shaun,2,2,False,Livingston,0,DET,1,12,1380.0,0,GSW,1,0,4,2
5161,0,1,2014-11-30,3,6,6,Miles,0,0,True,Plumlee,2,ORL,3,12,1514.0,1,PHO,0,0,5,3
5162,2,0,2014-11-30,3,12,6,Bojan,0,0,True,Bogdanovic,2,CHI,2,13,1888.0,1,BRK,4,1,5,1
5163,1,1,2014-11-30,6,5,2,Tyler,3,3,True,Zeller,4,SAS,2,7,1371.0,0,BOS,0,0,10,0
5164,1,3,2014-11-30,11,10,4,Jonas,2,1,False,Valanciunas,2,LAL,1,9,2001.0,0,TOR,0,0,13,1
5165,2,0,2014-11-30,3,11,5,Klay,3,3,False,Thompson,0,DET,1,15,2108.0,1,GSW,2,2,3,3
5166,0,1,2014-11-30,5,15,7,Nikola,6,4,False,Vucevic,3,PHO,4,18,2059.0,1,ORL,0,0,8,4
5167,1,0,2014-11-30,2,17,5,Lou,7,6,False,Williams,0,LAL,2,19,1552.0,1,TOR,9,3,2,1
5168,1,1,2014-11-30,2,11,5,Wesley,2,2,True,Johnson,0,TOR,3,13,1644.0,1,LAL,5,1,2,0
5169,1,1,2014-11-30,2,7,5,Brandon,0,0,True,Bass,1,SAS,2,10,1137.0,1,BOS,0,0,3,1
5170,0,0,2014-11-30,5,8,5,Aron,2,2,False,Baynes,0,BOS,3,13,1137.0,0,SAS,1,1,5,1
5171,2,0,2014-11-30,5,11,2,Luol,8,6,False,Deng,5,NYK,3,10,2262.0,3,MIA,4,0,10,2
5172,4,1,2014-11-30,3,5,2,Josh,2,1,False,McRoberts,0,NYK,2,7,1529.0,1,MIA,2,2,3,0
5173,2,0,2014-11-30,8,8,3,Harrison,4,3,False,Barnes,1,DET,1,9,1974.0,1,GSW,3,0,9,1
5174,1,0,2014-11-30,1,5,3,Allen,0,0,True,Crabbe,0,MIN,1,9,1063.0,2,POR,5,3,1,1
5175,3,0,2014-11-30,2,11,4,Corey,0,0,False,Brewer,4,POR,3,8,1669.0,3,MIN,1,0,6,1
5176,1,0,2014-11-30,2,9,4,Avery,2,2,True,Bradley,1,SAS,1,11,1625.0,1,BOS,2,1,3,1
5177,3,0,2014-11-30,3,11,3,Jeremy,4,4,True,Lin,0,TOR,4,11,2083.0,2,LAL,5,1,3,0
5178,1,0,2014-11-30,0,9,5,Courtney,1,1,False,Lee,1,SAC,1,11,1946.0,1,MEM,2,0,1,1
5179,4,0,2014-11-30,2,7,3,Cory,3,2,False,Joseph,1,BOS,1,8,1003.0,1,SAS,1,0,3,1
5180,2,5,2014-11-30,6,7,3,Andrew,0,0,False,Bogut,3,DET,4,6,1723.0,0,GSW,0,0,9,2
5181,1,0,2014-11-30,1,7,4,Wayne,0,0,True,Ellington,0,TOR,1,10,684.0,0,LAL,4,2,1,0
5182,0,1,2014-11-30,1,16,6,Jeff,4,3,True,Green,1,SAS,1,16,1779.0,0,BOS,4,1,2,1
5183,5,2,2014-11-30,8,13,4,Nicolas,2,1,True,Batum,0,MIN,1,10,2126.0,1,POR,8,1,8,3
5184,0,2,2014-11-30,3,4,2,Robert,3,2,True,Sacre,3,TOR,0,6,1130.0,0,LAL,0,0,6,1
5185,6,0,2014-11-30,7,9,4,Jose,0,0,True,Calderon,3,MIA,2,9,2049.0,0,NYK,5,1,10,5
5186,4,2,2014-11-30,3,5,3,Amir,0,0,False,Johnson,1,LAL,4,6,1340.0,0,TOR,0,0,4,1
5187,3,1,2014-11-30,3,5,1,Andre,6,4,False,Iguodala,0,DET,0,7,1637.0,1,GSW,3,1,3,1
5188,1,1,2014-11-30,4,7,4,Jon,1,0,False,Leuer,1,SAC,2,8,914.0,1,MEM,0,0,5,1
5189,9,0,2014-11-30,2,10,3,Tony,4,3,False,Parker,0,BOS,0,9,1837.0,0,SAS,0,0,2,3
5190,1,0,2014-11-30,2,11,5,Evan,2,2,True,Turner,2,SAS,1,12,1545.0,0,BOS,1,0,4,2
5191,0,1,2014-11-30,5,12,5,Greg,7,3,True,Monroe,5,GSW,3,13,1868.0,0,DET,0,0,10,3
5192,10,0,2014-11-30,4,5,1,Rajon,2,0,True,Rondo,2,SAS,3,2,1854.0,0,BOS,0,0,6,0
5193,2,0,2014-11-30,5,12,5,Derrick,3,2,False,Rose,1,BRK,1,14,1556.0,0,CHI,7,2,6,4
5194,1,0,2014-11-30,0,5,3,Ben,1,1,False,Gordon,1,PHO,2,8,862.0,0,ORL,2,1,1,0
5195,4,0,2014-11-30,3,11,6,Victor,0,0,False,Oladipo,0,PHO,3,12,2204.0,1,ORL,1,0,3,4
5196,1,1,2014-11-30,3,9,3,Matt,0,0,False,Bonner,3,BOS,1,6,1238.0,1,SAS,2,0,6,0
5197,1,1,2014-11-30,6,7,2,Chris,6,4,True,Kaman,2,MIN,2,8,1071.0,0,POR,0,0,8,1
5198,2,1,2014-11-30,2,10,4,Marcus,0,0,True,Thornton,0,SAS,1,10,1257.0,0,BOS,5,2,2,1
5199,6,0,2014-11-30,2,11,4,Mike,2,1,False,Conley,1,SAC,3,10,1861.0,1,MEM,3,1,3,3
5200,2,0,2014-11-30,3,5,2,P.J.,2,2,True,Tucker,0,ORL,2,7,1784.0,1,PHO,2,1,3,1
5201,1,0,2014-11-30,0,4,3,James,0,0,False,Ennis,0,NYK,1,7,610.0,0,MIA,2,1,0,0
5202,2,0,2014-11-30,0,6,3,Beno,1,1,False,Udrih,0,SAC,2,7,1019.0,1,MEM,1,0,0,0
5203,4,0,2014-11-30,7,3,1,Elfrid,8,5,False,Payton,2,PHO,5,7,1634.0,2,ORL,0,0,9,5
5204,0,2,2014-11-30,9,14,4,Marreese,4,3,False,Speights,3,DET,3,11,1157.0,0,GSW,1,0,12,2
5205,1,0,2014-11-30,3,13,5,Gerald,0,0,True,Green,0,ORL,1,11,1572.0,1,PHO,7,1,3,1
5206,7,0,2014-11-30,2,5,1,Steve,2,1,True,Blake,0,MIN,0,4,1334.0,1,POR,3,1,2,2
5207,0,0,2014-11-30,0,5,4,Leandro,0,0,False,Barbosa,0,DET,3,8,759.0,0,GSW,0,0,0,0
5208,0,0,2014-11-30,0,3,2,Jorge,2,2,True,Gutierrez,0,CHI,0,6,237.0,0,BRK,0,0,0,0
5209,2,0,2014-11-30,2,4,1,Shawne,2,2,False,Williams,1,NYK,2,5,1238.0,0,MIA,4,1,3,0
5210,0,0,2014-11-30,1,4,2,Omri,2,2,True,Casspi,0,MEM,0,6,903.0,0,SAC,1,0,1,0
5211,3,0,2014-11-30,1,12,3,Deron,4,4,True,Williams,0,CHI,0,10,2059.0,1,BRK,1,0,1,2
5212,1,0,2014-11-30,0,2,2,Marco,0,0,False,Belinelli,0,BOS,0,5,445.0,0,SAS,1,1,0,1
5213,2,1,2014-11-30,0,4,2,Kirk,0,0,False,Hinrich,0,BRK,5,5,1127.0,1,CHI,2,1,0,0
5214,0,0,2014-11-30,3,5,3,James,2,2,False,Johnson,1,LAL,6,8,1309.0,0,TOR,1,0,4,1
5215,0,0,2014-11-30,2,11,5,Brook,1,1,True,Lopez,0,CHI,5,11,1337.0,0,BRK,0,0,2,0
5216,1,5,2014-11-30,3,6,1,Robin,2,2,True,Lopez,4,MIN,3,4,1809.0,1,POR,0,0,7,4
5217,0,0,2014-11-30,1,5,2,Mason,10,5,True,Plumlee,2,CHI,3,9,945.0,0,BRK,0,0,3,1
5218,0,0,2014-11-30,1,4,3,Dwight,0,0,True,Powell,0,SAS,0,6,259.0,1,BOS,0,0,1,2
5219,0,0,2014-11-30,2,6,3,Joel,0,0,True,Freeland,4,MIN,2,6,730.0,0,POR,0,0,6,2
5220,4,0,2014-11-30,0,2,1,Ronnie,0,0,True,Price,0,TOR,3,3,1097.0,1,LAL,1,1,0,1
5221,1,0,2014-11-30,2,1,1,Quincy,1,1,True,Acy,1,MIA,1,3,1433.0,0,NYK,0,0,3,1
5222,6,0,2014-11-30,3,14,5,Eric,2,2,True,Bledsoe,0,ORL,5,13,2078.0,1,PHO,3,1,3,6
5223,0,1,2014-11-30,6,6,1,Samuel,0,0,True,Dalembert,4,MIA,3,2,1173.0,1,NYK,0,0,10,0
5224,0,0,2014-11-30,6,4,2,Udonis,2,0,False,Haslem,0,NYK,2,4,1001.0,2,MIA,0,0,6,1
5225,0,0,2014-11-30,1,3,2,Alan,0,0,True,Anderson,0,CHI,5,5,690.0,1,BRK,1,1,1,0
5226,0,0,2014-11-30,1,8,3,Andrew,0,0,False,Wiggins,0,POR,0,7,1092.0,0,MIN,3,1,1,0
5227,2,0,2014-11-30,1,3,1,Norris,2,1,False,Cole,0,NYK,2,3,1273.0,1,MIA,1,0,1,0
5228,2,0,2014-11-30,2,4,2,Jerome,0,0,True,Jordan,0,CHI,3,4,799.0,1,BRK,0,0,2,1
5229,2,0,2014-11-30,6,11,4,Jared,0,0,True,Sullinger,1,SAS,5,9,1546.0,2,BOS,3,1,7,4
5230,0,0,2014-11-30,0,4,2,Cartier,0,0,True,Martin,0,GSW,1,5,836.0,0,DET,3,1,0,0
5231,1,2,2014-11-30,3,6,2,Kyle,2,1,False,O'Quinn,3,PHO,2,5,840.0,0,ORL,0,0,6,3
5232,0,0,2014-11-30,5,0,0,Ed,2,1,True,Davis,1,TOR,1,1,1062.0,0,LAL,0,0,6,0
5233,0,0,2014-11-30,0,3,1,Anthony,0,0,True,Tolliver,0,ORL,0,3,451.0,1,PHO,3,1,0,0
5234,0,0,2014-11-30,1,1,1,Jeff,0,0,False,Ayres,0,BOS,0,2,259.0,0,SAS,0,0,1,0
5235,1,0,2014-11-30,4,6,1,Marcus,4,2,True,Morris,1,ORL,0,4,1201.0,0,PHO,1,0,5,0
5236,2,0,2014-11-30,3,7,2,Mike,0,0,False,Dunleavy,0,BRK,1,4,1399.0,0,CHI,3,0,3,0
5237,0,0,2014-11-30,0,1,1,Austin,0,0,False,Daye,0,BOS,0,2,236.0,1,SAS,0,0,0,1
5238,1,0,2014-11-30,6,5,1,Channing,0,0,False,Frye,0,PHO,2,3,1606.0,0,ORL,5,1,6,0
5239,0,0,2014-11-30,1,5,2,Willie,0,0,False,Green,0,PHO,0,4,1137.0,1,ORL,0,0,1,1
5240,0,0,2014-11-30,1,2,1,Chuck,0,0,False,Hayes,1,LAL,1,2,320.0,0,TOR,0,0,2,0
5241,1,2,2014-11-30,2,3,0,Kosta,0,0,False,Koufos,2,SAC,1,0,911.0,1,MEM,0,0,4,1
5242,3,0,2014-11-30,0,11,4,Aaron,1,1,False,Brooks,1,BRK,3,11,1344.0,0,CHI,5,2,1,5
5243,1,0,2014-11-30,1,7,2,Vince,0,0,False,Carter,0,SAC,1,6,869.0,0,MEM,6,2,1,1
5244,1,0,2014-11-30,1,5,2,Shane,0,0,True,Larkin,0,MIA,2,5,1011.0,1,NYK,3,1,1,2
5245,1,0,2014-11-30,1,3,1,James,0,0,True,Young,0,SAS,0,2,259.0,0,BOS,1,0,1,0
5246,0,0,2014-11-30,0,2,1,Nazr,0,0,False,Mohammed,0,BRK,0,2,197.0,0,CHI,0,0,0,0
5247,0,0,2014-11-30,0,2,1,Travis,0,0,True,Wear,0,MIA,0,2,531.0,0,NYK,0,0,0,0
5248,3,1,2014-11-30,8,3,1,Joakim,4,1,False,Noah,2,BRK,5,3,1943.0,1,CHI,1,0,10,5
5249,0,0,2014-11-30,1,1,0,Kyle,0,0,False,Anderson,0,BOS,0,0,259.0,1,SAS,0,0,1,0
5250,0,0,2014-11-30,0,0,0,Tony,0,0,False,Snell,0,BRK,1,0,349.0,1,CHI,0,0,0,0
5251,1,0,2014-11-30,3,1,0,Tyler,0,0,False,Hansbrough,1,LAL,3,0,562.0,1,TOR,0,0,4,1
5252,1,1,2014-11-30,7,6,1,Chase,0,0,False,Budinger,0,POR,1,2,1043.0,1,MIN,1,0,7,2
5253,0,0,2014-11-30,1,1,0,Jonas,0,0,True,Jerebko,1,GSW,0,0,409.0,1,DET,0,0,2,1
5254,0,0,2014-11-30,1,0,0,E'Twaun,0,0,False,Moore,0,BRK,0,0,137.0,0,CHI,0,0,1,0
5255,1,0,2014-11-30,0,2,1,Quincy,0,0,False,Pondexter,0,SAC,4,2,1136.0,0,MEM,1,0,0,0
5256,0,0,2014-11-30,0,0,0,Landry,0,0,False,Fields,0,LAL,0,0,3.0,0,TOR,0,0,0,0
5257,0,0,2014-11-30,0,0,0,Ray,0,0,True,McCallum,0,MEM,0,0,74.0,0,SAC,0,0,0,0
5258,0,0,2014-11-30,0,0,0,Jarnell,0,0,False,Stokes,0,SAC,0,0,38.0,0,MEM,0,0,0,0
5259,1,0,2014-11-30,1,2,0,Cory,0,0,True,Jefferson,1,CHI,1,0,413.0,0,BRK,1,0,2,0
5260,0,0,2014-11-30,1,0,0,Eric,0,0,True,Moreland,0,MEM,1,0,74.0,0,SAC,0,0,1,0
5261,0,0,2014-11-30,2,1,0,Shabazz,0,0,False,Napier,0,NYK,0,0,1148.0,0,MIA,1,0,2,0
5262,1,0,2014-11-30,0,0,0,Nick,0,0,False,Calathes,0,SAC,0,0,74.0,0,MEM,0,0,0,1
5263,0,0,2014-11-30,6,4,1,Anthony,0,0,False,Bennett,0,POR,2,2,648.0,0,MIN,0,0,6,1
5264,2,0,2014-11-30,0,6,2,Manu,2,2,False,Ginobili,0,BOS,1,7,1109.0,0,SAS,5,1,0,5
5265,0,0,2014-11-30,1,2,0,Jason,0,0,True,Smith,1,MIA,0,0,384.0,0,NYK,0,0,2,0
5266,1,0,2014-11-30,0,4,2,D.J.,0,0,True,Augustin,0,GSW,3,5,771.0,0,DET,1,1,0,3
5267,0,0,2014-11-30,0,2,0,Archie,0,0,True,Goodwin,1,ORL,0,0,70.0,0,PHO,0,0,1,0
5268,0,0,2014-11-30,0,1,0,Sergey,0,0,True,Karasev,0,CHI,0,0,237.0,0,BRK,0,0,0,0
5269,1,0,2014-11-30,3,6,3,Carl,0,0,True,Landry,1,MEM,5,6,1368.0,0,SAC,0,0,4,4
5270,0,0,2014-11-30,0,1,0,Doug,0,0,False,McDermott,0,BRK,0,0,381.0,0,CHI,0,0,0,0
