,home_team_name,home_team_score,start_time,visiting_team_name,visiting_team_score
725,Philadelphia 76ers,105,2015-02-04 00:00:00,Denver Nuggets,98
726,Portland Trail Blazers,103,2015-02-04 03:00:00,Utah Jazz,102
727,Sacramento Kings,96,2015-02-04 03:00:00,Golden State Warriors,121
728,Atlanta Hawks,105,2015-02-05 00:30:00,Washington Wizards,96
729,Boston Celtics,104,2015-02-05 00:30:00,Denver Nuggets,100
730,Golden State Warriors,128,2015-02-05 03:30:00,Dallas Mavericks,114
731,Houston Rockets,101,2015-02-05 01:00:00,Chicago Bulls,90
732,Indiana Pacers,114,2015-02-05 00:00:00,Detroit Pistons,109
733,Milwaukee Bucks,113,2015-02-05 01:00:00,Los Angeles Lakers,105
734,Minnesota Timberwolves,102,2015-02-05 01:00:00,Miami Heat,101
735,New Orleans Pelicans,91,2015-02-05 01:00:00,Oklahoma City Thunder,102
736,San Antonio Spurs,110,2015-02-05 01:30:00,Orlando Magic,103
737,Toronto Raptors,93,2015-02-05 00:30:00,Brooklyn Nets,109
738,Utah Jazz,90,2015-02-05 02:00:00,Memphis Grizzlies,100
739,Charlotte Hornets,94,2015-02-06 00:00:00,Washington Wizards,87
740,Cleveland Cavaliers,105,2015-02-06 01:00:00,Los Angeles Clippers,94
741,Portland Trail Blazers,108,2015-02-06 03:30:00,Phoenix Suns,87
742,Sacramento Kings,78,2015-02-06 03:00:00,Dallas Mavericks,101
743,Atlanta Hawks,124,2015-02-07 00:30:00,Golden State Warriors,116
744,Boston Celtics,107,2015-02-07 00:30:00,Philadelphia 76ers,96
745,Brooklyn Nets,92,2015-02-07 00:00:00,New York Knicks,88
746,Detroit Pistons,98,2015-02-07 00:30:00,Denver Nuggets,88
747,Houston Rockets,117,2015-02-07 01:00:00,Milwaukee Bucks,111
748,Indiana Pacers,103,2015-02-07 00:00:00,Cleveland Cavaliers,99
749,Minnesota Timberwolves,90,2015-02-07 01:00:00,Memphis Grizzlies,89
750,Oklahoma City Thunder,113,2015-02-07 01:00:00,New Orleans Pelicans,116
751,Orlando Magic,103,2015-02-07 00:00:00,Los Angeles Lakers,97
752,Phoenix Suns,100,2015-02-07 02:00:00,Utah Jazz,93
753,San Antonio Spurs,98,2015-02-07 02:30:00,Miami Heat,85
754,Toronto Raptors,123,2015-02-07 00:00:00,Los Angeles Clippers,107
755,Dallas Mavericks,111,2015-02-08 01:30:00,Portland Trail Blazers,101
756,Milwaukee Bucks,96,2015-02-08 01:30:00,Boston Celtics,93
757,New Orleans Pelicans,72,2015-02-08 00:00:00,Chicago Bulls,107
758,New York Knicks,92,2015-02-08 00:30:00,Golden State Warriors,106
759,Philadelphia 76ers,89,2015-02-08 00:30:00,Charlotte Hornets,81
760,Utah Jazz,102,2015-02-08 02:00:00,Sacramento Kings,90
761,Washington Wizards,114,2015-02-08 00:00:00,Brooklyn Nets,77
762,Charlotte Hornets,102,2015-02-08 23:00:00,Indiana Pacers,103
763,Cleveland Cavaliers,120,2015-02-08 20:30:00,Los Angeles Lakers,105
764,Detroit Pistons,101,2015-02-08 23:00:00,Minnesota Timberwolves,112
765,Houston Rockets,98,2015-02-09 00:00:00,Portland Trail Blazers,109
766,Memphis Grizzlies,94,2015-02-08 23:00:00,Atlanta Hawks,88
767,Oklahoma City Thunder,131,2015-02-08 18:00:00,Los Angeles Clippers,108
768,Orlando Magic,97,2015-02-08 23:00:00,Chicago Bulls,98
769,Sacramento Kings,85,2015-02-09 02:00:00,Phoenix Suns,83
770,Toronto Raptors,87,2015-02-09 00:00:00,San Antonio Spurs,82
771,Dallas Mavericks,98,2015-02-10 01:30:00,Los Angeles Clippers,115
772,Denver Nuggets,114,2015-02-10 02:00:00,Oklahoma City Thunder,124
773,Indiana Pacers,93,2015-02-10 00:00:00,San Antonio Spurs,95
774,Miami Heat,109,2015-02-10 00:30:00,New York Knicks,95
775,Milwaukee Bucks,103,2015-02-10 01:00:00,Brooklyn Nets,97
776,Minnesota Timberwolves,105,2015-02-10 01:00:00,Atlanta Hawks,117
777,New Orleans Pelicans,96,2015-02-10 01:00:00,Utah Jazz,100
778,Philadelphia 76ers,84,2015-02-10 00:00:00,Golden State Warriors,89
779,Washington Wizards,96,2015-02-10 00:00:00,Orlando Magic,80
780,Chicago Bulls,104,2015-02-11 01:00:00,Sacramento Kings,86
781,Charlotte Hornets,78,2015-02-11 00:00:00,Detroit Pistons,106
782,Los Angeles Lakers,96,2015-02-11 03:30:00,Denver Nuggets,106
783,Memphis Grizzlies,95,2015-02-11 01:00:00,Brooklyn Nets,86
784,Phoenix Suns,118,2015-02-11 01:00:00,Houston Rockets,127
785,Boston Celtics,89,2015-02-12 00:30:00,Atlanta Hawks,88
786,Cleveland Cavaliers,113,2015-02-12 01:00:00,Miami Heat,93
787,Dallas Mavericks,87,2015-02-12 01:30:00,Utah Jazz,82
788,Detroit Pistons,87,2015-02-12 00:30:00,San Antonio Spurs,104
789,Los Angeles Clippers,110,2015-02-12 03:30:00,Houston Rockets,95
790,Milwaukee Bucks,111,2015-02-12 01:00:00,Sacramento Kings,103
791,Minnesota Timberwolves,91,2015-02-12 01:00:00,Golden State Warriors,94
792,New Orleans Pelicans,93,2015-02-12 01:00:00,Indiana Pacers,106
793,Oklahoma City Thunder,105,2015-02-12 01:00:00,Memphis Grizzlies,89
794,Orlando Magic,89,2015-02-12 00:00:00,New York Knicks,83
795,Portland Trail Blazers,102,2015-02-12 03:00:00,Los Angeles Lakers,86
796,Toronto Raptors,95,2015-02-12 00:30:00,Washington Wizards,93
797,Chicago Bulls,113,2015-02-13 01:00:00,Cleveland Cavaliers,98
798,Los Angeles Clippers,119,2015-02-20 03:30:00,San Antonio Spurs,115
799,Oklahoma City Thunder,104,2015-02-20 01:00:00,Dallas Mavericks,89
800,Atlanta Hawks,80,2015-02-21 00:30:00,Toronto Raptors,105
801,Dallas Mavericks,111,2015-02-21 01:30:00,Houston Rockets,100
802,Detroit Pistons,100,2015-02-21 00:30:00,Chicago Bulls,91
803,Golden State Warriors,110,2015-02-21 03:30:00,San Antonio Spurs,99
804,Los Angeles Lakers,105,2015-02-21 03:30:00,Brooklyn Nets,114
805,Milwaukee Bucks,89,2015-02-21 01:30:00,Denver Nuggets,81
806,Minnesota Timberwolves,111,2015-02-21 01:00:00,Phoenix Suns,109
807,New York Knicks,87,2015-02-21 00:30:00,Miami Heat,111
808,Orlando Magic,95,2015-02-21 00:00:00,New Orleans Pelicans,84
809,Philadelphia 76ers,95,2015-02-21 00:00:00,Indiana Pacers,106
810,Sacramento Kings,109,2015-02-21 03:00:00,Boston Celtics,101
811,Utah Jazz,92,2015-02-21 02:00:00,Portland Trail Blazers,76
812,Washington Wizards,89,2015-02-21 01:00:00,Cleveland Cavaliers,127
813,Chicago Bulls,112,2015-02-22 01:00:00,Phoenix Suns,107
814,Charlotte Hornets,103,2015-02-22 00:00:00,Oklahoma City Thunder,110
815,Houston Rockets,98,2015-02-22 01:00:00,Toronto Raptors,76
816,Los Angeles Clippers,126,2015-02-22 03:00:00,Sacramento Kings,99
817,Miami Heat,91,2015-02-22 00:30:00,New Orleans Pelicans,105
818,Dallas Mavericks,92,2015-02-23 00:30:00,Charlotte Hornets,81
819,Detroit Pistons,106,2015-02-22 20:30:00,Washington Wizards,89
820,Indiana Pacers,104,2015-02-22 23:00:00,Golden State Warriors,98
821,Los Angeles Lakers,118,2015-02-23 02:30:00,Boston Celtics,111
822,Milwaukee Bucks,86,2015-02-22 20:30:00,Atlanta Hawks,97
823,New York Knicks,83,2015-02-22 18:00:00,Cleveland Cavaliers,101
824,Oklahoma City Thunder,119,2015-02-23 00:00:00,Denver Nuggets,94
825,Orlando Magic,103,2015-02-22 23:00:00,Philadelphia 76ers,98
826,Portland Trail Blazers,92,2015-02-23 02:00:00,Memphis Grizzlies,98
827,Chicago Bulls,87,2015-02-24 01:00:00,Milwaukee Bucks,71
828,Denver Nuggets,82,2015-02-24 02:00:00,Brooklyn Nets,110
829,Houston Rockets,113,2015-02-24 01:00:00,Minnesota Timberwolves,102
830,Los Angeles Clippers,87,2015-02-24 03:30:00,Memphis Grizzlies,90
831,Miami Heat,119,2015-02-24 00:30:00,Philadelphia 76ers,108
832,New Orleans Pelicans,100,2015-02-24 01:00:00,Toronto Raptors,97
833,Phoenix Suns,110,2015-02-24 02:00:00,Boston Celtics,115
834,Utah Jazz,90,2015-02-24 02:00:00,San Antonio Spurs,81
835,Dallas Mavericks,99,2015-02-25 01:30:00,Toronto Raptors,92
836,Detroit Pistons,93,2015-02-25 00:30:00,Cleveland Cavaliers,102
837,Oklahoma City Thunder,105,2015-02-25 01:00:00,Indiana Pacers,92
838,Washington Wizards,107,2015-02-25 00:00:00,Golden State Warriors,114
839,Atlanta Hawks,104,2015-02-26 00:30:00,Dallas Mavericks,87
840,Boston Celtics,115,2015-02-26 00:30:00,New York Knicks,94
841,Chicago Bulls,86,2015-02-26 01:00:00,Charlotte Hornets,98
842,Denver Nuggets,96,2015-02-26 02:00:00,Phoenix Suns,110
843,Houston Rockets,110,2015-02-26 01:00:00,Los Angeles Clippers,105
844,Milwaukee Bucks,104,2015-02-26 01:00:00,Philadelphia 76ers,88
845,Minnesota Timberwolves,97,2015-02-26 01:00:00,Washington Wizards,77
846,New Orleans Pelicans,102,2015-02-26 01:00:00,Brooklyn Nets,96
847,Orlando Magic,90,2015-02-26 00:00:00,Miami Heat,93
848,Portland Trail Blazers,111,2015-02-26 03:30:00,San Antonio Spurs,95
849,Sacramento Kings,102,2015-02-26 03:00:00,Memphis Grizzlies,90
850,Utah Jazz,97,2015-02-26 02:00:00,Los Angeles Lakers,100
851,Cleveland Cavaliers,110,2015-02-27 01:00:00,Golden State Warriors,99
852,Phoenix Suns,117,2015-02-27 03:30:00,Oklahoma City Thunder,113
853,Atlanta Hawks,95,2015-02-28 00:30:00,Orlando Magic,88
854,Boston Celtics,106,2015-02-28 00:30:00,Charlotte Hornets,98
855,Chicago Bulls,96,2015-02-28 01:00:00,Minnesota Timberwolves,89
856,Denver Nuggets,82,2015-02-28 02:00:00,Utah Jazz,104
857,Detroit Pistons,115,2015-02-28 00:30:00,New York Knicks,121
858,Houston Rockets,102,2015-02-28 01:00:00,Brooklyn Nets,98
859,Indiana Pacers,93,2015-02-28 00:00:00,Cleveland Cavaliers,86
860,Los Angeles Lakers,101,2015-02-28 03:30:00,Milwaukee Bucks,93
861,Memphis Grizzlies,79,2015-02-28 01:00:00,Los Angeles Clippers,97
862,New Orleans Pelicans,104,2015-02-28 01:00:00,Miami Heat,102
863,Philadelphia 76ers,89,2015-02-28 00:00:00,Washington Wizards,81
864,Portland Trail Blazers,115,2015-02-28 03:30:00,Oklahoma City Thunder,112
865,Sacramento Kings,96,2015-02-28 03:00:00,San Antonio Spurs,107
866,Toronto Raptors,89,2015-02-28 00:30:00,Golden State Warriors,113
867,Dallas Mavericks,94,2015-03-01 01:30:00,Brooklyn Nets,104
868,Miami Heat,91,2015-03-01 00:30:00,Atlanta Hawks,93
869,Minnesota Timberwolves,97,2015-03-01 01:00:00,Memphis Grizzlies,101
870,New York Knicks,103,2015-03-01 00:30:00,Toronto Raptors,98
871,Phoenix Suns,74,2015-03-01 02:00:00,San Antonio Spurs,101
872,Utah Jazz,82,2015-03-01 02:00:00,Milwaukee Bucks,75
873,Washington Wizards,99,2015-03-01 00:00:00,Detroit Pistons,95
874,Boston Celtics,101,2015-03-01 23:00:00,Golden State Warriors,106
875,Chicago Bulls,86,2015-03-01 18:00:00,Los Angeles Clippers,96
876,Denver Nuggets,92,2015-03-02 01:00:00,New Orleans Pelicans,99
877,Houston Rockets,105,2015-03-01 20:30:00,Cleveland Cavaliers,103
878,Indiana Pacers,94,2015-03-01 23:00:00,Philadelphia 76ers,74
879,Los Angeles Lakers,101,2015-03-01 23:30:00,Oklahoma City Thunder,108
880,Orlando Magic,83,2015-03-01 23:00:00,Charlotte Hornets,98
881,Sacramento Kings,99,2015-03-01 23:00:00,Portland Trail Blazers,110
882,Brooklyn Nets,110,2015-03-03 00:30:00,Golden State Warriors,108
883,Dallas Mavericks,102,2015-03-03 01:30:00,New Orleans Pelicans,93
884,Miami Heat,115,2015-03-03 00:30:00,Phoenix Suns,98
885,Minnesota Timberwolves,105,2015-03-03 01:00:00,Los Angeles Clippers,110
886,Philadelphia 76ers,103,2015-03-03 00:00:00,Toronto Raptors,114
887,Atlanta Hawks,104,2015-03-04 00:30:00,Houston Rockets,96
888,Chicago Bulls,97,2015-03-04 01:00:00,Washington Wizards,92
889,Charlotte Hornets,104,2015-03-04 00:00:00,Los Angeles Lakers,103
890,Cleveland Cavaliers,110,2015-03-04 00:00:00,Boston Celtics,79
891,Denver Nuggets,106,2015-03-04 02:00:00,Milwaukee Bucks,95
892,Memphis Grizzlies,82,2015-03-04 01:00:00,Utah Jazz,93
893,New York Knicks,86,2015-03-04 00:00:00,Sacramento Kings,124
894,Boston Celtics,85,2015-03-05 00:30:00,Utah Jazz,84
895,Brooklyn Nets,91,2015-03-05 00:30:00,Charlotte Hornets,115
896,Golden State Warriors,102,2015-03-05 03:30:00,Milwaukee Bucks,93
897,Houston Rockets,100,2015-03-05 01:00:00,Memphis Grizzlies,102
898,Indiana Pacers,105,2015-03-05 00:00:00,New York Knicks,82
899,Los Angeles Clippers,93,2015-03-05 03:30:00,Portland Trail Blazers,98
900,Miami Heat,100,2015-03-05 01:00:00,Los Angeles Lakers,94
901,Minnesota Timberwolves,85,2015-03-05 01:00:00,Denver Nuggets,100
902,New Orleans Pelicans,88,2015-03-05 01:00:00,Detroit Pistons,85
903,Oklahoma City Thunder,123,2015-03-05 01:00:00,Philadelphia 76ers,118
904,Orlando Magic,100,2015-03-05 00:00:00,Phoenix Suns,105
905,San Antonio Spurs,112,2015-03-05 01:30:00,Sacramento Kings,85
906,Toronto Raptors,112,2015-03-05 00:30:00,Cleveland Cavaliers,120
907,Chicago Bulls,108,2015-03-06 01:00:00,Oklahoma City Thunder,105
908,Portland Trail Blazers,94,2015-03-06 03:30:00,Dallas Mavericks,75
909,Atlanta Hawks,106,2015-03-07 00:30:00,Cleveland Cavaliers,97
910,Brooklyn Nets,100,2015-03-07 01:00:00,Phoenix Suns,108
911,Charlotte Hornets,103,2015-03-07 00:00:00,Toronto Raptors,94
912,Golden State Warriors,104,2015-03-07 03:30:00,Dallas Mavericks,89
913,Houston Rockets,103,2015-03-07 01:00:00,Detroit Pistons,93
914,Indiana Pacers,98,2015-03-07 00:00:00,Chicago Bulls,84
915,Memphis Grizzlies,97,2015-03-07 01:00:00,Los Angeles Lakers,90
916,New Orleans Pelicans,98,2015-03-07 01:00:00,Boston Celtics,104
917,Orlando Magic,119,2015-03-07 00:00:00,Sacramento Kings,114
918,Philadelphia 76ers,83,2015-03-07 00:00:00,Utah Jazz,89
919,San Antonio Spurs,120,2015-03-07 01:30:00,Denver Nuggets,111
920,Washington Wizards,99,2015-03-07 00:00:00,Miami Heat,97
921,Cleveland Cavaliers,89,2015-03-08 00:30:00,Phoenix Suns,79
922,Denver Nuggets,100,2015-03-08 02:00:00,Houston Rockets,114
923,Miami Heat,114,2015-03-08 00:30:00,Sacramento Kings,109
924,Milwaukee Bucks,91,2015-03-08 01:30:00,Washington Wizards,85
925,Minnesota Timberwolves,121,2015-03-08 01:00:00,Portland Trail Blazers,113
926,New Orleans Pelicans,95,2015-03-08 00:00:00,Memphis Grizzlies,89
927,New York Knicks,86,2015-03-08 00:30:00,Indiana Pacers,92
928,Philadelphia 76ers,92,2015-03-08 00:30:00,Atlanta Hawks,84
929,Brooklyn Nets,88,2015-03-08 22:00:00,Utah Jazz,95
930,Detroit Pistons,101,2015-03-08 22:00:00,Charlotte Hornets,108
931,Golden State Warriors,106,2015-03-08 19:30:00,Los Angeles Clippers,98
932,Los Angeles Lakers,93,2015-03-09 01:30:00,Dallas Mavericks,100
933,Oklahoma City Thunder,108,2015-03-08 23:00:00,Toronto Raptors,104
934,Orlando Magic,103,2015-03-08 22:00:00,Boston Celtics,98
935,San Antonio Spurs,116,2015-03-08 17:00:00,Chicago Bulls,105
936,Atlanta Hawks,130,2015-03-09 23:30:00,Sacramento Kings,105
937,Chicago Bulls,91,2015-03-10 00:00:00,Memphis Grizzlies,101
938,Charlotte Hornets,69,2015-03-09 23:00:00,Washington Wizards,95
939,Denver Nuggets,106,2015-03-10 01:00:00,New York Knicks,78
940,Los Angeles Clippers,89,2015-03-10 02:30:00,Minnesota Timberwolves,76
941,Miami Heat,90,2015-03-09 23:30:00,Boston Celtics,100
942,Milwaukee Bucks,103,2015-03-10 00:00:00,New Orleans Pelicans,114
943,Phoenix Suns,80,2015-03-10 02:00:00,Golden State Warriors,98
944,Brooklyn Nets,91,2015-03-10 23:30:00,New Orleans Pelicans,111
945,Dallas Mavericks,94,2015-03-11 00:30:00,Cleveland Cavaliers,127
946,Indiana Pacers,118,2015-03-10 23:00:00,Orlando Magic,86
947,Los Angeles Lakers,93,2015-03-11 02:30:00,Detroit Pistons,85
948,San Antonio Spurs,117,2015-03-11 00:30:00,Toronto Raptors,107
949,Utah Jazz,87,2015-03-11 01:00:00,New York Knicks,82
950,Boston Celtics,95,2015-03-11 23:30:00,Memphis Grizzlies,92
951,Charlotte Hornets,106,2015-03-11 23:00:00,Sacramento Kings,113
952,Denver Nuggets,115,2015-03-12 01:00:00,Atlanta Hawks,102
953,Golden State Warriors,105,2015-03-12 02:30:00,Detroit Pistons,98
954,Miami Heat,104,2015-03-11 23:30:00,Brooklyn Nets,98
955,Milwaukee Bucks,97,2015-03-12 00:00:00,Orlando Magic,91
956,Oklahoma City Thunder,108,2015-03-12 00:00:00,Los Angeles Clippers,120
957,Philadelphia 76ers,95,2015-03-11 23:00:00,Chicago Bulls,104
958,Phoenix Suns,106,2015-03-12 02:00:00,Minnesota Timberwolves,97
959,Portland Trail Blazers,105,2015-03-12 02:30:00,Houston Rockets,100
960,Indiana Pacers,109,2015-03-12 23:00:00,Milwaukee Bucks,103
961,Los Angeles Lakers,94,2015-03-13 02:30:00,New York Knicks,101
962,San Antonio Spurs,125,2015-03-13 01:30:00,Cleveland Cavaliers,128
963,Utah Jazz,109,2015-03-13 01:00:00,Houston Rockets,91
964,Washington Wizards,107,2015-03-12 23:00:00,Memphis Grizzlies,87
965,Boston Celtics,95,2015-03-13 23:30:00,Orlando Magic,88
966,Charlotte Hornets,101,2015-03-13 23:00:00,Chicago Bulls,91
967,Dallas Mavericks,129,2015-03-14 00:30:00,Los Angeles Clippers,99
968,Denver Nuggets,114,2015-03-14 01:00:00,Golden State Warriors,103
969,Oklahoma City Thunder,113,2015-03-14 00:00:00,Minnesota Timberwolves,99
970,Philadelphia 76ers,114,2015-03-13 23:00:00,Sacramento Kings,107
971,Phoenix Suns,87,2015-03-14 02:00:00,Atlanta Hawks,96
972,Portland Trail Blazers,118,2015-03-14 02:00:00,Detroit Pistons,99
973,Toronto Raptors,102,2015-03-13 23:30:00,Miami Heat,92
974,Golden State Warriors,125,2015-03-15 02:30:00,New York Knicks,94
975,Indiana Pacers,89,2015-03-14 23:00:00,Boston Celtics,93
976,Memphis Grizzlies,96,2015-03-15 00:00:00,Milwaukee Bucks,83
977,Philadelphia 76ers,87,2015-03-14 23:30:00,Brooklyn Nets,94
978,Utah Jazz,88,2015-03-15 01:00:00,Detroit Pistons,85
979,Washington Wizards,113,2015-03-14 23:00:00,Sacramento Kings,97
980,Los Angeles Clippers,98,2015-03-15 19:30:00,Houston Rockets,100
981,Los Angeles Lakers,86,2015-03-16 01:30:00,Atlanta Hawks,91
982,New Orleans Pelicans,111,2015-03-15 22:00:00,Denver Nuggets,118
983,Oklahoma City Thunder,109,2015-03-15 17:00:00,Chicago Bulls,100
984,Orlando Magic,108,2015-03-15 22:00:00,Cleveland Cavaliers,123
985,Phoenix Suns,102,2015-03-16 01:00:00,New York Knicks,89
986,San Antonio Spurs,123,2015-03-15 23:00:00,Minnesota Timberwolves,97
987,Toronto Raptors,97,2015-03-15 23:00:00,Portland Trail Blazers,113
988,Boston Celtics,108,2015-03-16 23:30:00,Philadelphia 76ers,89
989,Dallas Mavericks,119,2015-03-17 00:30:00,Oklahoma City Thunder,115
990,Golden State Warriors,108,2015-03-17 02:30:00,Los Angeles Lakers,105
991,Indiana Pacers,98,2015-03-16 23:00:00,Toronto Raptors,117
992,Memphis Grizzlies,92,2015-03-17 00:00:00,Denver Nuggets,81
993,Miami Heat,106,2015-03-17 00:00:00,Cleveland Cavaliers,92
994,Minnesota Timberwolves,106,2015-03-17 00:00:00,Brooklyn Nets,122
995,Sacramento Kings,103,2015-03-17 02:00:00,Atlanta Hawks,110
996,Utah Jazz,94,2015-03-17 01:00:00,Charlotte Hornets,66
997,Washington Wizards,105,2015-03-16 23:00:00,Portland Trail Blazers,97
998,Detroit Pistons,105,2015-03-17 23:30:00,Memphis Grizzlies,95
999,Houston Rockets,107,2015-03-18 00:00:00,Orlando Magic,94
1000,Los Angeles Clippers,99,2015-03-18 02:30:00,Charlotte Hornets,92
1001,New Orleans Pelicans,85,2015-03-18 00:00:00,Milwaukee Bucks,84
1002,New York Knicks,104,2015-03-17 23:30:00,San Antonio Spurs,100
1003,Chicago Bulls,103,2015-03-19 00:00:00,Indiana Pacers,86
1004,Cleveland Cavaliers,117,2015-03-18 23:00:00,Brooklyn Nets,92
1005,Dallas Mavericks,107,2015-03-19 00:00:00,Orlando Magic,102
1006,Golden State Warriors,114,2015-03-19 02:30:00,Atlanta Hawks,95
1007,Miami Heat,108,2015-03-18 23:30:00,Portland Trail Blazers,104
1008,Milwaukee Bucks,103,2015-03-19 00:00:00,San Antonio Spurs,114
1009,Oklahoma City Thunder,122,2015-03-19 00:00:00,Boston Celtics,118
1010,Philadelphia 76ers,94,2015-03-18 23:00:00,Detroit Pistons,83
1011,Sacramento Kings,105,2015-03-19 02:00:00,Los Angeles Clippers,116
1012,Toronto Raptors,105,2015-03-18 23:30:00,Minnesota Timberwolves,100
1013,Utah Jazz,84,2015-03-19 02:30:00,Washington Wizards,88
1014,Houston Rockets,118,2015-03-20 00:00:00,Denver Nuggets,108
1015,Los Angeles Lakers,73,2015-03-20 02:30:00,Utah Jazz,80
1016,New York Knicks,92,2015-03-19 23:30:00,Minnesota Timberwolves,95
1017,Phoenix Suns,74,2015-03-20 02:00:00,New Orleans Pelicans,72
1018,Brooklyn Nets,129,2015-03-20 23:30:00,Milwaukee Bucks,127
1019,Chicago Bulls,108,2015-03-21 00:00:00,Toronto Raptors,92
1020,Cleveland Cavaliers,95,2015-03-20 23:30:00,Indiana Pacers,92
1021,Dallas Mavericks,101,2015-03-21 00:30:00,Memphis Grizzlies,112
1022,Golden State Warriors,112,2015-03-21 02:30:00,New Orleans Pelicans,96
1023,Los Angeles Clippers,113,2015-03-21 02:30:00,Washington Wizards,99
1024,Miami Heat,108,2015-03-20 23:30:00,Denver Nuggets,91
1025,Oklahoma City Thunder,123,2015-03-21 00:00:00,Atlanta Hawks,115
1026,Orlando Magic,111,2015-03-20 23:00:00,Portland Trail Blazers,104
1027,Philadelphia 76ers,97,2015-03-20 23:00:00,New York Knicks,81
1028,Sacramento Kings,101,2015-03-21 02:00:00,Charlotte Hornets,91
1029,San Antonio Spurs,101,2015-03-21 00:30:00,Boston Celtics,89
1030,Detroit Pistons,107,2015-03-21 23:30:00,Chicago Bulls,91
1031,Golden State Warriors,106,2015-03-22 02:30:00,Utah Jazz,91
1032,Houston Rockets,102,2015-03-22 00:00:00,Phoenix Suns,117
1033,Indiana Pacers,111,2015-03-21 23:00:00,Brooklyn Nets,123
1034,Memphis Grizzlies,97,2015-03-22 00:00:00,Portland Trail Blazers,86
1035,Atlanta Hawks,95,2015-03-22 19:00:00,San Antonio Spurs,114
1036,Boston Celtics,97,2015-03-22 22:00:00,Detroit Pistons,105
1037,Los Angeles Clippers,107,2015-03-22 19:30:00,New Orleans Pelicans,100
1038,Los Angeles Lakers,101,2015-03-23 01:30:00,Philadelphia 76ers,87
1039,Milwaukee Bucks,90,2015-03-22 19:00:00,Cleveland Cavaliers,108
1040,Minnesota Timberwolves,98,2015-03-22 23:00:00,Charlotte Hornets,109
1041,Oklahoma City Thunder,93,2015-03-22 19:00:00,Miami Heat,75
1042,Orlando Magic,100,2015-03-22 22:00:00,Denver Nuggets,119
1043,Phoenix Suns,98,2015-03-23 01:00:00,Dallas Mavericks,92
1044,Sacramento Kings,109,2015-03-22 22:00:00,Washington Wizards,86
1045,Toronto Raptors,106,2015-03-22 20:00:00,New York Knicks,89
1046,Brooklyn Nets,91,2015-03-23 23:30:00,Boston Celtics,110
1047,Chicago Bulls,98,2015-03-24 00:00:00,Charlotte Hornets,86
1048,Golden State Warriors,107,2015-03-24 02:30:00,Washington Wizards,76
1049,Indiana Pacers,100,2015-03-23 23:00:00,Houston Rockets,110
1050,New York Knicks,82,2015-03-23 23:30:00,Memphis Grizzlies,103
1051,Utah Jazz,104,2015-03-24 01:00:00,Minnesota Timberwolves,106
1052,Dallas Mavericks,101,2015-03-25 00:00:00,San Antonio Spurs,94
1053,Detroit Pistons,108,2015-03-24 23:30:00,Toronto Raptors,104
1054,Milwaukee Bucks,89,2015-03-25 00:00:00,Miami Heat,88
1055,Oklahoma City Thunder,127,2015-03-25 00:00:00,Los Angeles Lakers,117
1056,Portland Trail Blazers,108,2015-03-25 02:30:00,Golden State Warriors,122
1057,Sacramento Kings,107,2015-03-25 02:00:00,Philadelphia 76ers,106
1058,Boston Celtics,86,2015-03-25 23:30:00,Miami Heat,93
1059,Charlotte Hornets,88,2015-03-25 23:00:00,Brooklyn Nets,91
1060,Denver Nuggets,85,2015-03-26 01:00:00,Philadelphia 76ers,99
1061,Memphis Grizzlies,89,2015-03-26 00:00:00,Cleveland Cavaliers,111
1062,Minnesota Timberwolves,99,2015-03-26 00:00:00,Los Angeles Lakers,101
1063,New Orleans Pelicans,93,2015-03-26 00:00:00,Houston Rockets,95
1064,New York Knicks,80,2015-03-25 23:00:00,Los Angeles Clippers,111
1065,Orlando Magic,83,2015-03-25 23:00:00,Atlanta Hawks,95
1066,Phoenix Suns,99,2015-03-26 02:00:00,Sacramento Kings,108
1067,San Antonio Spurs,130,2015-03-26 01:30:00,Oklahoma City Thunder,91
1068,Toronto Raptors,103,2015-03-25 23:00:00,Chicago Bulls,116
1069,Utah Jazz,89,2015-03-26 01:00:00,Portland Trail Blazers,92
1070,Washington Wizards,101,2015-03-25 23:00:00,Indiana Pacers,103
1071,Milwaukee Bucks,111,2015-03-27 00:00:00,Indiana Pacers,107
1072,Atlanta Hawks,99,2015-03-27 23:30:00,Miami Heat,86
1073,Brooklyn Nets,106,2015-03-27 23:30:00,Cleveland Cavaliers,98
1074,Denver Nuggets,107,2015-03-28 01:00:00,Utah Jazz,91
1075,Houston Rockets,120,2015-03-28 00:00:00,Minnesota Timberwolves,110
1076,Memphis Grizzlies,84,2015-03-28 00:00:00,Golden State Warriors,107
1077,New Orleans Pelicans,102,2015-03-28 00:00:00,Sacramento Kings,88
1078,New York Knicks,92,2015-03-27 23:30:00,Boston Celtics,96
1079,Orlando Magic,97,2015-03-27 23:00:00,Detroit Pistons,111
1080,Philadelphia 76ers,98,2015-03-27 23:00:00,Los Angeles Clippers,119
1081,Phoenix Suns,81,2015-03-28 02:00:00,Portland Trail Blazers,87
1082,San Antonio Spurs,94,2015-03-28 00:30:00,Dallas Mavericks,76
1083,Toronto Raptors,94,2015-03-27 23:30:00,Los Angeles Lakers,83
1084,Washington Wizards,110,2015-03-27 23:00:00,Charlotte Hornets,107
1085,Chicago Bulls,111,2015-03-29 00:00:00,New York Knicks,80
1086,Charlotte Hornets,115,2015-03-28 23:00:00,Atlanta Hawks,100
