,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
231,21,18,5,85,91,41,Meyers,21,16,40,0,Leonard,355,26,76,98,C,7,POR,6,0,15,85,41
232,24,20,13,121,246,121,Jon,47,37,49,0,Leuer,642,37,63,302,PF,18,MEM,49,23,27,197,98
233,34,57,8,86,236,98,Rashard,33,26,60,6,Lewis,971,24,90,268,SF,53,MIA,134,46,35,102,52
234,25,0,0,0,1,1,DeAndre,0,0,1,0,Liggins,1,1,0,2,SG,0,MIA,0,0,0,1,1
235,23,457,22,253,1304,553,Damian,426,371,82,82,Lillard,2937,35,197,1695,PG,64,POR,554,218,193,750,335
236,25,294,27,153,662,295,Jeremy,265,218,71,33,Lin,2054,34,166,890,PG,68,HOU,229,82,176,433,213
237,28,245,31,179,487,235,Shaun,191,158,76,54,Livingston,1974,67,172,629,PG,93,BRK,6,1,105,481,234
238,25,16,30,63,229,129,Brook,115,94,17,17,Lopez,533,39,52,352,C,9,BRK,1,0,28,228,129
239,25,73,139,374,644,355,Robin,242,198,82,82,Lopez,2603,326,196,908,C,25,POR,1,0,84,643,355
240,25,341,35,739,1421,650,Kevin,633,520,77,77,Love,2797,224,136,2010,PF,59,MIN,505,190,196,916,460
241,27,586,15,281,1080,457,Kyle,385,313,79,79,Lowry,2862,88,267,1417,PG,121,TOR,500,190,194,580,267
242,31,42,0,27,190,62,John,16,10,42,6,Lucas,591,12,41,159,PG,14,UTA,84,25,22,106,37
243,23,271,2,139,501,209,Shelvin,74,64,73,11,Mack,1490,21,100,544,PG,50,ATL,184,62,89,317,147
244,27,24,72,150,189,91,Ian,145,90,77,1,Mahinmi,1248,107,207,272,C,41,IND,1,0,58,188,91
245,35,124,37,365,708,341,Shawn,65,51,76,76,Marion,2409,132,125,791,SF,90,DAL,162,58,95,546,283
246,22,477,4,140,419,170,Kendall,36,19,54,45,Marshall,1564,15,76,430,PG,48,LAL,178,71,150,241,99
247,36,50,27,98,123,63,Kenyon,19,11,32,15,Martin,633,36,85,137,PF,25,NYK,1,0,26,122,63
248,30,121,6,169,1023,440,Kevin,340,303,68,68,Martin,2177,34,123,1298,SG,66,MIN,297,115,106,726,325
249,33,19,1,21,67,25,Roger,7,7,25,2,Mason,260,1,26,74,SG,6,MIA,48,17,9,19,8
250,27,197,14,238,1009,445,Wesley,301,252,82,82,Matthews,2780,51,176,1343,SG,76,POR,511,201,110,498,244
251,30,9,20,58,105,47,Jason,31,15,34,13,Maxiell,488,28,47,109,PF,8,ORL,0,0,14,105,47
252,26,113,13,100,550,224,O.J.,88,76,52,23,Mayo,1346,24,111,608,SG,28,MIL,227,84,95,323,140
253,22,120,9,61,300,113,Ray,43,32,45,10,McCallum,897,18,69,280,PG,22,SAC,59,22,39,241,91
254,22,27,2,41,178,74,C.J.,34,23,38,0,McCollum,476,7,53,201,SG,14,POR,80,30,35,98,44
255,26,2,7,7,38,17,JaVale,1,1,5,5,McGee,79,10,16,35,C,1,DEN,0,0,8,38,17
256,20,82,18,182,679,255,Ben,143,115,82,55,McLemore,2187,53,201,720,SG,45,SAC,297,95,96,382,160
257,26,333,46,288,566,247,Josh,85,62,78,78,McRoberts,2360,85,189,661,PF,58,CHA,291,105,83,275,142
258,26,138,4,164,892,413,Jodie,258,221,77,70,Meeks,2556,30,119,1209,SG,111,LAL,404,162,111,488,251
259,25,63,1,22,86,30,Gal,12,8,31,1,Mekel,292,5,31,73,PG,4,DAL,20,5,31,66,25
260,22,169,20,250,854,376,Khris,137,118,82,64,Middleton,2460,60,243,990,SF,83,MIL,290,120,123,564,256
261,26,52,15,85,409,178,C.J.,75,64,51,34,Miles,984,18,103,503,SG,46,CLE,211,83,44,198,95
262,23,43,9,43,166,73,Darius,36,29,45,7,Miller,723,9,88,200,SF,24,NOP,77,25,22,89,48
263,33,130,5,177,443,213,Mike,56,46,82,4,Miller,1707,30,95,579,SF,26,MEM,233,107,77,210,106
264,21,26,32,111,256,94,Quincy,55,39,52,16,Miller,789,36,70,257,PF,22,DEN,94,30,48,162,64
265,25,149,9,135,666,309,Patty,82,73,81,2,Mills,1527,34,114,826,PG,68,SAS,318,135,63,348,174
266,28,232,78,473,1047,483,Paul,391,286,74,73,Millsap,2482,154,210,1328,PF,129,ATL,212,76,185,835,407
267,21,2,3,11,12,5,Tony,19,11,21,0,Mitchell,79,15,9,22,PF,6,DET,1,1,4,11,4
268,24,1,0,0,5,3,Tony,0,0,3,0,Mitchell,10,1,0,6,SF,1,MIL,1,0,0,4,3
269,36,20,30,109,126,54,Nazr,30,16,80,1,Mohammed,562,66,77,124,C,14,CHI,0,0,37,126,54
270,23,171,47,504,1015,504,Greg,367,241,82,82,Monroe,2690,256,205,1249,PF,91,DET,1,0,166,1014,504
271,24,112,13,107,456,195,E'Twaun,68,52,79,3,Moore,1506,29,106,499,SG,60,ORL,161,57,55,295,138
272,24,88,18,235,651,288,Marcus,159,121,82,1,Morris,1800,84,157,796,SF,72,PHO,260,99,95,391,189
273,24,144,51,346,845,411,Markieff,327,259,81,0,Morris,2153,139,232,1115,PF,68,PHO,108,34,147,737,377
274,28,59,12,111,520,238,Anthony,87,72,76,9,Morrow,1426,29,102,636,SG,38,NOP,195,88,51,325,150
275,23,34,21,165,296,131,Donatas,96,58,62,3,Motiejunas,952,60,132,341,PF,20,HOU,84,21,49,212,110
276,23,2,4,24,38,16,Arnett,5,4,12,2,Moultrie,187,11,22,36,PF,8,PHI,0,0,7,38,16
277,27,62,100,357,545,285,Timofey,260,196,82,30,Mozgov,1770,171,213,770,C,27,DEN,24,4,122,521,281
278,21,6,1,29,124,57,Shabazz,40,26,37,0,Muhammad,290,24,24,143,SG,8,MIN,11,3,16,113,54
279,23,2,4,6,13,3,Erik,0,0,24,0,Murphy,62,2,7,6,C,0,CHI,3,0,2,10,3
280,24,49,1,31,129,56,Toure',39,23,51,0,Murry,373,13,46,140,PG,19,NYK,12,5,34,117,51
281,22,7,10,35,73,31,Mike,14,14,20,0,Muscala,215,17,29,76,PF,3,ATL,3,0,12,70,31
282,27,3,4,13,9,3,Hamady,1,0,14,0,N'Diaye,74,5,15,6,C,0,SAC,0,0,3,9,3
283,39,86,2,25,94,36,Steve,24,22,15,10,Nash,313,4,18,102,PG,7,LAL,24,8,31,70,28
284,22,13,1,12,39,8,Nemanja,8,7,24,0,Nedovic,142,3,13,26,SG,0,GSW,18,3,13,21,5
285,31,476,5,202,747,294,Jameer,112,96,68,68,Nelson,2179,29,146,820,PG,52,ORL,391,136,166,356,158
286,24,25,23,202,420,180,Andrew,57,47,76,5,Nicholson,1174,53,150,435,PF,18,ORL,89,28,51,331,152
287,28,431,121,618,800,380,Joakim,335,247,80,80,Noah,2820,282,245,1007,C,99,CHI,2,0,194,798,380
288,30,13,4,50,146,60,Steve,6,6,54,1,Novak,540,8,44,178,PF,12,TOR,122,52,5,24,8
289,35,216,45,458,1273,633,Dirk,376,338,80,80,Nowitzki,2628,40,165,1735,PF,73,DAL,329,131,117,944,502
290,35,25,40,157,248,125,Jermaine,132,99,44,13,O'Neal,883,85,102,349,PF,14,GSW,0,0,52,248,125
291,23,78,88,264,371,186,Kyle,83,57,69,19,O'Quinn,1188,100,165,429,C,39,ORL,3,0,78,368,186
292,26,1,13,31,49,27,Greg,23,13,23,6,Oden,212,23,52,67,C,7,MIA,0,0,12,49,27
293,21,327,37,286,936,392,Victor,318,248,80,44,Oladipo,2487,43,210,1106,PG,129,ORL,226,74,256,710,318
294,22,109,27,225,502,234,Kelly,122,99,70,9,Olynyk,1400,140,227,607,C,35,BOS,114,40,106,388,194
295,23,15,16,45,47,21,Daniel,30,23,22,4,Orton,251,16,38,65,C,6,PHI,0,0,18,47,21
296,29,48,19,132,326,130,Travis,52,42,63,4,Outlaw,1065,36,94,343,SF,20,SAC,117,41,26,209,89
297,29,136,14,192,349,149,Zaza,130,110,53,43,Pachulia,1325,141,124,408,C,45,MIL,1,0,92,348,149
298,34,52,1,19,118,52,Jannero,11,8,29,0,Pargo,242,1,17,136,PG,14,CHA,60,24,26,58,28
299,31,388,9,138,914,456,Tony,243,197,68,68,Parker,1997,17,86,1134,PG,36,SAS,67,25,151,847,431
300,25,298,29,340,987,466,Chandler,221,164,74,74,Parsons,2783,69,168,1226,SF,88,HOU,351,130,144,636,336
301,28,663,4,230,870,406,Chris,345,295,62,62,Paul,2171,38,157,1185,PG,154,LAC,212,78,145,658,328
302,28,50,23,262,701,379,Nikola,249,186,54,54,Pekovic,1663,206,129,944,C,30,MIN,0,0,84,701,379
303,29,67,32,223,193,87,Kendrick,67,37,62,62,Perkins,1207,82,177,211,C,26,OKC,1,0,90,192,87
304,36,178,31,322,712,321,Paul,310,256,75,68,Pierce,2098,26,190,1010,SF,86,BRK,300,112,153,412,209
305,25,0,0,0,1,0,Dexter,2,0,2,0,Pittman,3,3,0,0,C,0,ATL,0,0,0,1,0
306,23,60,55,209,302,199,Mason,195,122,70,22,Plumlee,1275,99,171,520,C,49,BRK,3,0,77,299,199
307,25,43,90,428,553,286,Miles,132,74,80,79,Plumlee,1964,198,185,646,C,50,PHO,0,0,111,553,286
308,25,20,1,16,79,31,Quincy,26,21,15,2,Pondexter,270,10,18,94,SG,5,MEM,34,11,15,45,20
309,20,10,1,36,91,33,Otto,12,8,37,0,Porter,319,21,26,78,SF,8,WAS,21,4,14,70,29
310,31,0,1,5,6,2,Josh,0,0,1,0,Powell,19,0,1,4,PF,0,HOU,0,0,1,6,2
311,22,241,5,85,253,78,Phil,45,29,75,11,Pressey,1132,20,97,213,PG,68,BOS,106,28,87,147,50
312,27,13,0,9,46,19,A.J.,2,0,28,0,Price,99,1,5,44,SG,1,MIN,22,6,7,24,13
313,30,66,2,35,92,28,Ronnie,13,9,31,2,Price,377,8,50,74,SG,25,ORL,43,9,26,49,19
314,36,228,2,93,191,88,Pablo,12,11,66,27,Prigioni,1283,36,132,252,PG,67,NYK,140,65,60,51,23
315,33,119,19,202,492,200,Tayshaun,60,34,76,76,Prince,1948,32,63,454,SF,39,MEM,69,20,41,423,180
316,26,23,13,54,126,68,Miroslav,55,45,48,2,Raduljica,465,54,84,181,C,7,MIL,0,0,28,126,68
317,24,32,19,102,176,68,Anthony,69,52,43,5,Randolph,527,20,64,206,PF,26,DEN,61,18,39,115,50
318,30,1,1,18,14,7,Shavlik,11,6,14,0,Randolph,95,7,15,20,PF,3,PHO,0,0,5,14,7
319,32,200,23,530,1198,560,Zach,337,250,79,79,Randolph,2705,265,210,1372,PF,54,MEM,20,2,183,1178,558
320,29,78,3,65,398,181,J.J.,106,97,35,34,Redick,987,9,65,532,SG,28,LAC,185,73,42,213,108
321,23,7,1,16,37,11,Glen,7,5,11,1,Rice,109,4,7,32,SG,6,WAS,17,5,9,20,6
322,21,160,9,103,474,192,Austin,173,110,69,4,Rivers,1339,26,134,530,PG,45,NOP,99,36,77,375,156
323,22,15,10,58,68,33,Andre,10,7,40,16,Roberson,399,36,74,75,SG,19,OKC,13,2,19,55,31
324,28,234,7,119,581,244,Brian,133,125,72,42,Roberts,1667,17,132,677,PG,43,NOP,178,64,95,403,180
325,29,112,4,60,383,164,Nate,85,71,44,1,Robinson,866,21,92,457,PG,36,DEN,154,58,58,229,106
326,22,34,20,202,293,141,Thomas,101,57,70,0,Robinson,873,105,131,339,PF,23,POR,1,0,57,292,141
327,27,294,2,142,350,141,Rajon,67,42,30,30,Rondo,998,22,65,350,PG,40,BOS,90,26,99,260,115
328,25,43,1,23,164,58,Derrick,32,27,10,10,Rose,311,9,15,159,PG,5,CHI,47,16,34,117,42
329,22,79,27,209,751,318,Terrence,98,82,81,62,Ross,2159,43,183,879,SG,64,TOR,408,161,88,343,157
330,23,704,11,281,670,255,Ricky,283,227,82,82,Rubio,2638,61,218,781,PG,191,MIN,133,44,221,537,211
331,28,24,9,39,90,30,Brandon,5,3,38,0,Rush,418,5,31,79,SG,5,UTA,47,16,20,43,14
332,24,51,47,172,300,143,Robert,94,64,65,13,Sacre,1089,82,134,350,C,24,LAL,0,0,44,300,143
333,25,19,40,105,162,76,Larry,55,26,23,20,Sanders,584,60,74,178,C,18,MIL,1,0,26,161,76
334,20,93,0,55,188,72,Dennis,43,29,49,0,Schroder,641,5,54,183,PG,17,ATL,42,10,61,146,62
335,33,81,16,305,560,263,Luis,136,99,82,2,Scola,1399,86,164,626,PF,26,IND,7,1,108,553,262
336,25,75,7,222,628,301,Mike,132,103,80,6,Scott,1482,62,121,767,PF,30,ATL,200,62,79,428,239
337,29,94,17,170,340,141,Thabo,69,53,61,61,Sefolosha,1584,50,90,383,SG,79,OKC,152,48,55,188,93
338,24,17,26,75,220,111,Kevin,31,27,53,1,Seraphin,578,53,103,249,C,3,WAS,0,0,41,220,111
339,29,4,0,0,3,0,Mustafa,2,1,3,0,Shakur,11,0,2,1,PG,0,OKC,1,0,2,2,0
340,23,129,13,227,484,183,Iman,71,53,74,58,Shumpert,1962,81,209,495,SG,92,NYK,228,76,79,256,107
341,25,68,16,60,237,76,Alexey,90,68,63,0,Shved,664,21,36,250,SG,26,MIN,102,30,48,135,46
342,25,75,38,187,602,269,Kyle,184,152,82,36,Singler,2337,116,211,784,SF,61,DET,246,94,79,356,175
343,24,6,3,37,67,25,Chris,25,18,25,0,Singleton,250,18,25,75,SF,9,WAS,19,7,17,48,18
344,23,34,1,12,57,18,Peyton,15,11,24,0,Siva,224,2,27,54,SG,9,DET,25,7,18,32,11
345,26,50,1,40,117,44,Donald,20,12,48,1,Sloan,392,4,19,110,SG,10,IND,42,10,22,75,34
346,26,0,0,0,0,0,Chris,0,0,2,0,Smith,2,0,0,0,PG,0,NYK,0,0,0,0,0
347,23,0,2,16,28,18,Greg,5,2,11,0,Smith,100,11,17,38,C,1,HOU,0,0,5,28,18
348,25,179,13,98,281,119,Ish,39,22,70,1,Smith,1006,31,66,261,PG,49,PHO,23,1,65,258,118
349,28,219,20,261,955,396,J.R.,138,90,74,37,Smith,2421,35,196,1071,SF,65,NYK,480,189,108,475,207
350,27,29,29,130,282,131,Jason,50,39,31,27,Smith,830,51,100,301,PF,11,NOP,0,0,28,282,131
351,28,252,110,418,1233,517,Josh,301,160,77,76,Smith,2730,102,197,1264,SF,105,DET,265,70,199,968,447
352,22,68,15,105,336,129,Tony,41,31,77,12,Snell,1231,19,84,346,SG,29,CHI,178,57,44,158,72
353,26,32,34,189,442,195,Marreese,134,110,79,3,Speights,982,101,148,508,C,10,GSW,31,8,66,411,187
354,29,90,31,240,346,181,Tiago,173,121,59,50,Splitter,1271,123,117,483,C,29,SAS,3,0,75,343,181
355,23,0,0,4,7,3,D.J.,1,1,3,0,Stephens,15,1,0,7,SG,0,MIL,0,0,0,7,3
356,23,359,7,463,870,427,Lance,197,140,78,78,Stephenson,2752,95,195,1080,SG,54,IND,244,86,210,626,341
357,28,36,57,154,122,70,Greg,32,19,55,20,Stiemsma,1007,72,169,159,C,35,NOP,1,0,44,121,70
358,25,12,0,18,17,7,Julyan,3,2,21,0,Stone,120,2,13,18,SG,3,TOR,8,2,5,9,5
359,31,34,37,208,558,311,Amar'e,203,150,65,21,Stoudemire,1466,112,159,772,C,23,NYK,0,0,91,558,311
360,27,152,10,130,853,372,Rodney,292,244,73,5,Stuckey,1950,39,131,1012,SG,54,DET,88,24,125,765,348
361,21,118,49,360,899,384,Jared,203,158,74,44,Sullinger,2041,241,251,982,PF,35,BOS,208,56,119,691,328
362,24,22,5,45,218,82,Jeffery,47,26,26,8,Taylor,629,15,62,208,SF,13,CHA,67,18,25,151,64
363,23,36,1,12,91,31,Tyshawn,30,24,23,3,Taylor,270,3,29,89,PG,12,BRK,12,3,31,79,28
364,25,528,17,174,1040,456,Jeff,376,318,79,79,Teague,2542,34,158,1304,PG,89,ATL,225,74,232,815,382
365,28,57,23,206,529,221,Mirza,62,44,72,7,Teletovic,1396,60,143,622,SF,29,BRK,349,136,54,180,85
366,27,72,11,47,141,51,Garrett,43,30,75,0,Temple,638,21,72,138,SG,35,WAS,29,6,42,112,45
367,36,56,0,33,152,55,Jason,15,10,35,0,Terry,570,4,48,159,PG,13,BRK,103,39,27,49,16
368,26,1,9,31,23,13,Hasheem,5,1,23,0,Thabeet,192,9,47,27,C,4,OKC,0,0,14,23,13
369,24,454,8,163,1096,496,Isaiah,407,346,72,54,Thomas,2497,47,185,1465,PG,93,SAC,364,127,213,732,369
370,25,3,0,5,9,2,Lance,4,2,5,0,Thomas,42,2,4,6,SF,0,NOP,0,0,2,9,2
371,22,73,12,174,372,171,Hollis,73,52,77,41,Thompson,1742,73,144,461,SF,53,PHI,167,67,60,205,104
372,27,53,56,374,496,251,Jason,145,84,82,61,Thompson,2007,153,251,586,PF,32,SAC,0,0,95,496,251
373,23,181,37,211,1259,559,Klay,185,147,81,81,Thompson,2868,38,234,1488,SG,74,GSW,535,223,135,724,336
374,22,72,35,485,761,363,Tristan,339,235,82,82,Thompson,2594,269,188,961,PF,42,CLE,1,0,108,760,363
375,35,23,0,9,20,4,Jamaal,0,0,8,5,Tinsley,110,2,10,9,PG,2,UTA,15,1,9,5,3
376,28,42,15,135,307,129,Anthony,41,33,64,9,Tolliver,1298,33,82,393,PF,19,CHA,247,102,23,60,27
377,28,141,23,368,615,265,P.J.,201,156,81,81,Tucker,2490,161,204,760,SF,110,PHO,191,74,102,424,191
378,31,24,50,119,107,64,Ronny,50,21,31,10,Turiaf,606,55,65,149,C,8,MIN,0,0,24,107,64
379,34,33,10,78,109,42,Hedo,18,9,38,0,Turkoglu,392,11,50,115,SF,19,LAC,50,22,16,59,20
380,22,8,20,71,116,60,Jeremy,48,26,41,0,Tyler,398,38,70,146,C,6,NYK,0,0,26,116,60
381,26,31,44,87,143,57,Ekpe,47,30,42,14,Udoh,804,61,96,144,PF,15,MIL,0,0,38,143,57
382,21,57,71,488,676,359,Jonas,260,198,81,81,Valanciunas,2282,226,249,916,C,24,TOR,1,0,136,675,359
383,31,140,39,442,459,227,Anderson,135,92,65,29,Varejao,1800,187,164,546,C,69,CLE,7,0,72,452,227
384,29,6,5,28,92,35,Charlie,14,8,20,0,Villanueva,180,6,16,92,PF,4,DET,56,14,7,36,21
385,23,104,47,441,696,353,Nikola,137,105,57,57,Vucevic,1812,185,169,811,C,60,ORL,0,0,112,696,353
386,29,0,0,3,5,2,Sasha,0,0,2,0,Vujacic,10,0,1,5,SG,1,LAC,2,1,3,3,1
387,32,252,29,181,761,415,Dwyane,258,189,54,53,Wade,1775,60,106,1028,SG,79,MIA,32,9,161,729,406
388,22,209,17,163,993,430,Dion,235,161,70,24,Waiters,2072,32,153,1113,SG,63,CLE,250,92,154,743,338
389,23,447,32,267,1143,449,Kemba,337,282,73,73,Walker,2614,39,128,1289,PG,86,CHA,327,109,169,816,340
390,23,721,40,295,1337,579,John,394,317,82,82,Wall,2980,38,219,1583,PG,149,WAS,308,108,295,1029,471
391,31,143,14,176,230,116,Gerald,101,47,58,16,Wallace,1416,36,79,298,SF,73,BOS,64,19,97,166,97
392,24,10,0,9,42,18,Casper,6,5,9,0,Ware,116,0,11,48,PG,8,PHI,21,7,5,21,11
393,29,107,8,82,334,146,C.J.,88,69,63,5,Watson,1193,19,66,414,PG,60,IND,145,53,60,189,93
394,34,28,1,10,11,3,Earl,4,4,24,0,Watson,161,5,33,12,PG,5,POR,7,2,17,4,1
395,22,2,0,2,2,1,Maalik,0,0,2,0,Wayns,9,0,4,2,PG,2,LAC,0,0,0,2,1
396,27,97,15,184,587,254,Martell,125,105,78,13,Webster,2157,38,150,759,SF,41,WAS,372,146,58,215,108
397,33,223,74,422,939,458,David,251,198,80,80,West,2472,120,186,1118,PF,61,IND,15,4,133,924,454
398,25,319,7,208,791,346,Russell,293,242,46,46,Westbrook,1412,55,104,1002,PG,88,OKC,214,68,177,577,278
399,27,0,0,2,1,0,D.J.,0,0,2,0,White,10,0,1,0,PF,1,CHA,0,0,0,1,0
400,22,0,0,0,1,0,Royce,0,0,3,0,White,9,0,2,0,PF,0,SAC,0,0,0,1,0
401,29,392,13,153,716,322,Deron,216,173,64,58,Williams,2059,15,148,915,PG,93,BRK,268,98,143,448,224
402,24,72,3,100,337,140,Elliot,119,87,67,2,Williams,1157,30,126,404,SG,35,PHI,125,37,68,212,103
403,27,210,4,114,493,197,Lou,179,152,60,7,Williams,1445,10,65,625,PG,45,ATL,231,79,92,262,118
404,27,78,31,252,526,231,Marvin,73,57,66,50,Williams,1674,82,151,603,PF,54,UTA,234,84,53,292,147
405,31,321,10,111,672,280,Mo,89,78,74,0,Williams,1834,42,197,721,PG,55,POR,225,83,149,447,197
406,27,1,0,0,9,5,Reggie,0,0,3,0,Williams,17,0,1,11,SF,1,OKC,3,1,2,6,4
407,27,30,30,142,192,73,Shawne,20,14,36,13,Williams,751,25,93,202,PF,19,LAL,129,42,21,63,31
408,23,26,50,101,129,69,Jeff,73,52,58,4,Withey,684,49,73,190,C,15,NOP,1,0,20,128,69
409,22,187,15,116,389,170,Nate,90,59,58,31,Wolters,1309,33,67,417,PG,35,MIL,62,18,57,327,152
410,34,17,8,41,141,56,Metta,16,10,29,1,World,388,18,44,139,SF,24,NYK,54,17,19,87,39
411,26,31,55,142,331,224,Brandan,106,77,58,0,Wright,1077,102,94,525,C,32,DAL,0,0,35,331,224
412,25,5,5,10,35,21,Chris,15,6,8,0,Wright,126,10,17,48,SF,7,MIL,1,0,5,34,21
413,28,64,16,162,297,111,Dorell,69,52,68,13,Wright,984,29,62,343,SF,23,POR,202,69,39,95,42
414,20,217,16,159,808,345,Tony,326,209,72,16,Wroten,1765,69,151,939,PG,78,PHI,188,40,204,620,305
415,28,95,12,137,889,387,Nick,285,235,64,9,Young,1810,29,156,1144,SG,46,LAL,350,135,95,539,252
416,25,182,36,310,1283,582,Thaddeus,229,163,79,78,Young,2718,166,213,1417,PF,167,PHI,292,90,165,991,492
417,21,92,41,235,404,172,Cody,200,146,82,3,Zeller,1416,118,170,490,C,40,CHA,1,0,87,403,172
418,24,36,38,179,290,156,Tyler,121,87,70,9,Zeller,1049,103,137,399,C,18,CLE,1,0,60,289,156
419,23,4,3,10,14,6,Quincy,8,5,7,0,Acy,61,5,8,19,SF,4,TOR,5,2,2,9,4
420,23,24,23,134,127,60,Quincy,45,30,56,0,Acy,786,67,114,152,SF,19,SAC,10,2,28,117,58
421,27,7,15,55,40,22,Jeff,25,13,25,0,Adrien,256,33,35,57,PF,7,CHA,0,0,8,40,22
422,27,31,21,149,235,121,Jeff,94,63,28,12,Adrien,705,69,73,305,PF,17,MIL,0,0,31,235,121
423,24,65,27,171,266,117,Lavoy,40,27,51,2,Allen,960,106,115,263,PF,22,PHI,13,2,40,253,115
424,24,6,6,21,34,17,Lavoy,10,6,14,0,Allen,112,13,11,40,PF,2,IND,0,0,4,34,17
425,31,6,11,27,32,16,Lou,24,6,18,0,Amundson,184,28,49,38,PF,9,NOP,0,0,14,32,16
426,31,0,0,0,0,0,Lou,0,0,1,0,Amundson,1,0,0,0,PF,0,CHI,0,0,0,0,0
427,31,0,4,5,6,2,Joel,2,2,12,0,Anthony,37,2,4,6,C,0,MIA,0,0,1,6,2
428,31,2,8,18,26,10,Joel,6,2,21,0,Anthony,149,13,13,22,C,3,BOS,0,0,2,26,10
429,26,10,0,4,24,7,D.J.,6,6,10,0,Augustin,82,0,7,21,PG,1,TOR,11,1,9,13,6
430,26,303,3,111,694,291,D.J.,221,195,61,9,Augustin,1857,15,140,909,PG,52,CHI,321,132,116,373,159
431,25,66,5,51,239,90,Jerryd,57,45,31,5,Bayless,650,8,72,250,PG,20,MEM,83,25,22,156,65
432,25,128,4,72,378,158,Jerryd,61,49,41,14,Bayless,1036,14,89,416,PG,40,BOS,129,51,60,249,107
433,24,20,6,35,97,36,Kent,36,19,44,0,Bazemore,268,5,42,101,SG,12,GSW,39,10,28,58,26
434,24,71,7,72,246,111,Kent,73,47,23,15,Bazemore,643,5,60,302,SG,31,LAL,89,33,51,157,78
435,33,205,2,95,233,88,Steve,35,28,27,27,Blake,891,8,49,256,PG,34,LAL,131,52,71,102,36
436,33,102,6,51,120,45,Steve,8,5,28,1,Blake,607,5,36,122,PG,20,GSW,79,27,31,41,18
437,28,10,1,12,15,3,Ronnie,2,0,23,3,Brewer,158,2,4,7,SF,6,HOU,8,1,2,7,2
438,28,0,0,0,0,0,Ronnie,0,0,1,0,Brewer,2,0,0,0,SF,0,CHI,0,0,0,0,0
439,29,83,6,39,263,104,Aaron,44,37,43,0,Brooks,716,23,76,299,PG,25,HOU,132,54,51,131,50
440,29,150,7,58,318,129,Aaron,51,46,29,12,Brooks,841,20,70,346,PG,27,DEN,116,42,66,202,87
441,25,4,1,18,24,9,MarShon,14,11,10,0,Brooks,73,1,5,31,SG,1,BOS,4,2,7,20,7
442,25,0,0,4,13,5,MarShon,4,3,7,0,Brooks,15,1,0,13,SG,1,GSW,2,0,0,11,5
443,25,21,3,22,88,43,MarShon,26,18,18,0,Brooks,228,8,16,115,SG,12,LAL,19,11,17,69,32
444,28,5,0,12,28,8,Shannon,9,7,10,1,Brown,103,1,12,23,SG,1,SAS,2,0,8,26,8
445,28,4,0,9,38,16,Shannon,12,8,19,0,Brown,148,6,12,40,SG,12,NYK,0,0,10,38,16
446,33,56,11,142,354,137,Caron,56,47,34,13,Butler,821,16,64,374,SF,23,MIL,147,53,52,207,84
447,33,26,6,66,186,76,Caron,19,16,22,0,Butler,598,5,56,213,SF,24,OKC,102,45,8,84,31
448,26,27,28,79,203,85,Andrew,42,32,24,19,Bynum,480,47,28,202,C,6,CLE,0,0,30,203,85
449,26,2,1,13,22,9,Andrew,7,5,2,0,Bynum,36,6,3,23,C,0,IND,0,0,4,22,9
450,26,16,19,107,240,90,Earl,24,14,45,17,Clark,698,20,61,234,PF,16,CLE,116,40,30,124,50
451,26,2,6,14,21,7,Earl,10,8,9,0,Clark,70,2,6,23,PF,1,NYK,6,1,1,15,6
452,25,224,3,102,455,188,Jordan,126,110,39,35,Crawford,1198,18,76,536,PG,34,BOS,157,50,84,298,138
453,25,57,2,53,333,139,Jordan,43,36,42,0,Crawford,661,10,44,354,SG,13,GSW,128,40,50,205,99
454,22,3,0,1,2,1,Jared,2,0,5,0,Cunningham,22,0,3,2,SG,0,ATL,1,0,2,1,1
455,22,5,0,4,19,5,Jared,14,13,8,0,Cunningham,58,1,13,24,SG,3,SAC,6,1,0,13,4
456,23,0,0,0,0,0,Seth,0,0,1,0,Curry,4,0,0,0,PG,0,MEM,0,0,0,0,0
457,23,0,0,1,3,1,Seth,0,0,1,0,Curry,9,0,0,3,PG,2,CLE,1,1,0,2,0
458,28,70,22,195,512,232,Glen,114,77,45,43,Davis,1354,87,111,545,PF,46,ORL,10,4,59,502,228
459,28,7,7,48,81,39,Glen,23,18,23,1,Davis,308,21,48,96,PF,12,LAC,1,0,17,80,39
460,25,2,0,5,13,3,Austin,3,2,8,0,Daye,33,2,4,8,SF,0,TOR,8,0,0,5,3
461,25,6,4,17,55,21,Austin,7,4,14,1,Daye,115,3,14,58,SF,4,SAS,29,12,5,26,9
462,26,32,3,39,93,42,Nando,22,18,26,3,De,301,6,25,112,SF,15,SAS,31,10,21,62,32
463,26,33,3,20,60,22,Nando,13,13,21,0,De,193,8,23,65,SF,7,TOR,22,8,14,38,14
464,24,0,0,0,1,0,Dewayne,2,1,4,0,Dedmon,6,0,1,1,C,0,GSW,0,0,0,1,0
465,24,3,9,38,29,15,Dewayne,13,7,11,0,Dedmon,150,11,28,37,C,0,PHI,0,0,9,29,15
