,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
454,26,266,74,468,1118,505,DeMarcus,549,423,55,55,Cousins,1891,115,203,1528,C,75,SAC,267,95,207,851,410
455,26,66,19,174,314,142,DeMarcus,121,94,17,17,Cousins,574,37,75,414,C,25,NOP,96,36,62,218,106
456,36,20,2,42,90,36,Mike,19,14,23,2,Dunleavy,366,5,32,106,SF,6,CLE,57,20,14,33,16
457,36,30,5,55,130,57,Mike,26,22,30,0,Dunleavy,475,13,35,169,SF,9,ATL,77,33,14,53,24
458,22,34,0,15,64,25,Tyler,3,2,31,0,Ennis,196,4,29,58,PG,6,HOU,16,6,24,48,19
459,22,52,2,21,144,65,Tyler,22,19,22,2,Ennis,392,5,29,170,PG,19,LAL,54,21,21,90,44
460,27,91,4,80,227,91,Tyreke,58,45,26,0,Evans,474,6,41,248,SF,23,NOP,70,21,39,157,70
461,27,33,5,44,143,59,Tyreke,34,24,14,6,Evans,314,7,19,163,SF,12,SAC,48,21,22,95,38
462,23,17,2,8,49,18,Yogi,16,10,10,0,Ferrell,151,4,11,54,PG,2,BRK,27,8,14,22,10
463,23,155,7,83,345,142,Yogi,73,64,36,29,Ferrell,1046,16,79,408,PG,40,DAL,149,60,56,196,82
464,25,65,5,101,441,165,Langston,52,40,55,0,Galloway,1120,20,76,471,PG,40,NOP,268,101,28,173,64
465,25,28,1,28,104,42,Langston,12,11,19,2,Galloway,375,7,20,114,PG,6,SAC,40,19,18,64,23
466,31,60,50,262,530,276,Taj,119,85,55,55,Gibson,1502,120,123,639,PF,27,CHI,12,2,77,518,274
467,31,13,15,65,179,89,Taj,39,28,23,16,Gibson,487,38,40,207,PF,14,OKC,1,1,28,178,88
468,22,1,1,0,5,2,Archie,10,10,3,0,Goodwin,30,0,1,15,SG,0,NOP,2,1,0,3,1
469,22,23,4,21,61,34,Archie,32,23,12,0,Goodwin,184,7,7,95,SG,4,BRK,13,4,14,48,30
470,22,0,4,6,17,6,Jerami,8,4,2,0,Grant,41,0,5,16,PF,0,PHI,2,0,3,15,6
471,22,46,75,161,311,146,Jerami,139,86,78,4,Grant,1490,38,144,421,PF,33,OKC,114,43,41,197,103
472,28,62,26,114,218,104,Spencer,34,30,35,1,Hawes,626,32,61,254,PF,13,CHO,55,16,40,163,88
473,28,19,4,39,59,30,Spencer,18,14,19,0,Hawes,171,6,16,83,PF,2,MIL,26,9,9,33,21
474,30,20,44,97,144,78,Roy,75,61,42,13,Hibbert,671,53,97,217,C,8,CHO,0,0,31,144,78
475,30,1,2,1,3,2,Roy,0,0,6,0,Hibbert,11,1,3,4,C,0,DEN,0,0,1,3,2
476,23,77,7,147,471,185,Buddy,33,29,57,37,Hield,1161,19,81,488,SG,18,NOP,241,89,48,230,96
477,23,44,2,87,296,142,Buddy,43,35,25,18,Hield,727,16,34,378,SG,20,SAC,138,59,53,158,83
478,27,60,91,282,703,343,Serge,91,77,56,56,Ibaka,1710,100,139,846,PF,34,ORL,214,83,66,489,260
479,27,15,33,127,279,128,Serge,34,30,23,23,Ibaka,712,29,76,327,PF,7,TOR,103,41,39,176,87
480,29,1,1,14,16,6,Ersan,0,0,3,0,Ilyasova,62,2,5,15,PF,3,OKC,12,3,4,4,3
481,29,97,14,243,648,285,Ersan,142,109,53,40,Ilyasova,1447,71,133,786,PF,33,PHI,298,107,78,350,178
482,29,43,8,109,226,93,Ersan,65,52,26,12,Ilyasova,633,42,73,270,PF,22,ATL,92,32,34,134,61
483,27,287,4,131,429,163,Brandon,135,102,58,11,Jennings,1428,21,84,496,PG,55,NYK,200,68,106,229,95
484,27,108,0,36,106,29,Brandon,17,12,23,2,Jennings,374,8,32,81,PG,15,WAS,52,11,22,54,18
485,25,59,53,238,489,231,Terrence,170,103,51,12,Jones,1264,65,67,584,PF,39,NOP,75,19,48,414,212
486,25,0,1,3,3,0,Terrence,0,0,3,0,Jones,6,0,0,0,PF,1,MIL,0,0,0,3,0
487,35,75,13,89,246,108,Kyle,27,24,32,21,Korver,894,0,47,305,SG,23,ATL,159,65,40,87,43
488,35,35,8,90,269,131,Kyle,15,14,35,1,Korver,859,7,60,373,SG,11,CLE,200,97,29,69,34
489,25,51,6,132,244,111,Joffrey,58,37,50,0,Lauvergne,739,51,71,286,PF,18,OKC,78,27,40,166,84
490,25,19,0,47,92,37,Joffrey,15,9,20,1,Lauvergne,241,21,12,89,C,7,CHI,20,6,16,72,31
491,28,54,14,84,136,52,DeAndre,37,23,61,19,Liggins,752,17,78,144,SG,45,CLE,45,17,42,91,35
492,28,0,0,4,6,3,DeAndre,3,2,1,0,Liggins,25,3,3,8,SG,2,DAL,1,0,0,5,3
493,21,2,2,8,31,16,Chris,3,2,14,0,McCullough,72,9,7,35,PF,1,BRK,6,1,2,25,15
494,21,0,0,2,1,0,Chris,2,1,2,0,McCullough,8,0,0,1,PF,1,WAS,1,0,1,0,0
495,23,4,8,24,68,31,K.J.,10,9,29,0,McDaniels,212,6,24,80,SF,7,HOU,27,9,10,41,22
496,23,9,10,43,101,46,K.J.,28,23,20,0,McDaniels,293,9,25,126,SF,12,BRK,39,11,19,62,35
497,25,45,4,116,373,166,Doug,67,59,44,4,McDermott,1078,14,57,447,SF,11,CHI,150,56,32,223,110
498,25,13,1,43,124,56,Doug,17,12,22,1,McDermott,430,6,22,145,SF,2,OKC,58,21,6,66,35
499,31,19,2,18,223,86,Anthony,26,23,40,7,Morrow,627,11,40,230,SG,22,OKC,119,35,6,104,51
500,31,6,0,1,29,12,Anthony,11,11,9,0,Morrow,87,1,4,41,SG,2,CHI,14,6,0,15,6
501,27,7,6,23,77,30,Andrew,12,7,28,0,Nicholson,231,11,37,70,PF,11,WAS,16,3,11,61,27
502,27,3,0,23,34,13,Andrew,2,2,10,0,Nicholson,111,4,18,30,PF,5,BRK,11,2,6,23,11
503,22,30,26,98,175,107,Nerlens,63,43,29,7,Noel,564,46,71,257,C,43,PHI,1,0,29,174,107
504,22,20,24,103,134,77,Nerlens,48,34,22,12,Noel,483,47,55,188,C,22,DAL,0,0,22,134,77
505,22,60,36,171,298,151,Jusuf,113,56,45,29,Nurkic,807,89,88,358,C,25,DEN,0,0,81,298,151
506,22,63,38,142,236,120,Jusuf,97,64,20,19,Nurkic,584,65,73,304,C,25,POR,1,0,62,235,120
507,23,2,1,6,15,7,Johnny,4,4,7,0,O'Bryant,46,5,4,20,PF,0,DEN,3,2,3,12,5
508,23,4,0,4,15,8,Johnny,2,1,4,0,O'Bryant,34,4,6,18,PF,0,CHO,3,1,3,12,7
509,22,40,4,29,130,43,Cameron,4,4,20,0,Payne,320,2,38,106,PG,10,OKC,52,16,16,78,27
510,22,15,0,16,63,21,Cameron,4,1,11,0,Payne,142,1,14,54,PG,4,CHI,34,11,13,29,10
511,26,214,63,312,442,235,Mason,224,127,54,54,Plumlee,1516,120,149,597,C,50,POR,5,0,88,437,235
512,26,70,29,123,181,99,Mason,76,47,27,10,Plumlee,632,50,77,245,C,19,DEN,1,0,46,180,99
513,28,18,9,30,68,30,Miles,35,22,32,12,Plumlee,310,23,48,82,C,11,MIL,0,0,22,68,30
514,28,3,4,27,24,14,Miles,4,3,13,0,Plumlee,174,15,25,31,C,7,CHO,0,0,8,24,14
515,23,6,1,5,26,12,Chasson,12,12,8,0,Randle,74,0,11,42,PG,3,PHI,15,6,3,11,6
516,23,28,1,21,72,28,Chasson,31,29,18,0,Randle,225,6,28,95,PG,6,NYK,32,10,16,40,18
517,25,45,20,124,479,211,Terrence,50,41,54,0,Ross,1207,14,82,559,SF,53,TOR,256,96,33,223,115
518,25,43,13,64,267,115,Terrence,27,23,24,24,Ross,748,4,61,299,SF,34,ORL,135,46,35,132,69
519,22,1,0,5,8,5,Wayne,4,2,3,3,Selden,47,0,6,16,SG,2,NOP,7,4,3,1,1
520,22,12,1,10,50,20,Wayne,18,12,11,2,Selden,189,1,12,55,SG,4,MEM,21,3,9,29,17
521,26,29,1,15,55,26,Lance,8,5,6,0,Stephenson,162,3,18,58,SG,2,NOP,10,1,11,45,25
522,26,5,0,10,21,10,Lance,2,1,6,0,Stephenson,67,0,2,21,SG,0,MIN,2,0,4,19,10
523,26,25,2,23,44,18,Lance,3,2,6,0,Stephenson,132,1,12,43,SG,3,IND,8,5,11,36,13
524,24,0,0,1,1,1,Edy,2,0,1,0,Tavares,4,0,0,2,C,0,ATL,0,0,0,1,1
525,24,1,6,6,4,3,Edy,1,0,1,0,Tavares,24,4,3,6,C,0,CLE,0,0,2,4,3
526,25,26,6,69,159,66,Hollis,20,13,31,1,Thompson,561,15,55,171,SG,14,PHI,71,26,9,88,40
527,25,9,0,24,41,11,Hollis,9,6,9,8,Thompson,191,4,14,34,SG,6,NOP,24,6,2,17,5
528,24,0,0,0,1,0,Axel,0,0,2,0,Toupane,6,0,1,0,SF,0,MIL,1,0,0,0,0
529,24,0,1,1,8,5,Axel,0,0,2,0,Toupane,41,0,5,11,SF,1,NOP,3,1,0,5,4
530,31,73,14,248,354,147,P.J.,77,61,57,17,Tucker,1627,94,143,401,SF,85,PHO,136,46,52,218,101
531,31,26,5,106,128,52,P.J.,16,11,24,4,Tucker,609,23,53,139,SF,31,TOR,60,24,14,68,28
532,24,5,1,4,14,5,Briante,3,2,7,0,Weber,46,0,4,12,PG,3,GSW,3,0,3,11,5
533,24,16,0,14,46,20,Briante,13,9,13,0,Weber,159,8,12,50,PG,9,CHO,7,1,5,39,19
534,32,274,2,89,453,195,Deron,84,69,40,40,Williams,1171,13,96,522,PG,25,DAL,181,63,98,272,132
535,32,86,6,44,147,68,Deron,25,21,24,4,Williams,486,1,42,179,PG,6,CLE,53,22,40,94,46
536,25,14,5,57,137,54,Derrick,50,31,25,11,Williams,377,16,33,148,PF,9,MIA,45,9,14,92,45
537,25,14,2,54,107,54,Derrick,39,27,25,0,Williams,427,3,27,156,PF,5,CLE,52,21,14,55,33
538,30,183,11,118,734,326,Lou,344,304,58,1,Williams,1403,14,67,1078,SG,65,LAL,317,122,120,417,204
539,30,56,9,58,264,102,Lou,113,98,23,0,Williams,591,12,25,343,SG,15,HOU,129,41,40,135,61
540,22,19,9,39,123,51,Troy,25,15,24,13,Williams,418,6,42,127,SF,24,MEM,41,10,26,82,41
541,22,6,1,15,44,22,Troy,7,6,6,3,Williams,139,9,18,58,SF,3,HOU,21,8,6,23,14
