,age,assists,blocks,defensive_rebounds,field_goals_attempted,field_goals_made,first_name,free_throws_attempted,free_throws_made,games_played,games_started,last_name,minutes_played,offensive_rebounds,personal_fouls,points,position,steals,team,three_point_field_goals_attempted,three_point_field_goals_made,turnovers,two_point_field_goals_attempted,two_point_field_goals_made
231,33,1,0,6,5,0,Andrei,4,3,7,0,Kirilenko,36,2,1,3,SF,1,BRK,0,0,1,5,0
232,23,1,0,0,4,1,Alex,2,2,5,0,Kirk,14,1,1,4,C,0,CLE,0,0,0,4,1
233,33,196,42,289,600,292,Kyle,118,106,75,75,Korver,2418,15,140,911,SG,52,ATL,449,221,107,151,71
234,25,37,63,305,358,182,Kosta,85,55,81,3,Koufos,1348,121,148,419,C,29,MEM,0,0,69,358,182
235,24,6,1,10,12,8,Ognjen,4,4,16,0,Kuzmic,72,7,13,20,C,2,GSW,0,0,5,12,8
236,22,44,6,99,250,104,Jeremy,55,49,47,8,Lamb,633,8,52,295,SG,21,OKC,111,38,27,139,66
237,31,26,17,169,369,190,Carl,150,123,70,15,Landry,1192,99,132,503,PF,15,SAC,0,0,54,369,190
238,22,226,9,147,432,187,Shane,78,61,76,22,Larkin,1865,29,150,470,PG,93,NYK,116,35,83,316,152
239,23,13,10,50,89,36,Joffrey,28,18,24,1,Lauvergne,268,27,43,93,C,8,DEN,16,3,22,73,33
240,19,276,10,187,677,286,Zach,177,149,77,40,LaVine,1902,27,158,778,PG,54,MIN,167,57,193,510,229
241,27,720,9,192,926,404,Ty,363,265,75,75,Lawson,2665,42,128,1143,PG,92,DEN,205,70,185,721,334
242,29,151,12,157,643,288,Courtney,129,111,77,74,Lee,2354,21,129,777,SG,75,MEM,224,90,78,419,198
243,31,85,26,176,313,160,David,104,68,49,4,Lee,904,81,83,388,PF,31,GSW,2,0,49,311,160
244,24,0,0,0,1,0,Malcolm,0,0,1,0,Lee,2,0,0,0,SG,0,PHI,0,0,0,1,0
245,21,32,105,312,353,179,Alex,104,73,69,44,Len,1518,142,213,432,C,34,PHO,3,1,74,350,178
246,23,161,48,376,822,394,Kawhi,252,202,64,64,Leonard,2033,85,128,1057,SF,148,SAS,192,67,97,630,327
247,22,32,14,204,245,125,Meyers,32,30,55,7,Leonard,847,46,113,327,C,10,POR,112,47,39,133,78
248,25,46,9,157,273,121,Jon,59,37,63,6,Leuer,824,50,86,286,PF,17,MEM,29,7,35,244,114
249,24,507,21,329,1360,590,Damian,398,344,82,82,Lillard,2925,49,164,1720,PG,97,POR,572,196,222,788,394
250,26,339,32,170,654,277,Jeremy,268,213,74,30,Lin,1907,26,189,832,PG,82,LAL,176,65,166,478,212
251,29,259,20,140,396,198,Shaun,91,65,78,2,Livingston,1468,43,110,461,PG,49,GSW,2,0,102,394,198
252,26,50,126,321,987,506,Brook,274,223,72,44,Lopez,2100,214,206,1236,C,43,BRK,10,1,104,977,505
253,26,55,84,204,437,234,Robin,127,98,59,59,Lopez,1638,190,122,566,C,16,POR,1,0,73,436,234
254,26,168,39,589,952,413,Kevin,321,258,75,75,Love,2532,142,140,1228,PF,51,CLE,392,144,122,560,269
255,28,473,13,274,1043,430,Kyle,312,252,70,70,Lowry,2414,54,212,1244,PG,109,TOR,391,132,173,652,298
256,25,0,0,0,1,0,Kalin,0,0,1,0,Lucas,6,0,1,0,PG,1,MEM,0,0,0,1,0
257,32,60,0,12,104,42,John,5,5,21,0,Lucas,272,4,18,98,PG,8,DET,29,9,16,75,33
258,24,155,2,71,292,117,Shelvin,31,25,55,0,Mack,833,8,32,299,PG,30,ATL,127,40,49,165,77
259,28,33,46,251,212,117,Ian,102,31,61,6,Mahinmi,1146,105,172,265,C,30,IND,0,0,59,212,117
260,22,17,2,26,44,14,Devyn,16,5,16,7,Marble,208,5,14,37,SG,9,ORL,22,4,9,22,10
261,36,51,27,138,267,119,Shawn,34,26,57,24,Marion,1101,64,58,276,SF,27,CLE,46,12,33,221,107
262,23,86,0,26,101,46,Kendall,9,8,28,3,Marshall,417,2,26,118,PG,21,MIL,46,18,35,55,28
263,30,11,1,20,53,15,Cartier,0,0,23,0,Martin,198,0,20,36,SF,3,DET,33,6,5,20,9
264,37,5,6,13,22,9,Kenyon,2,2,11,0,Martin,104,6,13,20,PF,5,MIL,0,0,3,22,9
265,31,89,1,123,625,267,Kevin,193,170,39,36,Martin,1302,19,76,779,SG,33,MIN,191,75,76,434,192
266,28,139,10,184,752,337,Wesley,145,109,60,60,Matthews,2024,38,132,956,SG,77,POR,445,173,81,307,164
267,31,19,44,117,192,81,Jason,71,41,61,0,Maxiell,878,86,96,203,PF,18,CHO,0,0,29,192,81
268,27,197,18,157,701,296,O.J.,139,115,71,15,Mayo,1697,30,165,806,SG,57,MIL,277,99,128,424,197
269,28,106,21,246,636,251,Luc,163,96,67,61,Mbah,1916,82,104,660,PF,81,PHI,202,62,99,434,189
270,22,2,9,22,44,24,James,25,14,15,0,Michael,137,15,21,62,PF,5,GSW,0,0,6,44,24
271,23,188,11,128,470,206,Ray,84,57,68,30,McCallum,1436,52,92,503,PG,45,SAC,111,34,85,359,172
272,23,64,8,77,365,159,C.J.,73,51,62,3,McCollum,973,14,81,424,SG,43,POR,139,55,48,226,104
273,23,6,1,37,107,43,Doug,15,10,36,0,McDermott,321,6,29,109,SF,4,CHI,41,13,17,66,30
274,22,14,16,112,165,88,Mitch,40,25,32,2,McGary,485,53,72,201,PF,16,OKC,2,0,31,163,88
275,21,140,19,210,831,363,Ben,160,130,82,82,McLemore,2670,31,219,996,SG,77,SAC,391,140,138,440,223
276,27,2,1,3,11,3,Jerel,2,2,6,0,McNeal,36,0,5,9,PG,3,PHO,2,1,5,9,2
277,27,33,3,38,53,28,Josh,13,8,17,4,McRoberts,296,7,41,72,PF,12,MIA,19,8,22,34,20
278,27,79,6,92,534,222,Jodie,160,145,60,0,Meeks,1462,12,76,663,SG,59,DET,212,74,57,322,148
279,26,13,0,1,20,3,Gal,0,0,4,0,Mekel,43,0,1,6,PG,2,NOP,3,0,2,17,3
280,23,182,11,299,869,406,Khris,156,134,79,58,Middleton,2378,48,183,1055,SF,122,MIL,268,109,113,601,297
281,27,75,26,196,827,329,C.J.,161,130,70,40,Miles,1841,18,132,942,SG,60,IND,446,154,73,381,175
282,24,2,0,1,7,1,Darius,0,0,5,1,Miller,43,0,8,2,SF,1,NOP,1,0,1,6,1
283,34,46,4,87,114,37,Mike,4,3,52,15,Miller,701,4,74,109,SF,14,CLE,98,32,23,16,5
284,26,87,2,54,336,128,Patty,40,33,51,0,Mills,801,21,58,351,PG,28,SAS,182,62,35,154,66
285,27,58,16,122,238,81,Elijah,86,58,47,5,Millsap,924,28,124,248,SG,56,UTA,90,28,67,148,53
286,29,223,69,431,930,443,Paul,337,255,73,73,Millsap,2390,139,201,1218,PF,130,ATL,216,77,166,714,366
287,23,97,54,341,624,253,Nikola,284,228,82,3,Mirotic,1654,63,172,833,PF,54,CHI,313,99,89,311,154
288,37,3,5,27,30,13,Nazr,3,1,23,0,Mohammed,128,11,16,27,C,4,CHI,0,0,7,30,13
289,24,142,34,475,853,423,Greg,336,252,69,57,Monroe,2137,229,148,1098,PF,78,DET,0,0,149,853,423
290,25,33,6,34,139,62,E'Twaun,20,12,56,0,Moore,504,12,45,149,SG,20,CHI,38,13,14,101,49
291,23,0,0,1,1,1,Eric,0,0,3,0,Moreland,2,0,1,2,PF,0,SAC,0,0,0,1,1
292,24,48,0,20,106,36,Darius,9,4,38,0,Morris,299,7,20,83,PG,9,BRK,33,7,21,73,29
293,25,133,16,312,763,331,Marcus,113,71,81,35,Morris,2045,73,188,845,PF,63,PHO,313,112,73,450,219
294,25,192,39,396,1100,512,Markieff,232,177,82,82,Morris,2581,110,245,1258,PF,101,PHO,179,57,170,921,455
295,29,60,11,155,615,285,Anthony,89,79,74,0,Morrow,1806,40,135,790,SG,54,OKC,325,141,38,290,144
296,24,130,34,284,700,353,Donatas,166,100,71,62,Motiejunas,2037,137,203,855,PF,56,HOU,133,49,123,567,304
297,22,44,7,91,397,194,Shabazz,145,104,38,13,Muhammad,866,63,49,512,SG,18,MIN,51,20,35,346,174
298,23,25,19,67,151,83,Mike,25,22,40,8,Muscala,502,52,52,197,PF,16,ATL,22,9,21,129,74
299,23,130,4,96,228,87,Shabazz,56,44,51,10,Napier,1012,17,76,261,PG,40,MIA,118,43,81,110,44
300,25,22,12,65,190,83,Andrew,25,15,40,3,Nicholson,492,17,51,194,PF,6,ORL,41,13,24,149,70
301,29,312,74,427,427,190,Joakim,174,105,67,67,Noah,2049,219,203,485,C,48,CHI,2,0,123,425,190
302,20,128,142,426,653,302,Nerlens,230,140,75,71,Noel,2311,185,208,744,C,133,PHI,0,0,146,653,302
303,22,1,0,9,8,2,Lucas,4,2,6,0,Nogueira,23,2,6,6,C,2,TOR,0,0,2,8,2
304,36,143,33,413,1062,487,Dirk,289,255,77,77,Nowitzki,2282,44,160,1333,PF,39,DAL,274,104,82,788,383
305,20,50,68,257,383,171,Jusuf,132,84,62,27,Nurkic,1103,125,207,426,C,52,DEN,2,0,86,381,171
306,21,17,4,38,120,44,Johnny,27,12,34,15,O'Bryant,368,26,44,100,PF,5,MIL,0,0,25,120,44
307,24,59,39,153,242,119,Kyle,57,44,51,17,O'Quinn,824,46,110,294,PF,31,ORL,43,12,55,199,107
308,22,295,19,251,1086,473,Victor,320,262,72,71,Oladipo,2573,51,187,1292,SG,120,ORL,248,84,204,838,389
309,23,109,39,211,528,251,Kelly,136,93,64,13,Olynyk,1423,92,213,656,C,64,BOS,175,61,98,353,190
310,27,4,3,14,14,12,Arinze,8,3,6,1,Onuaku,68,7,6,27,C,1,MIN,0,0,2,14,12
311,30,178,21,303,529,240,Zaza,160,126,73,45,Pachulia,1730,197,170,606,C,80,MIL,3,0,133,526,240
312,24,85,13,79,197,69,Kostas,18,13,43,1,Papanikolaou,795,39,71,182,SF,29,HOU,106,31,55,91,38
313,35,8,0,3,35,15,Jannero,2,2,9,0,Pargo,73,0,8,41,PG,0,CHO,22,9,3,13,6
314,19,42,5,88,263,129,Jabari,66,46,25,25,Parker,738,50,42,308,PF,31,MIL,16,4,47,247,125
315,32,335,2,114,832,404,Tony,166,130,68,68,Parker,1953,15,108,976,PG,44,SAS,89,38,146,743,366
316,26,161,19,259,829,383,Chandler,193,139,66,66,Parsons,2186,64,140,1037,SF,69,DAL,347,132,96,482,251
317,25,155,44,306,535,240,Patrick,80,63,81,4,Patterson,2156,127,149,648,PF,60,TOR,283,105,54,252,135
318,29,838,15,324,1170,568,Chris,321,289,82,82,Paul,2857,52,203,1564,PG,156,LAC,349,139,190,821,429
319,20,533,20,242,708,301,Elfrid,214,118,82,63,Payton,2489,107,193,731,PG,142,ORL,42,11,203,666,290
320,29,27,12,145,328,139,Nikola,129,108,31,29,Pekovic,815,89,59,386,C,19,MIN,0,0,42,328,139
321,37,144,24,249,656,293,Paul,210,164,73,73,Pierce,1914,45,160,868,SF,46,WAS,303,118,92,353,175
322,24,74,63,337,489,280,Mason,317,157,82,45,Plumlee,1743,175,207,717,C,65,BRK,3,0,106,486,280
323,21,65,30,151,391,176,Otto,79,58,74,13,Porter,1432,70,97,445,SF,44,WAS,104,35,52,287,141
324,23,117,6,67,174,64,Phil,49,33,50,0,Pressey,600,13,54,177,PG,30,BOS,65,16,41,109,48
325,31,165,4,50,223,77,Ronnie,45,36,43,20,Price,982,19,118,221,PG,67,LAL,109,31,52,114,46
326,27,0,0,3,8,3,Miroslav,2,2,5,0,Raduljica,23,2,8,8,C,1,MIN,0,0,2,8,3
327,20,0,0,0,3,1,Julius,2,0,1,0,Randle,14,0,1,2,PF,0,LAL,0,0,1,3,1
328,33,153,14,522,932,454,Zach,298,228,71,71,Randolph,2304,225,175,1143,PF,69,MEM,20,7,156,912,447
329,30,137,8,145,938,447,J.J.,203,183,78,78,Redick,2409,22,134,1277,SG,39,LAC,458,200,95,480,247
330,24,2,0,2,15,3,Glen,6,4,5,0,Rice,43,2,11,11,SG,0,WAS,7,1,2,8,2
331,34,38,3,53,178,62,Jason,22,17,19,15,Richardson,416,13,28,172,SG,13,PHI,96,31,16,82,31
332,33,96,4,60,176,75,Luke,21,18,47,0,Ridnour,683,8,67,188,PG,20,ORL,63,20,38,113,55
333,23,70,29,195,201,92,Andre,48,23,67,65,Roberson,1286,60,141,228,SG,53,OKC,85,21,46,116,71
334,29,162,6,96,452,176,Brian,74,66,72,10,Roberts,1330,13,75,480,PG,33,CHO,193,62,57,259,114
335,26,251,16,126,835,338,Derrick,187,152,51,51,Rose,1530,35,63,904,PG,36,CHI,271,76,161,564,262
336,23,86,25,194,753,309,Terrence,56,44,82,61,Ross,2092,32,136,807,SF,53,TOR,390,145,69,363,164
337,24,193,1,106,219,78,Ricky,71,57,22,22,Rubio,692,19,59,226,PG,38,MIN,51,13,64,168,65
338,28,53,5,39,263,119,Damjan,23,16,68,2,Rudez,1047,8,79,323,SF,16,IND,170,69,47,93,50
339,29,12,12,37,54,11,Brandon,11,5,33,0,Rush,271,4,27,30,SG,5,GSW,27,3,11,27,8
340,25,55,43,144,306,126,Robert,82,55,67,18,Sacre,1133,89,121,307,C,28,LAL,1,0,36,305,126
341,35,13,4,17,48,16,John,4,2,21,0,Salmons,270,4,25,42,SF,9,NOP,26,8,5,22,8
342,21,77,26,128,346,146,JaKarr,94,63,74,32,Sampson,1131,35,135,386,SF,38,PHI,127,31,76,219,115
343,26,23,39,99,172,86,Larry,48,24,27,26,Sanders,586,67,104,196,C,26,MIL,0,0,28,172,86
344,21,317,4,135,665,284,Dennis,179,148,77,10,Schroder,1516,29,127,768,PG,49,ATL,148,52,150,517,232
345,34,105,18,388,642,300,Luis,226,158,81,16,Scola,1659,138,192,763,PF,47,IND,20,5,94,622,295
346,26,75,3,154,453,201,Mike,77,61,68,0,Scott,1123,45,83,529,PF,25,ATL,192,66,39,261,135
347,30,75,21,170,249,104,Thabo,58,45,52,7,Sefolosha,976,53,67,278,SF,53,ATL,78,25,38,171,79
348,25,59,59,201,450,231,Kevin,82,58,79,0,Seraphin,1235,87,197,520,C,10,WAS,2,0,98,448,231
349,24,79,30,238,502,238,Henry,137,106,73,32,Sims,1399,121,135,586,C,39,PHI,22,4,99,480,234
350,27,190,0,131,355,145,Donald,77,60,53,21,Sloan,1107,12,47,391,PG,23,IND,131,41,65,224,104
351,20,208,18,161,477,175,Marcus,127,82,67,38,Smart,1808,61,176,523,PG,99,BOS,272,91,90,205,84
352,24,9,11,53,49,30,Greg,39,20,42,2,Smith,363,26,53,80,PF,7,DAL,0,0,11,49,30
353,28,140,44,226,592,257,Jason,153,127,82,31,Smith,1785,98,205,656,C,32,NYK,42,15,104,550,242
354,23,62,11,145,371,159,Tony,55,44,72,22,Snell,1412,31,86,435,SF,32,CHI,197,73,48,174,86
355,27,72,34,216,646,318,Marreese,178,150,76,9,Speights,1207,109,189,791,C,20,GSW,18,5,82,628,313
356,30,78,37,161,303,169,Tiago,120,90,52,35,Splitter,1030,91,103,428,C,35,SAS,0,0,60,303,169
357,21,67,17,77,296,108,Nik,64,55,73,1,Stauskas,1127,11,92,319,SG,20,SAC,149,48,40,147,60
358,24,240,8,238,550,207,Lance,110,69,61,25,Stephenson,1573,39,134,501,SG,38,CHO,105,18,128,445,189
359,29,3,0,6,8,6,Greg,4,2,17,0,Stiemsma,66,9,15,14,C,2,TOR,0,0,7,8,6
360,23,9,0,2,6,2,David,6,3,3,0,Stockton,33,0,1,8,PG,2,SAC,2,1,4,4,1
361,21,4,5,18,37,21,Jarnell,28,15,19,2,Stokes,126,16,25,57,PF,5,MEM,0,0,7,37,21
362,28,219,10,212,754,332,Rodney,216,177,71,36,Stuckey,1874,36,131,896,PG,56,IND,141,55,118,613,277
363,22,134,42,294,708,311,Jared,129,96,58,49,Sullinger,1566,147,153,770,PF,44,BOS,184,52,78,524,259
364,25,22,1,39,114,45,Jeffery,41,26,29,13,Taylor,430,14,36,127,SF,12,CHO,36,11,19,78,34
365,26,513,31,154,887,408,Jeff,319,275,73,72,Teague,2228,30,139,1162,PG,125,ATL,207,71,205,680,337
366,29,46,16,167,319,122,Mirza,46,33,40,4,Teletovic,892,27,74,339,PF,14,BRK,193,62,53,126,60
367,29,45,0,28,125,46,Sebastian,34,24,16,1,Telfair,327,2,29,134,PG,10,OKC,60,18,18,65,28
368,28,56,9,66,170,68,Garrett,48,35,52,18,Temple,735,24,76,204,SG,42,WAS,88,33,34,82,35
369,37,147,19,106,446,188,Jason,48,39,77,18,Terry,1641,15,116,541,SG,66,HOU,323,126,74,123,62
370,26,7,1,40,40,18,Malcolm,13,9,17,0,Thomas,194,16,17,45,PF,3,PHI,7,0,13,33,18
371,28,1,0,0,1,1,Tyrus,2,2,2,0,Thomas,7,0,0,4,PF,0,MEM,0,0,0,1,1
372,23,85,26,145,543,224,Hollis,89,63,71,23,Thompson,1776,53,141,626,SG,57,PHI,287,115,66,256,109
373,28,85,57,391,428,201,Jason,143,89,81,63,Thompson,1991,139,239,491,PF,33,SAC,1,0,84,427,201
374,24,222,60,220,1299,602,Klay,256,225,77,77,Thompson,2455,27,122,1668,SG,87,GSW,545,239,149,754,363
375,23,39,61,383,488,267,Tristan,248,159,82,15,Thompson,2194,274,189,693,PF,34,CLE,0,0,83,488,267
376,29,122,23,388,596,261,P.J.,143,104,78,63,Tucker,2383,114,179,713,SF,107,PHO,252,87,96,344,174
377,32,2,0,1,0,0,Ronny,0,0,2,0,Turiaf,19,0,0,0,C,0,MIN,0,0,0,0,0
378,35,37,7,94,188,83,Hedo,11,6,62,2,Turkoglu,705,5,66,232,SF,19,LAC,139,60,29,49,23
379,26,449,19,377,746,320,Evan,141,106,82,57,Turner,2260,40,180,779,SG,83,BOS,119,33,198,627,287
380,27,8,7,19,24,11,Ekpe,9,7,33,0,Udoh,128,7,20,29,PF,8,LAC,0,0,7,24,11
381,32,220,8,123,505,246,Beno,102,87,79,12,Udrih,1494,20,88,605,PG,46,MEM,97,26,89,408,220
382,22,39,95,478,652,373,Jonas,276,217,80,80,Valanciunas,2096,215,222,963,C,33,TOR,1,0,109,651,373
383,32,35,16,113,200,111,Anderson,45,33,26,26,Varejao,636,57,58,255,C,19,CLE,2,0,35,198,111
384,28,302,10,194,725,296,Greivis,66,50,82,29,Vasquez,1991,22,177,775,PG,46,TOR,351,133,119,374,163
385,30,19,22,119,362,150,Charlie,35,20,64,1,Villanueva,678,30,64,403,PF,15,DAL,221,83,28,141,67
386,19,4,9,58,76,30,Noah,26,18,25,0,Vonleh,259,28,20,83,PF,4,CHO,13,5,11,63,25
387,24,147,54,572,1206,631,Nikola,218,164,74,74,Vucevic,2529,238,220,1428,C,54,ORL,6,2,148,1200,629
388,33,299,21,161,1084,509,Dwyane,370,284,62,62,Wade,1971,58,105,1331,SG,73,MIA,102,29,209,982,480
389,27,29,9,75,168,58,Henry,18,14,24,13,Walker,628,7,76,175,SF,24,MIA,132,45,24,36,13
390,24,318,31,185,981,378,Kemba,283,234,62,58,Walker,2119,35,92,1075,PG,89,CHO,280,85,100,701,293
391,24,792,45,330,1166,519,John,362,284,79,79,Wall,2837,36,180,1387,PG,138,WAS,217,65,304,949,454
392,32,11,4,40,34,14,Gerald,15,6,32,0,Wallace,286,17,19,35,SF,15,BOS,3,1,18,31,13
393,21,25,9,44,214,113,T.J.,19,14,40,1,Warren,614,41,51,245,SF,18,PHO,21,5,27,193,108
394,30,208,9,145,417,181,C.J.,167,138,57,21,Watson,1422,18,107,570,PG,57,IND,175,70,100,242,111
395,24,1,0,0,2,0,David,0,0,2,0,Wear,7,2,1,0,PF,0,SAC,1,0,0,1,0
396,24,40,11,75,209,84,Travis,26,20,51,1,Wear,672,31,55,199,SF,15,NYK,30,11,35,179,73
397,28,17,1,36,91,24,Martell,64,48,32,0,Webster,352,10,24,106,SF,7,WAS,43,10,22,48,14
398,34,223,48,341,686,323,David,161,119,66,66,West,1895,108,160,769,PF,48,IND,20,4,120,666,319
399,26,574,14,364,1471,627,Russell,654,546,67,67,Westbrook,2302,124,184,1886,PG,140,OKC,288,86,293,1183,541
400,25,6,123,337,387,243,Hassan,156,78,48,32,Whiteside,1142,145,129,564,C,27,MIA,0,0,58,387,243
401,23,6,2,19,42,19,Shayne,23,18,20,0,Whittington,108,10,18,57,PF,5,IND,6,1,5,36,18
402,19,170,50,240,1137,497,Andrew,466,354,82,82,Wiggins,2969,134,190,1387,SF,86,MIN,126,39,177,1011,458
403,24,8,1,6,38,16,C.J.,2,2,21,0,Wilcox,101,1,7,41,SG,3,LAC,19,7,10,19,9
404,30,448,17,208,771,298,Deron,241,201,68,55,Williams,2114,29,157,884,PG,64,BRK,237,87,154,534,211
405,23,50,4,161,485,217,Derrick,196,134,74,6,Williams,1462,41,67,617,PF,34,SAC,156,49,56,329,168
406,28,164,10,127,928,375,Lou,395,340,80,0,Williams,2016,24,103,1242,SG,88,TOR,447,152,101,481,223
407,28,100,36,328,495,210,Marvin,87,62,78,37,Williams,2035,58,146,577,PF,69,CHO,265,95,60,230,115
408,28,10,0,12,39,15,Reggie,4,4,20,0,Williams,105,5,12,37,SF,1,SAS,19,3,2,20,12
409,24,11,18,41,64,32,Jeff,50,34,37,0,Withey,259,23,26,98,C,4,NOP,0,0,12,64,32
410,29,41,11,97,190,72,Dorell,42,34,48,2,Wright,592,14,55,219,SF,20,POR,108,41,18,82,31
411,21,157,8,64,434,175,Tony,180,120,30,15,Wroten,895,22,72,507,PG,48,PHI,142,37,113,292,138
412,19,13,2,33,102,36,James,29,16,31,0,Young,332,9,22,105,SG,8,BOS,66,17,5,36,19
413,29,41,11,79,476,174,Nick,148,132,42,0,Young,1000,17,83,563,SG,23,LAL,225,83,44,251,91
414,22,100,49,265,373,172,Cody,164,127,62,45,Zeller,1487,97,156,472,C,34,CHO,1,1,62,372,171
415,25,113,52,319,619,340,Tyler,186,153,82,59,Zeller,1731,146,205,833,C,18,BOS,0,0,76,619,340
416,29,101,5,159,657,281,Arron,151,127,53,53,Afflalo,1750,21,108,771,SG,32,DEN,243,82,83,414,199
417,29,28,2,61,227,94,Arron,47,40,25,19,Afflalo,752,6,59,264,SG,9,POR,90,36,33,137,58
418,32,5,0,15,12,4,Lou,5,3,12,0,Amundson,79,5,11,11,PF,1,CLE,0,0,5,12,4
419,32,65,52,159,243,105,Lou,82,38,41,35,Amundson,858,89,115,248,PF,21,NYK,1,0,57,242,105
420,27,265,2,87,461,189,D.J.,169,147,54,13,Augustin,1287,13,61,574,PG,33,DET,150,49,110,311,140
421,27,88,1,54,186,69,D.J.,36,31,28,1,Augustin,677,7,32,203,PG,16,OKC,96,34,35,90,35
422,24,27,4,31,100,38,Will,15,10,30,0,Barton,300,3,20,90,SG,14,POR,18,4,17,82,34
423,24,54,15,105,253,112,Will,79,64,28,0,Barton,683,23,50,307,SG,34,DEN,67,19,44,186,93
424,23,8,2,69,83,45,Tarik,29,15,25,12,Black,393,58,56,105,C,6,HOU,1,0,19,82,45
425,23,34,22,157,190,112,Tarik,89,50,38,27,Black,803,84,102,274,C,13,LAL,0,0,29,190,112
426,28,78,4,62,225,94,Corey,78,55,24,16,Brewer,680,32,62,251,SF,54,MIN,41,8,50,184,86
427,28,95,15,155,580,249,Corey,148,113,56,1,Brewer,1407,48,111,666,SF,60,HOU,194,55,81,386,194
428,23,6,2,40,54,23,Reggie,5,4,25,2,Bullock,263,0,17,65,SF,9,LAC,39,15,6,15,8
429,23,2,2,9,16,1,Reggie,4,2,11,0,Bullock,75,1,2,4,SF,1,PHO,7,0,2,9,1
430,23,29,0,22,131,53,Isaiah,21,16,25,9,Canaan,369,11,28,154,PG,14,HOU,84,32,23,47,21
431,23,69,3,47,247,93,Isaiah,39,33,22,12,Canaan,569,7,55,278,PG,15,PHI,162,59,39,85,34
432,23,302,18,211,611,232,Michael,182,117,41,38,Carter-Williams,1391,43,103,613,PG,60,PHI,125,32,174,486,200
433,23,140,12,78,308,132,Michael,109,85,25,25,Carter-Williams,758,21,64,353,PG,51,MIL,28,4,79,280,128
434,23,10,2,9,44,15,Ian,5,5,23,0,Clark,161,4,12,44,SG,6,UTA,25,9,7,19,6
435,23,2,1,3,11,4,Ian,4,4,7,0,Clark,31,0,8,13,SG,3,DEN,5,1,2,6,3
436,26,165,8,96,306,118,Norris,46,32,47,23,Cole,1148,12,75,295,PG,42,MIA,102,27,58,204,91
437,26,90,7,50,252,112,Norris,35,26,28,2,Cole,683,1,49,278,PG,15,NOP,74,28,41,178,84
438,24,12,5,17,76,33,Jae,11,10,25,0,Crowder,265,12,26,89,SF,15,DAL,38,13,10,38,20
439,24,82,20,204,469,196,Jae,130,99,57,17,Crowder,1382,60,111,539,SF,57,BOS,170,48,39,299,148
440,23,4,0,6,47,15,Troy,4,3,17,0,Daniels,108,0,14,46,SG,0,HOU,43,13,5,4,2
441,23,13,0,13,59,19,Troy,2,2,19,0,Daniels,154,6,14,53,SG,3,MIN,39,13,8,20,6
442,23,5,1,6,59,27,Troy,7,6,11,0,Daniels,135,2,12,77,SG,3,CHO,36,17,7,23,10
443,27,2,0,3,12,5,Luigi,0,0,3,0,Datome,17,1,1,11,SF,1,DET,4,1,2,8,4
444,27,7,7,23,77,38,Luigi,1,1,18,1,Datome,192,2,14,94,SF,1,BOS,36,17,7,41,21
445,23,28,4,38,119,49,Brandon,33,21,20,6,Davies,379,35,54,126,PF,17,PHI,30,7,25,89,42
446,23,2,3,7,18,6,Brandon,4,3,7,0,Davies,44,3,5,16,PF,1,BRK,4,1,4,14,5
447,26,9,3,55,115,40,Austin,4,4,26,4,Daye,268,6,30,103,SF,8,SAS,57,19,18,58,21
448,26,8,2,10,26,10,Austin,2,1,8,0,Daye,76,4,9,26,SF,4,ATL,14,5,5,12,5
449,28,211,9,134,679,340,Goran,130,97,52,52,Dragic,1735,51,120,843,SG,50,PHO,186,66,114,493,274
450,28,139,6,59,323,162,Goran,104,84,26,26,Dragic,905,30,75,432,PG,28,MIA,73,24,59,250,138
451,25,1,0,1,8,2,Zoran,3,2,6,0,Dragic,13,2,1,6,SG,0,PHO,5,0,0,3,2
452,25,4,0,2,22,9,Zoran,2,1,10,1,Dragic,62,3,5,22,SG,2,MIA,9,3,5,13,6
453,20,14,2,6,21,9,Tyler,2,2,8,0,Ennis,58,1,3,22,PG,0,PHO,6,2,8,15,7
454,20,59,3,22,123,43,Tyler,5,3,25,1,Ennis,353,6,33,99,PG,18,MIL,37,10,34,86,33
455,24,43,0,15,43,13,Tim,15,5,6,3,Frazier,171,4,16,34,PG,6,PHI,11,3,18,32,10
456,24,17,0,7,18,8,Tim,6,5,5,0,Frazier,68,2,10,23,PG,2,POR,6,2,7,12,6
457,38,69,13,239,275,125,Kevin,41,34,42,42,Garnett,854,46,96,285,PF,41,BRK,6,1,45,269,124
458,38,8,4,24,31,18,Kevin,4,2,5,5,Garnett,98,2,13,38,PF,5,MIN,1,0,1,30,18
459,27,19,6,41,137,66,Alonzo,65,48,39,0,Gee,511,29,42,190,SF,28,DEN,24,10,25,113,56
460,27,6,1,16,49,21,Alonzo,12,6,15,2,Gee,151,8,16,51,SF,7,POR,11,3,8,38,18
461,24,0,2,3,7,4,JaMychal,0,0,4,0,Green,25,3,6,8,PF,0,SAS,2,0,2,5,4
462,24,4,3,23,40,23,JaMychal,10,8,20,1,Green,139,16,19,54,PF,5,MEM,4,0,12,36,23
463,28,53,13,120,475,206,Jeff,144,121,33,33,Green,1093,21,66,580,SF,27,BOS,154,47,56,321,159
464,28,81,21,144,492,210,Jeff,143,118,45,37,Green,1361,43,81,588,SF,26,MEM,138,50,52,354,160
465,26,7,0,7,14,7,Jorge,3,2,10,0,Gutierrez,44,0,9,16,PG,1,BRK,1,0,3,13,7
